"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","transgenic_line"
"864",0.0246256801,41.9376086957,0.4118126715,0.030115,273.4375,0.0697836056,22.728013943,-78.4320907593,23.844945649,99.4,-61.25,98.205,31.8125,70,97.785,-47.3437538147,99.455,-61.3750038147,2.1552550072,93.0625,"Sst-IRES-Cre"
"867",0.0170864216,13.1838461538,0.8379138018,0.006745,65.6248107553,0.0534711629,6.02284071985,-69.8947067261,75.8503996735,11.555,-63.625,10.885,20.5937519073,380,10.6,-39.5625,11.61,-63.7500076294,1.336360559,84.2187519073,"Pvalb-IRES-Cre"
"873",0.002208724,21.4192222222,0.8996212214,0.01573,235.624998808,0.0870126709,12.6181249404,-71.8459243774,46.6870360476,60.78,-60.4687538147,59.565,13.8125,110,59.185,-32.59375,60.845,-60.625,1.3325052277,74.2812538147,"Sst-IRES-Cre"
"874",1,33.365,0.0461824965,0.029035,111.874997616,0.0565723032,10.1720779534,-76.9611740112,29.9715270493,77.165,-60.3437538147,76.27,25.84375,170,75.935,-47.0937538147,77.245,-60.5000038147,1.7808325416,86.1875038147,"Sst-IRES-Cre"
"878",0.029867645,39.3927272727,0.1641231005,0.01358,226.093783975,0.1559927464,10.90956786,-78.3579406738,25.3853964738,59.14,-56.8437538147,58.24,28.875,59.9999961853,57.94,-42.0937538147,59.16,-56.9375038147,2.1654742175,85.7187538147,"Vip-IRES-Cre"
"880",0.0033782659,18.0878703704,0.885360292,0.013875,118.281245232,0.0246023331,11.3803926446,-77.9198150635,55.2856682142,115.27,-62.375,114.34,15.40625,230,113.945,-37.2812538147,115.305,-62.4375,1.3053675142,77.78125,"Pvalb-IRES-Cre"
"882",0.3934929405,44.7975,0.0872159141,0.032155,183.906212449,0.0880968869,14.1900348151,-77.7048721313,22.3226742564,101.01,-59.3750038147,100.045,34.28125,130,99.68,-45.3125,101.075,-59.5312538147,2.0097338744,93.6562538147,"Sst-IRES-Cre"
"883",0.0080974189,35.6355769231,0.4694767442,0.03555,230.000048876,0.0200302023,21.7676962447,-64.2822341919,28.0618439869,80.975,-53.53125,80.235,20.65625,70,79.9,-36.0000038147,89.055,-53.9687538147,1.4843015862,74.1875,"Sst-IRES-Cre"
"884",0.0040159658,11.8871875,0.954910466,0.00959,65.6250417233,0.0283619706,6.79763263788,-76.60206604,84.124188333,15.46,-59,14.77,14.4687509537,469.999969482,14.475,-33.1875,15.51,-59.1562538147,1.2389614357,73.4687509537,"Htr3a-Cre_NO152"
"888",0.0182141186,75.7933333333,0.2107569721,0.02552,212.812498212,0.148680374,16.7056171225,-72.1645965576,13.1937725394,98.6,-54.9062538147,96.34,47.4375038147,90,95.86,-42.5,129.04,-56.3125,3.6307743099,102.343757629,"Ndnf-IRES2-dgCre"
"889",0.0044407136,44.7261904762,0.341699611,0.05139,185.937494039,0.1151659265,19.8981590321,-71.8150558472,22.3582645728,228.495,-52.3437538147,227.54,16.8125,119.999992371,227.165,-32.5000038147,240.315,-55.3125,1.5258010764,69.1562538147,"Sst-IRES-Cre"
"891",1,1000,0.5229652765,0.006585,86.5623876452,0.0272234306,5.77098565579,-70.4189300537,1,5.65,-66.4375076294,5.03,17.875,410,4.725,-47.2812538147,5.72,-66.5625,1.2235865306,84.3125076294,"Pvalb-IRES-Cre"
"893",1,9.005,0.4440455396,0.011735,205.156177282,0.0659871176,18.3068611961,-78.4038543701,111.049416991,22.775,-67.9687576294,21.86,18.5625019073,170,21.455,-45.5000038147,22.855,-68.0625076294,1.5447381313,86.5312595367,"Htr3a-Cre_NO152"
"897",0.0044856552,12.8574025974,1.1214285714,0.00671,103.281363845,0.0613643974,4.84332547284,-77.5536880493,77.7762065413,10.675,-54.40625,9.775,14.59375,310,9.44,-41.84375,10.755,-54.5625,1.6129666937,69,"Pvalb-IRES-Cre"
"900",0.0277129709,37.0846,0.2723860585,0.02106,430.468857288,0.1329284012,35.9975757826,-65.1735992432,26.9653710705,134.995,-56.9062538147,133.815,26.03125,20,133.31,-41.96875,135.015,-56.9375,1.6007145232,82.9375038147,"Gad2-IRES-Cre"
"901",-0.0926687179,9.048125,0.0243697566,0.00653,171.316996217,0.0736213848,12.7719425122,-73.9048614502,110.520135387,8.4,-57.9375038147,7.84,17.0937519073,390,7.565,-39.2812538147,8.43,-58.0625,1.2182885884,75.031255722,"Sst-IRES-Cre"
"904",0.0010703921,14.3442647059,0.4646626269,0.01797,75.7812857628,0.0207272395,6.41302121313,-79.4327468872,69.7142739975,17.38,-56.3125,16.495,6.5625004768,400,16.16,-34.84375,17.435,-56.3750038147,1.3303669765,62.8750004768,"Pvalb-IRES-Cre"
"905",1,7.84,1.0844520762,0.00529,126.339152455,0.0530460924,11.0827220961,-68.3156356812,127.551020408,8,-59.90625,7.295,17,270,7.005,-42.71875,8.065,-59.96875,1.4269806409,76.90625,"Gad2-IRES-Cre"
"907",0.0382499771,93.488,0.1076704614,0.05748,160.625115037,0.1867884398,25.9344392177,-74.5188674927,10.6965599863,120.06,-46.4375,118,41.1875038147,110,117.56,-36.3437538147,166.64,-53.1875,2.9782953165,87.6250038147,"Chrna2-Cre_OE25"
"910",0.0027514516,46.144,0.2444839858,0.04832,209.709957242,0.0369084664,11.1629149735,-68.157951355,21.6712898752,795.82,-51.8750038147,793.4,26,90,792.96,-34.3437538147,804.36,-57.0000038147,2.7623490635,77.8750038147,"Nkx2-1-CreERT2"
"911",1,1000,0.0161211133,0.00806,133.214190602,0.0375020355,7.83915055974,-75.3700561523,1,17.06,-52.4375038147,16.02,38.0000038147,190,15.64,-45.8437538147,17.1,-52.4687538147,2.4603316323,90.4375076294,"Chat-IRES-Cre-neo"
"912",0.0601191739,43.5109090909,0.3830826055,0.03288,267.187476158,0.1509155333,20.8669719179,-69.3536453247,22.9827420501,181.78,-53.8750038147,180.82,37.8125,29.9999980927,180.36,-39.2187538147,181.82,-53.9375038147,1.5632390997,91.6875038147,"Chrna2-Cre_OE25"
"913",0.5864609451,115.595,0.0435267869,0.00899,165.468797088,0.0257941969,10.8601924616,-69.4596481323,8.65089320472,21.51,-50.2187538147,20.38,36.0937538147,130,19.935,-48.6875038147,21.645,-50.40625,1.9735282809,86.3125076294,"Sst-IRES-Cre"
"917",0.4297154405,203.98375,0.0771353012,0.01723,199.218869209,0.0886182711,12.5957868176,-72.1688766479,4.90235129024,103.47,-53,101.975,30.1562519073,70,101.63,-42.4687538147,123.49,-56.0937538147,3.1076636632,83.1562519073,"Htr3a-Cre_NO152"
"919",0.0504915031,104.2,0.1367311442,0.04866,90.3124585748,0.1850090623,15.5296065634,-66.5565338135,9.59692898273,144.06,-44.7812538147,142.34,47.4062538147,130,141.96,-38.90625,198.16,-54.0937538147,3.286741888,92.1875076294,"Ndnf-IRES2-dgCre"
"920",0.0172610027,34.1907142857,0.542037031,0.01794,421.093732119,0.1245111153,22.2179516384,-67.2419128418,29.2477071887,152.76,-57.5625038147,151.32,16.75,20,150.84,-41.46875,153.04,-57.90625,1.7697919041,74.3125038147,"Chrna2-Cre_OE25"
"923",0.0027607269,14.3643478261,0.8754940711,0.00814,98.4374880791,0.0578483939,20.9035932759,-75.5974578857,69.6168048913,12.01,-65.46875,11.235,16.1250019073,300,10.895,-41.3125,12.06,-65.5625,1.4499706446,81.5937519073,"Pvalb-IRES-Cre"
"924",0.0237323342,47.047,1.3061384299,0.054205,102.500036359,0.1258339435,5.46413255833,-70.2407989502,21.2553404043,475.685,-57.8750038147,475.055,8.59375,209.999984741,474.8,-40.0625038147,475.69,-57.90625,1.3492058333,66.4687538147,"Pvalb-IRES-Cre"
"930",0.3102381737,321.166666667,0.1228295873,0.01142,176.093786955,0.0984935313,11.1198589041,-76.8332595825,3.11364815776,28.26,-52.6562538147,26.68,37.8437538147,130,26.32,-43,40.42,-55.34375,3.2806085212,90.5000076294,"Chat-IRES-Cre-neo"
"933",1,1000,0.0258386195,0.020235,113.90632391,0.011026321,15.5142888027,-73.9221115112,1,44.17,-56.6562538147,43.175,14.4375,239.999984741,42.77,-40.71875,44.185,-56.78125,1.4912858625,71.0937538147,"Sst-IRES-Cre"
"935",0.0213037538,28.1182857143,0.5399613823,0.01114,272.343784571,0.0799492225,11.5073113563,-65.7026062012,35.5640457658,66.7,-49.9062538147,65,26.7812519073,29.9999980927,64.6,-44.3125038147,87.44,-53.6562538147,3.3484697473,76.687505722,"Vip-IRES-Cre"
"937",1,1000,0.3379858992,0.00585,111.093744636,0.1188125089,6.00991568175,-72.9347305298,1,9.025,-56.4375,8.37,17.53125,350,8.11,-32.375,9.04,-56.53125,1.3142475702,73.96875,"Gad2-IRES-Cre"
"938",1,10.85,1.0914674951,0.00732,130.625069141,0.0235784575,7.57814312625,-69.9003753662,92.1658986175,13.655,-63.9375,12.88,13.1875009537,190,12.58,-38.125,13.725,-64.15625,1.3361803739,77.1250009537,"Pvalb-IRES-Cre"
"941",0.016037249,20.3547727273,0.4898026316,0.01012,267.901778221,0.050167568,13.6187913232,-64.6769104004,49.1285269257,32.93,-55.0937538147,31.605,33,50,31.22,-42.2187538147,34.275,-55.34375,2.4766649552,88.0937538147,"Htr3a-Cre_NO152"
"951",0.3021966271,15.505,0.0544477234,0.0275,167.008861899,0.1218292117,19.1120493674,-72.6638336182,64.495324089,71.62,-62.5312538147,70.88,29.59375,80,70.52,-45.3125,71.66,-62.59375,1.5603954536,92.1250038147,"Chat-IRES-Cre-neo"
"952",0.0004560178,74.6216666667,0.1964285485,0.040775,96.874922514,0.0689584166,6.05036707922,-69.5428619385,13.4009335984,639.69,-54.5312538147,635.23,21.5,209.999984741,634.815,-33,643.05,-56.875,3.4106179835,76.0312538147,"Htr3a-Cre_NO152"
"953",0.0055431124,27.0126388889,0.5863636364,0.01634,321.875035763,0.2220386416,25.7519328268,-60.2379150391,37.0197078528,80.375,-58.0625,79.335,15.375,50,78.97,-35.5312538147,80.49,-58.21875,1.477548625,73.4375,"Sst-IRES-Cre"
"957",0.0015247615,9.5168446602,1.4416856242,0.008925,109.843865037,0.0344318971,7.32614121378,-75.1213531494,105.076843818,17.14,-58.8125038147,16.365,5.1875004768,240.000015259,15.98,-34.2500038147,17.185,-58.9687538147,1.0911319561,64.0000042915,"Pvalb-IRES-Cre"
"961",0.3718187459,182.635,0.0608742004,0.01564,232.410728931,0.1354992688,12.2851508536,-72.4755554199,5.4754017576,64.66,-52.4687538147,63.52,24,50,63.18,-42.3125038147,64.92,-52.6562538147,2.4641358284,76.4687538147,"Vip-IRES-Cre"
"962",0.0175217292,75.90375,0.1399999826,0.041045,104.374997318,0.0121801458,8.06190596607,-79.1691741943,13.1745796486,274.615,-57.5,268.43,17.3125,249.999984741,267.92,-41.1875038147,278.405,-59.0000038147,4.1838029923,74.8125,"Htr3a-Cre_NO152"
"963",0.0249372727,12.5417647059,0.9171686747,0.01024,105.468638241,0.0845737979,7.16452017367,-68.587928772,79.7335959851,16.765,-52.5000038147,16.06,15.625,270,15.755,-30.6875019073,16.815,-52.5937538147,1.2285953526,68.1250038147,"Pvalb-IRES-Cre"
"964",0.0027583272,12.5706410256,0.5422101449,0.006735,104.68788445,0.0233173259,9.88004989303,-72.1359558105,79.5504380376,13.565,-65.8125,12.785,27.4062519073,270,12.47,-32.53125,13.66,-65.875,1.2636773215,93.2187519073,"Sst-IRES-Cre"
