"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"763",1,49.125,0.1341386558,60.915,3.554735,4.7478571,-48.65625,-46.6041679382,-53.276788984,0.034465,58.785,3.5522,3.3092857,31.7812519073,33.71875,30.6696439471,146.718755364,0.0478804708,190,88.7916666667,1120,58.37,3.5517533333,2.9464286,-39.84375,-37.90625,-49.5758955819,80.53,3.5859283333,303.8978571,-54.21875,-57.2604179382,-76.4687532697,2.9823366857,2.7998434396,2.9326231699,-76.0803756714,"Rorb-IRES2-Cre",20.8098833517,20.3562340967,83.9464329311,80.4375019073,80.3229179382
"764",0.018131046,56.16125,0.2013991163,124.94,3.82312,5.052,-47.5625038147,-49.2916692098,-49.4375022888,0.04592,123.14,3.82132,3.476,32.6875,32.4583346049,30.5187515259,142.187535763,0.0362740457,90,95.5416666667,180,122.66,3.8208,3.016,-36.1562538147,-36.1354192098,-40.6000030518,150.96,3.84668,625.736,-53.0625038147,-55.1875012716,-80.0875061035,2.6711778894,2.5534037615,2.6067542765,-79.633972168,"Cux2-CreERT2",14.1134506005,17.8058714861,79.9562538147,80.2500038147,81.7500038147
"768",1,43.575,0.0734756124,58.705,5.0336483333,5.4966667,-43.9375,-42.2708346049,-50.0520839691,0.026055,55.79,5.029495,3.4625,31.25,21.2812506358,37.5208339691,255.625009537,0.0045739571,110,125.708333333,520,55.195,5.028385,3.0008333,-29.1875,-26.34375,-40.1718769073,69.13,5.0480133333,57.9933333,-46.46875,-47.3229204814,-60.0885423024,2.1776202681,1.6865097984,2.6636425614,-58.8650283813,"Rorb-IRES2-Cre",30.3393788501,22.9489386116,87.5729179382,75.1875,63.5520852407
"769",0.0457753237,120.978571429,0.1885416841,175.455,2.133505,8.323,-49,-50.4791692098,-57.5500015259,0.061705,171.235,2.1291966667,3.477,32,35.2812525431,35.1937522888,184.062585235,0.0286597423,110,53.2083320618,164,170.73,2.1287283333,3.06,-38.2500038147,-37.96875,-47.8437530518,210.11,2.1701233333,376.718,-55.5312538147,-58.0520858765,-79.4750045776,4.090604062,4.2095987828,4.1791904649,-79.03540802,"Cux2-CreERT2",19.3543002007,8.26592666942,92.7437538147,81,85.7604217529
"772",0.0153300747,77.6633333333,0.1582589253,93.79,7.3551133333,5.095,-49.6562538147,-49.1145858765,-55.875002861,0.053785,91.745,7.3532466667,3.3625,38.0000038147,37.6875025431,39.1250009537,127.031207085,0.162562117,190,183.833333333,839.999938965,91.3,7.35277,2.97875,-38.625,-36.3958346049,-52.4687538147,118.955,7.3809616667,253.17875,-54.0312538147,-54.5937538147,-78.718755722,2.6977301624,2.4797440451,2.4615536122,-78.6349716187,"Ntsr1-Cre_GN220",14.2446446743,12.8760891025,95.0000038147,87.6562576294,86.8020884196
"773",0.0203495168,62.87,0.1931818182,348.37,1.894275,5.24375,-47.5,-46.6354192098,-49.265625,0.04736,344.4,1.8913516667,3.4425,42.25,44.1354179382,46.5390625,133.616149425,0.0384177193,50,47.2916666667,650,343.98,1.890945,3.1,-36.28125,-35.6041666667,-46.8437509537,406.805,1.930675,405.5875,-57.5312538147,-55.2812512716,-70.5781269073,3.989207835,3.973301865,4.3123515908,-69.9344177246,"Rorb-IRES2-Cre",19.8759000792,15.9058374423,95.8046875,89.75,90.770837148
"776",0.0155496076,67.9057692308,0.1860294118,338.785,3.00341,5.135,-48.4375038147,-50.4687512716,-52.0703144073,0.06271,336.945,3.00173,3.54375,35.3125,43.1770846049,38.5078125,146.562427282,0.0326740965,90,75.0416666667,0,336.45,3.00127,3.1225,-37.21875,-38.3333346049,-44.6562519073,370.685,3.0356233333,652.44375,-54.28125,-54.8541666667,-78.9453144073,2.6180051507,2.979551254,3.0755379678,-78.1255340576,"Scnn1a-Tg2-Cre",22.4267854082,14.7262892583,90.5781269073,83.7500038147,93.6458358765
"777",0.0259653067,99.8333333333,0.1604166667,198.78,2.72834,5.775,-49.5000038147,-52.1458346049,-54.703127861,0.0742,195.16,2.7255933333,3.575,31.65625,30.3229179382,31.9843764305,178.437530994,0.0934729278,90,68.0833333333,920,194.66,2.7250733333,3.14,-39.3125,-41.90625,-47.9765644073,241.1,2.76814,455.325,-57.8437538147,-58.8541704814,-78.3515663147,4.0592770969,3.7350314414,3.955491428,-77.0473403931,"Rbp4-Cre_KL100",24.4105386199,10.0166944908,86.6875042915,81.1562538147,82.4687525431
"778",0.0484987688,127.402142857,0.1241935466,98.26,6.4557016667,4.752,-42.8125038147,-45.1875012716,-50.6000015259,0.048485,96.33,6.45414,3.352,44.03125,48.2812525431,46.6312515259,95.6248864532,0.1559875757,190,161.333333333,1190,95.995,6.4538083333,3.055,-35.15625,-36.7916666667,-48.2500030518,143.135,6.5127383333,74.062,-54.0937538147,-52.4895846049,-74.8500030518,4.2805741868,4.2425868579,3.7845414386,-73.8727722168,"Rbp4-Cre_KL100",14.0124088272,7.84916154135,97.2312530518,86.8437538147,93.4687538147
"781",0.0241194554,83.4018181818,0.2095982255,201.745,2.964205,5.298,-43.375,-44.5000012716,-48.4250015259,0.06478,198.805,2.9616033333,3.506,39.5,41.2395833333,38.4187522888,174.375072122,0.0902883187,70,74,920,198.37,2.9611683333,3.118,-36.84375,-37.5208346049,-46.4625015259,279.73,3.0108,172.304,-57.0000038147,-55.770837148,-75.23125,3.4605600153,3.558670806,3.5752138168,-74.5719604492,"Rorb-IRES2-Cre",24.721293018,11.9901462798,86.8437538147,82.875,85.7395846049
"782",0.0306945688,98.9694444444,0.2011438094,205.885,3.6341583333,5.48375,-48.9375038147,-49.833337148,-53.460940361,0.048655,203.695,3.6321033333,3.57625,46.75,49.8333346049,46.1015644073,159.37499702,0.0594470799,110,90.75,640,203.175,3.6315916667,3.1225,-41.25,-41.8750012716,-44.2578134537,246.31,3.6795383333,247.385,-54.7812538147,-54.1770858765,-73.2031269073,3.4463698218,3.6701615531,3.3258301736,-72.3198471069,"Cux2-CreERT2",18.3716487785,10.1041286592,99.5625047683,95.6875038147,99.6666717529
"786",1,86.94,0.0449218772,138.8,2.375995,5.629,-49.4062538147,-48.6250038147,-50.9375022888,0.052885,134.56,2.372885,3.314,34.78125,37.7812538147,41.925,182.343706489,0.0474418104,90,59.2499923706,750,134.09,2.372435,2.959,-36.21875,-37,-51.8812538147,170.1,2.407275,414.218,-57.2187538147,-56.0625,-76.2250045776,3.6114337192,3.4785479582,4.529074786,-75.3202514648,"Rorb-IRES2-Cre",25.097116025,11.5021854152,92.8625022888,84.1875038147,86.4062576294
"789",0.1526106835,80.324,0.1357502366,50.485,3.5675833333,5.16625,-53.90625,-52.1041704814,-55.867190361,0.025485,48.63,3.565665,3.505,44.7187538147,45.427087148,46.640627861,154.374957085,0.0087629054,209.999984741,89.125,620,48.21,3.5652383333,3.14875,-38.90625,-36.1041679382,-46.4062519073,50.635,3.59466,514.6525,-54.1250038147,-53.3229179382,-79.1093788147,3.7752421955,3.637358464,4.1359269985,-78.7234420776,"Rorb-IRES2-Cre",15.3134585909,12.4495792042,102.507818222,98.6250038147,97.5312576294
"792",0.0248267549,78.105,0.15546875,91.84,2.8540533333,4.648,-51.375,-48.4687538147,-53.11875,0.04306,89.22,2.8515533333,3.164,33.1875,33.5208358765,33.1125022888,214.062571526,0.0316042677,90,71.2916666667,800,88.78,2.8510533333,2.784,-38.1875,-35.0416692098,-46.7062538147,106.84,2.8756133333,649.068,-55.0000038147,-53.5000012716,-71.2625045776,3.940221332,3.5111222214,3.5602406708,-70.1578445435,"Rorb-IRES2-Cre",28.1795362452,12.8032776391,86.2312522888,84.5625,81.9895896912
"793",0.0483089979,69.9879166667,0.1825000093,88.285,3.0091733333,4.784,-53.4062538147,-51.0520858765,-53.6125022888,0.041235,86.26,3.0073283333,3.286,43.6562538147,47.8541692098,48.3062515259,148.749962449,0.0189885516,110,75.2083307902,880,85.93,3.006995,2.996,-43.1250038147,-38.7812525431,-51.3500022888,106.49,3.0446716667,662.696,-59.8437538147,-59.8958358765,-84.1375076294,4.4122934809,4.3307576358,4.913151028,-83.5632095337,"Nr5a1-Cre",20.1432456387,14.2881806979,101.918753815,97.0625076294,98.9062550863
"794",1,1000,0.0212643678,43.52,11.4359516667,4.98125,-38.9375,-38.75,-49.2500038147,0.036535,42.275,11.4347683333,3.48,23.5625,11.75,35.9062519073,82.81211555,0.1284872741,230,285.833333333,365,41.62,11.4331183333,3.0225,-24.5625,-26.7604179382,-46.296877861,63.26,11.4571166667,547.70375,-42.1875,-44.1562525431,-77.851568222,1.4182510407,0.8501959439,2.30170615,-76.9102935791,"Ntsr1-Cre_GN220",9.43292454457,1,85.156255722,62.5,50.5
"796",0.032339618,55.895,0.25,92.495,1.8333766667,5.1616667,-49.0000038147,-51.9895858765,-56.5885448456,0.038685,89.795,1.8313116667,3.4216667,17.2500019073,42.8958346049,35.1093765895,213.124960661,0.0295581277,70,45.7499987284,180,89.235,1.8308916667,3.0475,-40.6250038147,-38.9687525431,-47.6197942098,119.07,1.8681333333,500.1933333,-54.0312538147,-57.3854192098,-77.7500050863,3.0429334796,3.5176844004,3.2741808662,-76.9283905029,"Cux2-CreERT2",20.5677674593,17.8906878969,91.6979214351,66.250005722,94.8854204814
"798",0.3571494678,54.025,0.0724405394,75.555,4.7220616667,5.109,-50.875,-50.583337148,-52.6500022888,0.040275,73.53,4.720225,3.405,40.1875,44.46875,44.3125015259,132.031321526,0.0289461408,170,118,900,73.105,4.7198066667,3.031,-38.8125038147,-36.2083358765,-47.4500030518,999.915,4.744625,718.543,-56,-54.052087148,-79.8875045776,3.4335018035,3.3855041059,3.9429725903,-79.4617538452,"Nr5a1-Cre",14.1106646559,18.5099490976,96.9625038147,91.0625,95.052087148
"802",0.1354584582,118.651666667,0.0942164223,134.945,3.7847833333,4.973,-46.7187538147,-46.0833346049,-50.7000022888,0.054255,132.14,3.7825416667,3.237,38.3125038147,41.9895858765,41.5500030518,141.473218799,0.0265936479,130,94.5416666667,960.000061035,131.69,3.7820983333,2.882,-34.5625038147,-33.2291679382,-46.6062522888,155.25,3.8148033333,871.913,-52.5000038147,-53.3020858765,-77.9937545776,3.5208900258,3.3933297004,3.855185191,-77.3999786377,"Cux2-CreERT2",21.801150087,8.42803163321,92.2500053406,85.0312576294,88.0729204814
"805",0.0165394608,77.6472727273,0.1828125095,183.31,2.1120033333,4.9858333,-44.28125,-43.3750038147,-49.1041679382,0.06025,180.985,2.1101683333,3.3816667,36.75,43.9270858765,40.4114596049,197.968706489,0.1251424104,70,52.7500012716,800,180.535,2.1097483333,3.0133333,-36.6875,-35.7812512716,-43.4218781789,223.58,2.16764,253.1691667,-54.8125038147,-56.6041692098,-72.0833358765,3.0920751173,3.3021391552,3.1320482404,-70.4693603516,"Scnn1a-Tg2-Cre",27.1697639624,12.8787524001,89.5156275431,81.03125,87.3020896912
"807",0.0086853313,56.3541176471,0.2067351561,166.76,2.6036733333,5.185,-51.0937538147,-50.7916704814,-53.7343769073,0.0412,164.34,2.6013933333,3.34,40.3125038147,46.3125025431,43.218752861,192.499995232,0.0993435383,59.9999961853,65.0416666667,740,163.92,2.6009866667,2.975,-42.34375,-41.9791679382,-47.4921884537,213.16,2.6425466667,423.85,-60.1562538147,-58.2500025431,-74.8437538147,4.3522414326,4.7668162065,4.3485142191,-74.2431030273,"Cux2-CreERT2",24.9436757584,17.7449322561,96.9531297683,91.4062576294,97.1041730245
"809",0.0375035551,69.6015384615,0.156308658,130.76,2.8102533333,5.06375,-46.15625,-44.28125,-52.265625,0.05263,128.475,2.8080083333,3.3725,43,45.0000025431,47.171877861,164.531290531,0.0583837293,90,70.2083333333,900,128.04,2.8075666667,3.0175,-34.125,-32.9062512716,-46.6875009537,153.395,2.8476216667,659.8075,-52.9062538147,-52.7812525431,-82.5390625,3.3615732663,3.6179400134,4.2204334246,-82.5241928101,"Rorb-IRES2-Cre",19.3078718473,14.367498508,99.437502861,89.15625,89.2812525431
"811",1,1000,0.0348101196,89.405,10.27304,5.2583333,-42,-41.71875,-48.3229179382,0.062115,86.385,10.27091,3.4983333,40.4062538147,48.7812538147,45.7083358765,60.6970116496,0.0136078075,489.999969482,256.749992371,1829.99975586,85.965,10.2705325,3.0633333,-32.46875,-33.7968769073,-50.5729192098,114.905,10.3088975,713.4866667,-49.125,-51.5781269073,-79.1145909627,3.9219324933,3.8654396008,3.1357484076,-79.3246078491,"Cux2-CreERT2",13.5020592641,1,94.0312538147,82.4062538147,90.5000038147
"816",0.0408295723,72.7323076923,0.2584221748,105.645,2.8466266667,5.928,-45.9687538147,-44.8229192098,-48.3375022888,0.047055,102.75,2.843725,3.575,18.75,24.4375006358,18.7875007629,241.562500596,0.0291162785,70,71.125,296,102.205,2.8431466667,3.073,-39,-34.5312525431,-37.4312515259,129.525,2.8726783333,551.08,-51.28125,-50.020837148,-73.2500030518,3.2072917561,2.9184865569,2.581672054,-71.7120742798,"Nr5a1-Cre",25.7970683979,13.7490481428,67.1250030517,64.7187538147,69.2604198456
"819",0.0657434948,85.2555555556,0.1250000046,59.445,2.7906166667,6.475,-52.2187538147,-52.4270858765,-56.1406288147,0.028605,56.465,2.7871683333,3.5025,32.2500038147,35.5104179382,38.0625019073,144.375011325,0.0486131236,130,69.7083333333,660,55.94,2.7866633333,3.0775,-43.875,-41.3645858765,-51.4609384537,69.625,2.8191183333,702.00125,-55.6562538147,-58.5833358765,-79.476568222,3.976624067,3.8118548296,4.6015669833,-79.6181793213,"Rorb-IRES2-Cre",26.5553157158,11.7294408966,94.203130722,84.4687576294,87.9375038147
"822",0.0228542238,88.649,0.1279671009,143.96,6.2466583333,5.073,-45.15625,-45.6145858765,-49.2250022888,0.05405,141.625,6.2441166667,3.33,47.53125,49.8750025431,48.8250015259,117.968633771,0.0710932538,150,156.083333333,1019.99993896,141.23,6.243695,2.978,-34.78125,-34.3854166667,-43.2625022888,175.805,6.2754983333,402.118,-53.9687538147,-53.3333358765,-78.9250030518,4.0678328598,4.053186268,4.076768564,-78.1322631836,"Cux2-CreERT2",15.2171302378,11.2804430958,98.0500038147,92.6875,95.4895884196
"825",0.2721965112,35.1125,0.1401442364,53.89,3.3436216667,4.7808333,-55.4687538147,-54.7395858765,-56.1250019073,0.01915,52.35,3.3419383333,3.3183333,41.0312538147,43.2604192098,45.9114596049,195.3125,0.0442003123,130,83.5,570,51.965,3.3415366667,2.9941667,-40.8750038147,-34.7916666667,-47.8750019073,861.865,3.3612533333,381.79,-58.0937538147,-57.3437512716,-80.3072929382,3.6236678518,3.2178108599,4.2920565473,-79.6588592529,"Nr5a1-Cre",15.2172669601,28.4798860805,102.036461512,96.5000076294,98.0000050863
"826",0.0606745071,103.245,-0.0150483227,268.24,10.7986733333,7.96,-45.5000038147,-44.6458346049,-55.4296884537,0.06864,264.9,10.7955933333,3.705,31.5937519073,35.0000038147,32.9609375,111.718788743,0.0348761491,170,269.875,0,264.32,10.7950333333,3.235,-38.90625,-36.7083333333,-45.7265644073,299.04,10.81922,374.33,-53.7187538147,-50.8020846049,-77.8359394073,3.7287682237,3.5673791576,3.6406464542,-77.2467803955,"Rbp4-Cre_KL100",15.9847847406,9.68569906533,88.3906259537,77.093755722,79.6458384196
"827",0.0248265692,85.355,0.2303294677,189.005,2.0167533333,5.6366667,-57.2500038147,-57.6145858765,-61.1875025431,0.05396,185.34,2.01378,3.5466667,28.5312519073,32.6458339691,28.385418574,218.593791127,0.02898743,90,50.3749987284,610,184.79,2.0132833333,3.11,-42.65625,-45.1562538147,-53.427087148,210.15,2.0487783333,461.6783333,-62.3125038147,-63.9270858765,-82.5000050863,3.5142738747,3.8541022088,3.949913102,-81.9060440063,"Rorb-IRES2-Cre",21.6933456682,11.7157752914,89.5729211171,85.781255722,90.2604198456
"828",0.1354922007,60.6128571429,0.1279761863,41.195,3.891585,5.205,-51.9375,-50.4375038147,-55.1687522888,0.014835,38.88,3.88893,3.3,42.75,45.84375,43.0750015259,130.31257689,0.008927308,210,97.25,600,38.485,3.88854,2.956,-39.21875,-36.375,-45.2625007629,46.395,3.905565,556.434,-54.5937538147,-56.46875,-72.1250030518,3.7668851033,3.6081792418,3.6730329503,-71.0000686646,"Rorb-IRES2-Cre",11.6207900929,16.4981498503,98.2437538147,94.6875,96.2812538147
"830",0.0181605133,64.4066666667,0.228257749,63.16,4.92268,5.308,-50.5,-47.5104166667,-55.6375022888,0.02634,60.46,4.92026,3.428,43.5000038147,47.1145858765,47.7000022888,163.906291127,0.1337776482,130,123,670,60.02,4.9198133333,3.08,-34.0312538147,-33.5104179382,-45.9000022888,73.4,4.9424533333,436.784,-53.125,-52.864587148,-75.6812545776,3.0665196829,3.3990843332,3.94630015,-75.3721694946,"Ntsr1-Cre_GN220",14.2239231437,15.5263430287,103.337504578,94.0000038147,94.6250025432
"833",0.1311896986,93.3492857143,0.1115079483,80.99,4.3006266667,5.6025,-48.1250038147,-45.6666692098,-50.6093769073,0.03046,78.64,4.2981016667,3.48625,44.3125038147,47.7187525431,48.289065361,152.500003576,0.0536783263,130,107.416664123,760,78.195,4.2976283333,3.09625,-40.4375,-36.7604166667,-47.085940361,100.73,4.3363866667,794.965,-54.2187538147,-54.7187525431,-75.179693222,3.2993565023,3.4002443894,3.9405825236,-74.0730209351,"Scnn1a-Tg3-Cre",22.2336101831,10.712454759,98.8984422683,92.4375076294,93.3854217529
"834",0.0139533913,81.4872727273,0.2064393939,86.44,2.5305266667,5.896,-54.5937538147,-53.2708346049,-56.5625030518,0.02802,83.76,2.52776,3.604,44.6875038147,46.614587148,43.4312538147,230.46875,0.0601955093,70,63.2083320618,469.999969482,83.24,2.52726,3.192,-39.8437538147,-38.8020846049,-43.9250022888,97.1,2.5464266667,509.232,-56.3125,-56.770837148,-68.6812530518,3.5222316104,3.564110643,3.7366580341,-68.2306518555,"Ctgf-T2A-dgCre",19.8958824563,12.2718550582,99.9937568665,99.2812576294,99.8854217529
"836",0.010100823,79.6781818182,0.1983333333,254.82,2.51325,4.884,-49.9062538147,-49.3750038147,-54.3000022888,0.06146,252.98,2.51147,3.424,40.6250038147,46.3593788147,41.4875007629,146.562576294,0.161756143,90,62.75,730,252.52,2.51102,3.044,-38.4062538147,-36.09375,-43.9812530518,281.78,2.53983,719.848,-59.4375038147,-55.3281288147,-76.0500045776,2.8295797027,3.3626453755,3.2652631937,-75.5517425537,"Rorb-IRES2-Cre",17.6241785268,12.5504871871,95.7875030517,90.5312576294,95.7343826294
"842",0.005792573,64.7871428571,0.2554687447,172.18,0.9420666667,6.76,-53.7812538147,-55.1250038147,-55.958337148,0.03632,168.76,0.9387933333,3.5066667,41.25,34.4791679382,35.9270852407,280.000001192,0.0829196796,29.9999980927,23.3333333333,330,168.2,0.9381533333,3.0066667,-46.8437538147,-48.5000025431,-48.3229204814,197.44,1.0038533333,847.8933333,-58.0000038147,-61.9791704814,-67.2395858765,4.2828163066,3.7004877834,4.1483152334,-67.2280197144,"Ctgf-T2A-dgCre",23.7587787163,15.4351612974,91.8854223887,95.0312538147,89.6041717529
"843",1,1000,0.0625,55.38,12.3509866667,5.36,-46.8750038147,-42.4479192098,-56.9765634537,0.03918,53.3,12.34928,3.565,30.1250019073,25.4583333333,37.3515644073,139.062613249,0.0669399872,270,308.75,810,52.7,12.3484533333,3.12,-32.40625,-27.8645846049,-46.984377861,55.54,12.3724533333,661.15,-47.0937538147,-43.8020858765,-76.8671875,2.3359184497,1.7223907613,2.6046963393,-75.7961120605,"Ntsr1-Cre_GN220",14.9399484218,1,94.328127861,77.000005722,67.9062525431
"844",0.1458048422,93.6733333333,0.1948598131,98.39,2.4424516667,5.242,-46.03125,-47.1979179382,-50.31875,0.03298,96.06,2.439965,3.414,33.1250038147,34.59375,38.0250015259,256.562560797,0.0209606458,70,60.9583358765,600,95.56,2.439445,3.014,-34.1875,-31.8958339691,-44.94375,117.935,2.4586283333,353.304,-50.34375,-52.6979166667,-73.4750030518,2.6330407995,2.4594017443,3.1396114155,-72.633605957,"Nr5a1-Cre",26.3317405565,10.6753967689,88.3437515259,79.1562538147,81.7916679382
"845",0.1280182786,96.106,0.1550236402,253.22,0.49676,6.444,-56.4375038147,-56.4062512716,-57.5375022888,0.00948,249.14,0.4935,3.472,37.71875,41.302087148,39.7062515259,312.343776226,0.0848674551,20,12.3333333333,96,248.68,0.4930333333,3.068,-43.15625,-43.4791704814,-46.4937507629,268.9,0.5164,34.036,-61.25,-61.7916704814,-63.7375007629,4.3979136625,4.4702047084,4.1827140785,-59.3667678833,"Ctgf-T2A-dgCre",26.2135115039,10.4051776164,97.2437538147,94.1562538147,97.7083384196
"847",0.2601650585,92.18125,0.1468421131,111.81,2.3123066667,5.0525,-45.3125,-47.3645858765,-49.1953125,0.040535,109.42,2.3099933333,3.40625,41.625,43.8958333333,44.5000009537,191.562384367,0.0298675895,110,57.7499987284,840,108.98,2.3095633333,3.0225,-36.4375,-35.8333333333,-45.6250019073,918.78,2.3462566667,489.79625,-54.6875,-53.4270846049,-77.6015644073,3.9183698788,3.8952023078,3.7133648132,-76.0891113281,"Rorb-IRES2-Cre",23.8061440147,10.8481930978,93.6953134537,86.9375,91.2604192098
"848",0.0198464248,137.9125,0.0997193035,268.115,4.6236833333,6.1641667,-47.0000038147,-47.8020833333,-50.8072942098,0.120345,264.295,4.6202483333,3.4366667,49.0937538147,52.1041692098,49.3750025431,105.000078678,0.0216580909,130,115.54166921,1460,263.9,4.6198883333,3.0975,-37.1250038147,-36.2916692098,-45.510418574,314.06,4.6697766667,564.1383333,-58.15625,-57.7604179382,-77.692712148,4.6772020823,4.9898331605,4.1873739375,-77.271156311,"Scnn1a-Tg3-Cre",22.5945108648,7.25097434968,100.182296753,96.0937576294,99.9062525431
"849",0.2463579888,144.204,0.052375218,83.84,10.65442,5.52,-47.46875,-46.8645858765,-54.0312538147,0.02936,81.58,10.6510866667,3.532,40.9375038147,41.2187538147,46.3437522888,80.4688632488,0.0389747396,310,266.25,0,81.08,10.6506133333,3.144,-40.84375,-36.6145833333,-50.7000038147,102.78,10.6731266667,384.024,-52.3125,-53.7187512716,-78.0812561035,3.6973323787,3.7667464322,4.5221714355,-77.819480896,"Cux2-CreERT2",14.5365935302,6.93462039888,100.375006103,88.4062538147,88.0833396912
"850",0.0771844224,98.2777777778,0.1301303573,76.755,2.7720716667,5.514,-49.0000038147,-48.6666704814,-51.3375015259,0.03926,74.075,2.7697266667,3.357,46.5625038147,48.6354192098,51.0687522888,156.093791127,0.035120111,110,69.2499974569,780,73.69,2.7693333333,3.014,-39.0312538147,-37.4375,-46.7687522888,96.64,2.8046816667,572.185,-52.1875038147,-54.8750012716,-79.2312545776,4.4010473812,4.500728976,4.7674416812,-78.3591156006,"Rorb-IRES2-Cre",18.1096322647,10.1752402487,102.406253815,95.5625076294,97.3020896912
"852",1,32.505,0.1562500025,102.355,7.5936366667,5.13125,-51.7500038147,-52.4687538147,-54.5390634537,0.029005,99.62,7.5909483333,3.51625,29.0000019073,28.8958352407,36.9921894073,136.406332254,0.0191581454,170,189.75,800,99.07,7.590355,3.10375,-36.4062538147,-36.7291679382,-51.3125009537,118.02,7.6027266667,682.8125,-56.4062538147,-55.8958346049,-80.757818222,2.1935312373,2.107802073,3.1626414688,-80.1997756958,"Cux2-CreERT2",15.5799676396,30.7644977696,91.531252861,80.750005722,81.3645890554
"853",0.057665334,53.2483333333,0.1464208427,77.69,3.3040416667,5.1416667,-47.4375,-47.5729166667,-49.0937512716,0.032255,75.685,3.301155,3.475,43.5625,32.8125012716,26.2395833333,195.703119039,0.0432634503,110,82.5,730,75.32,3.3006783333,3.0683333,-31.2812519073,-32.3645846049,-40.15625,88.045,3.31644,639.73,-52.5000038147,-54.0833333333,-78.5416692098,3.2670119739,2.8377878772,2.8104909214,-77.2277679443,"Nr5a1-Cre",19.7543953381,18.7799305143,75.3333346049,91,80.3854179383
"854",0.0110782776,31.9805,0.32,75.435,2.19213,4.44,-47.0625,-45.9687519073,-54.3593788147,0.01688,73.835,2.190665,3.265,39.1250038147,39.9531269073,41.2187519073,299.196541309,0.0677318797,70,54.7500019073,190,73.46,2.19026,2.9575,-35.8437538147,-34.5937519073,-45.8281288147,90.32,2.22029,331.7775,-51.9687538147,-53.15625,-73.875,2.9319891564,2.8127105091,3.0780477411,-72.3506011963,"Cux2-CreERT2",20.9766155697,31.2690545801,95.578130722,86.1875038147,85.9218788146
"857",0.1522093407,34.03,0.0998417691,44.22,6.10058,4.853,-47.5000038147,-47.145837148,-50.9125022888,0.0229,42.235,6.098565,3.36,28.1250019073,30.6354179382,32.9500022888,183.593720198,0.0271508954,230,152.41666158,300,41.78,6.0980616667,3.005,-33.9375038147,-30.7187506358,-46.28125,900.24,6.1114933333,702.456,-49.6875,-50.6041679382,-76.4250076294,2.3012501323,2.0287061504,2.9874014727,-76.0058441162,"Nr5a1-Cre",16.2883755047,29.385836027,83.8625045776,75.625005722,77.7812550862
"859",0.1025004759,81.9285714286,0.2489379085,78.68,3.3473066667,5.34,-53.0625038147,-53.8125025431,-55.3312522888,0.0254,76.16,3.3446533333,3.416,41.2812538147,43.2395846049,42.70625,259.28580761,0.0217895862,90,83.625,540,75.68,3.3441533333,3.024,-39.3750038147,-37.9062538147,-46.2375038147,92.86,3.3570866667,627.548,-56.78125,-58.2395846049,-72.63125,3.9798682982,3.7201079271,4.2272054758,-72.3453674316,"Nr5a1-Cre",18.3088230464,12.2057541412,98.0375022888,94.3437576294,97.052087148
"861",0.0283360591,127.053571429,0.1619047691,232.775,3.6577266667,5.4433333,-44.7187538147,-46.5104179382,-51.7500025431,0.098,230.675,3.6558083333,3.4583333,28.6562519073,36.9166679382,28.6562515895,155.156210065,0.034036506,90,91.3749974569,155,230.175,3.655345,3.0416667,-34.6562538147,-34.7291679382,-36.9531256358,294.205,3.7139233333,180.4425,-55.9375038147,-55.1979192098,-74.9687550863,2.8463913532,2.9782474675,2.7140234141,-74.0390396118,"Rorb-IRES2-Cre",20.8754975418,7.87069571328,80.4062541326,73.375005722,83.4270858764
"868",0.0970207861,97.561875,0.1654017921,103.39,4.1624933333,5.283,-45.6562538147,-47.1458333333,-47.6750022888,0.047135,101.01,4.16047,3.457,43.5937538147,54.4687525431,53.9062522888,141.718834639,0.0218500663,90,104.000002543,144,100.515,4.160025,3.061,-39.96875,-38.0000012716,-46.4250030518,148.58,4.195715,602.193,-51.2500038147,-51.5104179382,-74.3875030518,3.5274473833,4.1260827885,4.573775093,-73.443939209,"Rorb-IRES2-Cre",19.6543592461,10.2499055087,101.581254578,89.2500076294,101.614585876
"869",0.0319918128,55.9603125,0.2246212253,135.34,2.734175,4.819,-44.3125038147,-46.2708346049,-49.3000030518,0.054435,133.115,2.7320533333,3.111,49.625,50.2812538147,49.2500022888,233.437612653,0.0222372673,70,68.2916666667,680,132.73,2.7316616667,2.781,-32.3125,-32.6041679382,-40.2625015259,154.98,2.754555,601.257,-48.03125,-48.1562525431,-72.5687515259,3.9758365021,3.9902997022,3.9502430441,-72.7411804199,"Rorb-IRES2-Cre",25.4114754757,17.8698072853,98.5500053406,93.9375038147,96.5520884196
