"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","height","binary_neuron","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"518",191.230304,162.343710661,0.055655926466,-86.09375,-67.3401947021,90.7187532697,"Inhibitory",5.44311333333,-46.6458358765,5.44136666667,32.5937512716,110.499997457,5.44079333333,-35.2395846049,5.44644,-46.895837148,2.52618654349
"519",284.958944,353.571385145,0.13890376687,-99.15625,-67.0185165405,92.9453177452,"Inhibitory",2.650205,-60.458337148,2.64915333333,37.8020846049,40.75,2.64870166667,-42.0208333333,2.65031166667,-60.583337148,1.70947777997
"520",427.492704,286.718547344,0.0590216480196,-98.34375,-66.9790344238,90.242193222,"Inhibitory",2.37724666667,-54.2916692098,2.37633333333,33.6458333333,33.9166666667,2.3759,-41.3229166667,2.39183333333,-54.6145858765,1.69272556529
"523",162.217536,119.374960661,0.0418769866228,-89.71875,-76.1159591675,86.4500026703,"Inhibitory",8.10564833333,-52.1145846049,8.10002666667,30.5625012716,177,8.099615,-32.3541692098,8.11407,-55.8229204814,3.52906717871
"524",157.999552,196.406245232,0.00857331603765,-100.90625,-80.7700653076,95.5750038147,"Excitatory",4.5585075,-45.7031288147,4.55687,36.8281269073,88.375,4.5563075,-35.3281269073,4.5977025,-54.2656269073,2.82512085297
"525",80.862096,87.187461555,0.0472240559757,-87.9375076294,-79.1463012695,86.8875022888,"Excitatory",8.68765333333,-45.927087148,8.68510666667,36.8645846049,191.625,8.6846,-37.8541679382,8.72202666667,-54.0104192098,3.52334597803
"528",100.862056,69.062538445,0.0332983806729,-68.9062576294,-60.5382995605,87.0687515259,"Inhibitory",13.0889833333,-59.3645846049,13.0883916667,11.8333333333,301.708333333,13.0880816667,-35.5104166667,13.0889983333,-59.4270858765,0.958977654468
"529",253.042464,324.218779802,0.185133472085,-98.84375,-71.4000549316,95.6250047684,"Inhibitory",3.137055,-58.8541704814,3.13618333333,32.135418574,52.8749987284,3.135785,-39.2291679382,3.13708166667,-58.927087148,1.51888513566
"531",233.522944,305.937498808,0.0182690694928,-95.5000076294,-61.8339958191,89.7291742961,"Excitatory",1.97142666667,-50.4166666667,1.96985333333,41.7187512716,23.75,1.96936,-37.8750025431,1.98784666667,-52.6875025431,3.04360942763
"533",202.98656,268.415033817,0.122360110283,-101.75,-75.5874557495,91.375002861,"Excitatory",3.9928,-52.0833333333,3.98961333333,42.9687512716,74.2083333333,3.98904666667,-46.0208358765,4.03156,-56.9687525431,4.10519609477
"534",412.559424,238.593742251,0.0209839530289,-99.5000076294,-76.0615768433,91.9765672684,"Excitatory",2.37632666667,-55.8229204814,2.37409333333,43.6770858765,33.8333333333,2.37358666667,-40.4166679382,2.39043333333,-58.7916692098,3.5655087325
"535",189.824944,237.500116229,0.0383980758488,-95.6250076294,-69.4436645508,81.4750049591,"Excitatory",2.67520666667,-43.5937512716,2.67369333333,37.5625012716,41.3333333333,2.67321333333,-32.8750012716,2.71364,-51.4791692098,2.6729266981
"537",205.253008,365.000069141,0.143308147788,-98.0625076294,-76.1378860474,73.1145858765,"Excitatory",3.66081333333,-40.9583346049,3.65802166667,27.6875012716,65.9583320618,3.657325,-31.8125019073,3.703135,-51.6979192098,2.3765978731
"538",215.524288,135.468870401,0.0208985544741,-95.5312576294,-80.2579421997,95.9635461171,"Excitatory",4.07975,-49.2395858765,4.07784,45.2604179382,76.4166666667,4.077455,-39.2812512716,4.11429166667,-55.6041679382,3.69567350292
"539",98.629136,70.1562091708,0.0517433509231,-84.1250076294,-75.812461853,85.968755722,"Inhibitory",17.4467066667,-56.2604204814,17.44602,18.0208346049,410.625,17.4456933333,-32.9895858765,17.4467416667,-56.3541679382,1.29276780248
"540",281.09088,164.218783379,0.0750427693129,-93.53125,-76.1374206543,95.8359413147,"Excitatory",4.2635375,-45.0156288147,4.2608525,44.1875,80.9999961853,4.260425,-34.3437538147,4.3092875,-56.0625,3.3771343039
"541",130.133128,104.843787849,0.0371695309877,-86.4687576294,-74.8752670288,87.9375053406,"Excitatory",5.638095,-46.4270858765,5.63499,31.9687525431,115.374994914,5.63455166667,-36.3750025431,5.67720833333,-56.1666692098,3.42061575454
"543",175.045392,139.531254768,0.160879477859,-90.71875,-74.6727905273,86.75,"Inhibitory",10.92467,-61.9479166667,10.92386,19.5208346049,247.583333333,10.9235283333,-34.75,10.9246933333,-62.0937512716,1.23402792437
"544",151.11048,228.515625,0.0570130385458,-98.25,-75.684387207,91.8250022888,"Excitatory",3.90912,-49.6250012716,3.90734333333,46.9791704814,72.1666666667,3.906955,-35.9791666667,3.93586,-55.8541666667,3.76195725031
"545",100.032672,115.781329572,0.113775357604,-87.84375,-75.1748199463,83.1484398842,"Excitatory",5.42785833333,-47.3854204814,5.42559333333,34.4791679382,110.125,5.42514,-39.4583333333,5.47715166667,-57.1875038147,3.20737522066
"546",243.334,171.718671918,0.0210417602211,-100.843757629,-81.4805679321,96.2250045776,"Excitatory",4.09738666667,-52.5416679382,4.09451333333,40.4270846049,76.875,4.09401333333,-40.8229179382,4.11959333333,-58.7916704814,4.2578377635
"548",195.07008,199.375003576,0.0103877270594,-97.9687576294,-76.3757705688,94.1500053406,"Excitatory",3.1756675,-43.3437519073,3.17334,37.0000019073,53.8125019073,3.17289,-33.0000019073,3.209625,-50.2968788147,3.48943929019
"549",98.831296,119.55357343,0.168598279357,-82.09375,-68.143371582,95.5562545776,"Excitatory",6.15862833333,-47.083337148,6.15701666667,49.895837148,128.41666921,6.15663833333,-39.4895858765,6.20799333333,-51.1770858765,3.37070423258
"551",158.9856,166.562497616,0.0285468827933,-79.0937576294,-61.3519248962,88.4750061035,"Inhibitory",4.40534666667,-52.3437525431,4.40204666667,31.7187519073,84.5416666667,4.40162666667,-32.4270833333,4.41150666667,-56.739587148,3.40825540581
"553",300.860736,287.343740463,0.0848578065634,-100.40625,-68.8796081543,74.1302111944,"Inhibitory",3.362985,-51.5104179382,3.360345,21.1770846049,58.5000012716,3.35988666667,-35.9687512716,3.36865333333,-52.4479179382,3.0222321756
"554",225.165888,162.656202912,0.00851554609835,-93.5,-75.2355270386,99.2250030518,"Excitatory",3.21634,-51.0208358765,3.21376666667,43.1770858765,54.8333333333,3.21334666667,-37.2500012716,3.23954,-58.5937538147,3.9501866144
"556",295.526688,171.2500453,0.0251490939409,-97.40625,-78.4160385132,92.5052134196,"Excitatory",3.72705,-47.5833333333,3.72407333333,41.3750012716,67.5833333333,3.72362,-37.7812525431,3.76569666667,-55.1979204814,4.15356046303
"557",442.347744,487.96877265,0.216317743063,-90.9375,-67.8327102661,83.4250049591,"Excitatory",1.88452666667,-51.2604192098,1.88074666667,34.0000012716,21.5416666667,1.88015333333,-40.0833346049,1.91994,-57.145837148,3.70252547708
"560",95.661408,80.6251466274,0.0181947629899,-89,-79.0847549438,87.1312538147,"Inhibitory",13.7987333333,-48.7395833333,13.7953866667,18.916668574,319.375,13.7949133333,-38.5937525431,13.8034333333,-51.3750025431,3.57043441258
"562",86.9816,67.1876892447,0.0677195191383,-95.34375,-78.4479141235,85.8937541962,"Inhibitory",11.89613,-59.1250038147,11.8951633333,16.6041676203,271.875,11.8947966667,-40.9687512716,11.8962883333,-59.3541679382,1.40211622652
"563",142.898272,179.687470198,0.0325120091438,-99.1875076294,-80.1294937134,91.0500045776,"Excitatory",4.44197166667,-52.614587148,4.44017166667,35.53125,85.5416666667,4.43978333333,-39.2395858765,4.46432166667,-58.9791704814,3.04928209126
"565",127.714456,130.156129599,0.0427862033248,-94.0937576294,-79.2622070312,90.539065361,"Excitatory",5.54190666667,-47.5000012716,5.53940833333,41.3020858765,112.958333333,5.53894833333,-35.9687512716,5.57958833333,-54.0104192098,3.56671555998
"566",249.251248,207.65632391,0.146811291575,-96.9687576294,-73.3074264526,88.1562544505,"Inhibitory",5.871155,-56.8020846049,5.87001166667,19.3229173024,121.208323161,5.86955333333,-25.3125012716,5.87134166667,-56.9791692098,1.06142659347
"567",282.994112,245.31249702,0.0296181812882,-92.40625,-72.5818023682,104.787502289,"Inhibitory",3.2293375,-60.171875,3.22834,40.7500038147,55.1874980927,3.228005,-44.78125,3.229465,-60.4375,2.04918102964
"569",257.497024,244.687616825,0.14827914536,-95.1875076294,-67.9803619385,90.317712148,"Excitatory",3.42094,-51.4166692098,3.41603333333,34.25,59.9166666667,3.41551333333,-39.03125,3.44036666667,-56.9062512716,4.62692671616
"571",188.272848,144.531220198,0.0557366125286,-96.8437576294,-79.9532012939,90.3250041962,"Excitatory",4.25836333333,-53.3125025431,4.25591833333,36.2604166667,80.875,4.255485,-41.4166679382,4.29122333333,-61.7500025431,3.74741758068
"573",315.241184,234.218791127,0.0632673725486,-97.5937576294,-73.0428314209,105.062505722,"Inhibitory",3.71755333333,-62.9791704814,3.71628666667,31.5208333333,67.4166666667,3.7159,-46.7187512716,3.71772666667,-63.1458358765,2.33332503483
"574",204.922064,436.71888113,0.0639035105705,-103.312507629,-58.3095245361,79.7109408379,"Excitatory",3.47801833333,-47.5937525431,3.47449166667,16.8125006358,61.3333333333,3.47364333333,-28.947918574,3.49609166667,-52.5416692098,1.65431418338
"575",291.213024,250.468701124,0.0763098150492,-96.78125,-71.8065567017,78.3000030518,"Excitatory",6.25448,-49.1562525431,6.25160666667,23.9479166667,130.750002543,6.25108666667,-36.3541679382,6.26095333333,-52.4791692098,2.52660222561
"578",140.227936,109.843634069,0.188126638532,-88.2187576294,-75.0866622925,96.8312545776,"Excitatory",6.85470833333,-48.4166704814,6.853335,43.4375025431,145.833323161,6.85290166667,-40.3125025431,6.9385,-51.677087148,2.74711994965
"581",152.807744,82.0311754942,0.0418916232884,-89.21875,-78.3183364868,94.2395846049,"Inhibitory",15.5710166667,-64.9062576294,15.5702883333,17.1875,363.749989827,15.5699466667,-34.4791679382,15.571045,-64.9687525431,1.05537166545
"584",151.294432,304.6875,0.0821281075478,-79.71875,-65.3980865479,87.1093769073,"Excitatory",3.0754175,-43.890625,3.0736975,39.2031269073,51.375,3.073305,-33.671875,3.1129325,-55.9062519073,3.10679680654
"585",145.408496,159.531101584,0.0436736829579,-92.5312576294,-75.1710586548,88.9947980245,"Excitatory",6.47648666667,-41.0833358765,6.47339833333,19.8854173024,136.291666667,6.47261166667,-29.7395846049,6.50404333333,-49.9583358765,2.22466770535
"588",324.972512,194.531053305,0.0784129947424,-100.65625,-80.6183547974,85.531252861,"Inhibitory",8.66674,-54.875,8.66602,18.8645852407,191.125,8.66567666667,-34.6354179382,8.666765,-54.9687512716,1.23457492856
"589",330.564992,203.571513295,0.0266704410315,-88.5312576294,-66.6489105225,87.8984422684,"Excitatory",2.960345,-41.8750025431,2.95714666667,41.5520846049,48.4583346049,2.956595,-30.2395852407,2.98313833333,-48.7916692098,3.29259391897
"590",272.594112,232.031315565,0.0807148590684,-97.3125,-70.6153488159,88.9687541962,"Inhibitory",3.59467,-58.0312538147,3.59351,31.421875,64.3124980927,3.59305,-38.6562519073,3.59481,-58.1250019073,1.77112910762
"591",229.789904,243.749886751,0.036178778857,-93.1875,-75.3940582275,89.3125030518,"Excitatory",3.67893333333,-46.833337148,3.67641333333,37.0416666667,66.3749987284,3.67593333333,-31.9791679382,3.69763333333,-53.1979192098,3.34073105201
"592",245.20992,211.250036955,0.05200971663,-99.09375,-82.4907913208,91.3187522888,"Excitatory",6.64589,-48.2343788147,6.644305,40.3437538147,140.625,6.643955,-33.90625,6.6582775,-55.4062519073,3.32969069489
"593",332.606144,208.593711257,0.0560376010835,-83.03125,-60.6267623901,93.8515691757,"Excitatory",2.0248,-51.9687525431,2.02162666667,41.5416704814,25,2.0212,-41.6979179382,2.05304666667,-57.4687525431,4.5649352662
"594",233.829504,293.437510729,0.0731709823012,-97.875,-64.6614532471,89.4427102407,"Excitatory",2.593655,-46.6041666667,2.591625,42.25,39.25,2.591235,-33.7395846049,2.61422666667,-52.9270846049,3.48667730176
"595",301.899872,328.125,0.0192732177675,-102.65625,-64.7194137573,88.0687549591,"Inhibitory",2.34681166667,-59.4687538147,2.34594,35.46875,33.1249993642,2.345535,-42.9583358765,2.34687333333,-59.5833358765,1.51993088621
"596",188.335168,138.906165957,0.0485048256814,-91.9062576294,-75.1282043457,93.5500053406,"Excitatory",4.95270666667,-45.0416666667,4.95040666667,42.1979192098,98.25,4.94994666667,-27.760418574,4.97199333333,-52.6562538147,3.11726803051
"597",93.798776,145.312458277,0.0214718915522,-95.34375,-79.2950744629,88.8000030518,"Excitatory",4.13352833333,-47.7500038147,4.13109,38.2708333333,77.7916666667,4.13069,-37.5000012716,4.187365,-55.4687512716,3.99328756121
"598",170.094048,315.156310797,0.0342812910676,-99.8437576294,-72.1856307983,75.031255722,"Excitatory",6.246,-43.4270846049,6.24404666667,31.291668574,130.583333333,6.24336666667,-33.0625012716,6.26043333333,-44.208337148,1.97467651706
"599",107.965952,220.781207085,0.211056739092,-94.1875076294,-70.1241836548,80.6927134196,"Excitatory",6.08373,-45.5208346049,6.08153833333,31.4166679382,126.499994914,6.08099666667,-32.0000038147,6.11124666667,-49.1562538147,2.54486210353
"601",112.104168,113.281257451,0.080784894526,-91.4062576294,-77.2494049072,85.0000019073,"Excitatory",6.46387333333,-49.5625012716,6.46112,33.1875025431,136,6.46063333333,-38.6875025431,6.50449666667,-57.1562525431,3.3456745535
"603",112.589552,81.6517844796,0.0469314455986,-85.2187576294,-76.7064819336,84.5125053406,"Inhibitory",15.38881,-60.7083358765,15.3881466667,9.85416698456,359.208333333,15.3878,-33.8333346049,15.388845,-60.802087148,0.987123767656
"606",135.672768,165.625035763,0.0391024574637,-93.4375076294,-75.4109802246,102.993755341,"Excitatory",5.00411666667,-50.0104204814,5.00249,49.5208358765,99.5833307902,5.002145,-35.0312512716,5.03869166667,-55.1458358765,3.73929702574
"608",173.434528,188.90632689,0.020155986771,-98.8125076294,-81.2816925049,81.1687519073,"Excitatory",3.47663666667,-52.5104179382,3.47497833333,34.7291666667,61.3750012716,3.47447666667,-40.1562512716,3.5019,-55.0416679382,2.54584806817
"609",199.441536,242.812424898,0.0293579883873,-94.0937576294,-67.4911956787,80.7031284968,"Excitatory",2.5809,-49.9895833333,2.57856166667,39.2291679382,38.9583333333,2.57802,-39.9895858765,2.62216833333,-55.1666704814,3.64972320874
"610",135.434912,128.906175494,0.0333370417356,-99.7500076294,-75.9636688232,82.2062522888,"Inhibitory",8.53784833333,-62.4375038147,8.53716333333,19.0625012716,187.875,8.53684333333,-41.1666679382,8.53788833333,-62.520837148,1.17711676778
"611",93.690328,82.4553444982,0.0686581209302,-86.5000076294,-76.0950698853,95.0312519073,"Excitatory",8.10372666667,-47.1354192098,8.10076,40.1875038147,177,8.100235,-35.875,8.14839666667,-55.0312525431,3.35703916508
"612",161.915424,167.031258345,0.0678625926375,-89.7500076294,-72.4311676025,99.6302140554,"Excitatory",4.26513333333,-46.5104166667,4.26268666667,48.4479179382,81.0833333333,4.26232833333,-34.9166679382,4.301485,-55.2500038147,4.70204264411
"613",263.33368,166.09378159,0.0261067450047,-92.28125,-74.4759140015,87.4791701635,"Inhibitory",6.03288,-49.6562512716,6.03170666667,15.6562503179,125.291664124,6.03126,-30.1354179382,6.03328666667,-49.8437525431,1.28879433409
"614",510.781248,310.468673706,0.086641125381,-100.5,-71.5606994629,77.9479217529,"Inhibitory",2.16643333333,-59.4687538147,2.16514,14.1875009537,28.625,2.16471333333,-44.5937512716,2.1666,-59.6875025431,1.9159450905
"616",150.261648,157.500043511,0.0933771505952,-92.2187576294,-74.5154037476,97.8250038147,"Excitatory",3.665815,-48.6250012716,3.66297,38.9687525431,66.0416679382,3.662455,-36.1770858765,3.71137166667,-54.208337148,3.73582442825
"617",110.670464,78.4374624491,0.0179715771228,-87.3750076294,-78.4837493896,85.1328172684,"Inhibitory",12.22719,-56.708337148,12.2265716667,20.9687512716,280.166666667,12.226295,-30.5520846049,12.22725,-56.8125038147,1.19174745774
"618",124.964032,85.7813283801,0.0465083830059,-87.9375076294,-78.3298187256,95.9375038147,"Excitatory",9.65195333333,-52.4270858765,9.64904666667,43.3020858765,215.708333333,9.64858,-45.5312512716,9.68041333333,-57.4687512716,4.4920025143
"619",138.300544,164.375007153,0.0463079325855,-94.34375,-76.0636901855,86.3750019073,"Excitatory",4.39403833333,-44.7083346049,4.39143666667,37.2395833333,84.2916666667,4.39092,-31.8958352407,4.43784333333,-54.5937512716,3.04512856093
"620",207.647488,185.468822718,0.0676468536258,-98.84375,-79.0932922363,96.5416730245,"Excitatory",5.45626,-47.1875025431,5.45306666667,42.8333346049,110.791666667,5.45255333333,-33.1562512716,5.47253333333,-54.989587148,3.76675139921
"622",133.659704,219.374895096,0.0632189065218,-98.53125,-75.6800003052,76.1875026703,"Excitatory",3.83620333333,-53.1145846049,3.83491833333,36.9375038147,70.375,3.83452,-43.4166692098,3.86451,-55.8750025431,2.64035534804
"623",198.45928,152.812540531,0.0303231067955,-83.59375,-66.510597229,86.2083355586,"Inhibitory",4.483705,-52.0000019073,4.47898,20.328125,86.4375,4.4784725,-35.0312519073,4.49038,-55.1562519073,3.01075259145
"626",139.463376,172.343745828,0.166858181357,-92.4375076294,-72.852104187,89.8046913147,"Excitatory",6.04271,-49.9166666667,6.04053166667,34.9479166667,125.500002543,6.03997,-34.4375,6.074515,-54.1875012716,2.31031739602
"627",190.267616,346.986591816,0.0401627756655,-98.34375,-71.6418075562,83.6354207993,"Excitatory",2.52931125,-50.539065361,2.527525,36.0703134537,37.65625,2.52710125,-37.0312519073,2.55952375,-54.8281259537,3.09441519652
"629",212.91936,113.125033677,0.0203711818904,-94.53125,-81.2334823608,86.5000038147,"Excitatory",6.49883333333,-51.927087148,6.497,37.7500025431,136.958333333,6.49654666667,-38.7708346049,6.51602,-57.1041704814,3.29192649315
"631",142.02304,90.9376144409,0.00733394920826,-90.2500076294,-80.3424911499,82.5000068665,"Inhibitory",10.2420933333,-50.5625025431,10.2374066667,24.7708339691,230.416656494,10.2368333333,-46.2395858765,10.2524133333,-56.552087148,3.62337403054
"632",230.450112,288.281261921,0.0430564247072,-94.25,-62.3680496216,97.515627861,"Inhibitory",1.960725,-56.5937512716,1.959395,36.75,23.5,1.95895666667,-39.0208333333,1.96075166667,-56.6458346049,2.26198294975
"634",111.610112,130.312532187,0.032966453582,-82.3437576294,-67.2591934204,91.1640691757,"Excitatory",3.72904666667,-49.0937512716,3.72639333333,42.1041679382,67.6666653951,3.72592,-37.5000012716,3.75568666667,-54.7812512716,4.22271285067
"635",220.72056,147.343829274,0.0674173012376,-93.1562576294,-76.0901794434,103.918754578,"Inhibitory",6.55337333333,-49.7604179382,6.55216666667,49.0416679382,138.291666667,6.55172666667,-42.9791679382,6.55338,-49.7708333333,2.56267427576
"636",294.821152,187.656208873,0.136457264423,-99.0625,-79.2035446167,86.3000022888,"Inhibitory",4.867715,-57.328125,4.86636,19.8125009537,96.1875,4.8659075,-29.625,4.8679275,-57.5000019073,1.46527709283
"637",98.610328,84.375038743,0.0347299464047,-82.6562576294,-73.9697494507,93.2937553406,"Inhibitory",12.5974166667,-53.2604192098,12.59662,18.8125,289.375,12.596275,-30.9479173024,12.59754,-53.4687525431,1.2504334035
"640",189.708464,204.374998808,0.281629174948,-96.21875,-72.1406173706,101.8125,"Inhibitory",3.65471333333,-63.8229179382,3.65391333333,35.625,65.7916666667,3.65354,-36.7604192098,3.65475833333,-63.9375,1.34018026862
"641",359.487168,217.85710752,0.155089214444,-89.3125,-65.5099563599,95.1937538147,"Excitatory",2.04287333333,-53.5520858765,2.04010666667,40.0312512716,25.5,2.0397,-43.3541692098,2.09682,-57.6875038147,4.31122165293
"643",183.174256,195.000037551,0.0501077026129,-98.0000076294,-76.7340316772,98.359377861,"Excitatory",3.43503833333,-48.2083333333,3.43269833333,48.5208358765,60.2916615804,3.43233833333,-34.9687512716,3.46090166667,-54.0625025431,4.0672399779
"644",173.9668,212.499886751,0.274229347706,-97.4687576294,-73.6112442017,95.2125019073,"Inhibitory",4.89014666667,-61.5833358765,4.88876,37.9479192098,96.7083333333,4.88836,-41.708337148,4.89039666667,-61.8854204814,2.44026517214
"646",100.855432,75.6250023842,0.208229541779,-78.84375,-70.3271865845,91.9125038147,"Excitatory",7.56476666667,-45.3958358765,7.56290166667,42.9895833333,163.583333333,7.56251,-41.2083358765,7.61753166667,-54.1875012716,3.42421112699
"647",140.16848,80.62492311,0.0221640095115,-100.156257629,-80.1982574463,92.7312549591,"Inhibitory",15.0732383333,-55.3750025431,15.07213,12.5104173024,351.291666667,15.0717366667,-31.4479192098,15.0734733333,-55.6354192098,1.21183758936
"648",257.175168,258.281290531,0.00630711810663,-98.3750076294,-71.561668396,87.7000053406,"Inhibitory",4.829315,-50.5833346049,4.82840333333,23.9791666667,95.2083307902,4.82801833333,-38.0729166667,4.83935,-51.2083358765,1.58175980648
"652",264.56688,202.5000453,0.0303479786962,-90.03125,-71.7186203003,88.1875038147,"Excitatory",3.18031166667,-47.9687525431,3.17792,45.1875038147,53.9583346049,3.17752333333,-37.9062525431,3.223685,-56.1979192098,4.31123989599
"653",292.185408,215.312495828,0.0222956389189,-96.9687576294,-75.3039245605,96.5520846049,"Excitatory",3.326985,-50.7916692098,3.324785,45.0520846049,57.625,3.32427666667,-36.6041679382,3.34113833333,-53.7708358765,3.50054141106
"654",121.162568,111.250080168,0.00985852256417,-93.3125,-72.4832229614,77.4375034968,"Inhibitory",11.98376,-57.3229166667,11.983005,10.0000003179,274.083333333,11.9826983333,-32.1666673024,11.9838516667,-57.4583346049,1.16986745695
"657",116.010432,115.625075996,0.0224851034582,-82.1562576294,-69.5698165894,90.1062545776,"Excitatory",9.89133666667,-47.3125012716,9.889355,29.9895852407,221.75,9.88864833333,-32.2812512716,9.90384,-48.2187538147,1.90281428307
"660",235.058752,205.624997616,0.0468744002283,-87.125,-63.8540267944,64.0156251589,"Inhibitory",10.7505066667,-42.3541679382,10.74919,-11.8125003179,243.25,10.7486666667,-30.0520833333,10.7505466667,-42.4479166667,1.00629936405
"662",177.422192,135.312393308,0.0552352815866,-99.9375076294,-76.0004272461,88.2125041962,"Inhibitory",8.86389833333,-53.6041704814,8.86269833333,11.364584287,196.041666667,8.86226,-29.7395852407,8.864115,-53.739587148,1.25748458402
"663",228.66904,190.624803305,0.0119391381741,-83.7812576294,-59.8839569092,98.6375030518,"Inhibitory",3.15238666667,-53.7187512716,3.1511,39.6666666667,53.25,3.15072,-37.5312512716,3.1599,-57.7291692098,2.63901517386
"664",193.344608,166.718676686,0.230507269502,-90.9062576294,-72.0361251831,87.4000041962,"Inhibitory",17.3718066667,-53.4479204814,17.3705633333,9.17708349228,408.749979655,17.370095,-41.2083333333,17.371985,-53.5625038147,1.71019256891
"665",256.575312,181.25012517,0.0314755551517,-92.7187576294,-75.177406311,104.312503815,"Excitatory",4.5114575,-50.3750038147,4.508445,47.3125038147,87.1875,4.507975,-32.578125,4.52731,-54.7031269073,4.22329453676
"668",90.62504,54.5313283801,0.031324185431,-87.9062576294,-81.3541107178,78.0052115122,"Inhibitory",19.543765,-57.8437525431,19.5429283333,7.08333349228,463.041687012,19.5426066667,-36.7291679382,19.5438916667,-58.020837148,1.28565921998
"669",78.749264,103.437386453,0.0324804931879,-83.5937576294,-71.7685928345,86.9427115122,"Inhibitory",8.850905,-53.5625025431,8.84468333333,27.1770839691,195.583333333,8.84422,-35.4375012716,8.85841,-57.0520858765,3.68133865862
"670",180.1348,231.081172398,0.0272550601512,-96.6875,-78.2009353638,88.6484394073,"Excitatory",3.77017166667,-43.4270858765,3.76621666667,39.8750012716,68.6666666667,3.76570666667,-32.0104173024,3.81726,-51.9166692098,4.22336912522
"677",412.892288,284.062385559,0.077246196568,-91.75,-70.5716781616,62.0312542915,"Inhibitory",3.6482,-57.0937538147,3.64658,8.06250095367,65.625,3.6461,-29.90625,33.09534,-69.5312576294,1.3283300904
"678",154.854688,192.812457681,0.222997888923,-94.84375,-73.0367202759,96.0859379768,"Excitatory",4.54663166667,-61.6354179382,4.54501333333,40.5104192098,88.125,4.54453,-46.4895846049,4.54697166667,-61.8958346049,2.58582181636
"679",105.98664,95.1785519719,0.0316205210984,-87.0000076294,-75.0661315918,90.2875053406,"Excitatory",5.805325,-45.1979192098,5.80315333333,38.6979179382,119.583323161,5.80279166667,-35.8958346049,5.83725,-55.6562538147,3.17176404301
"680",164.149488,137.544646859,0.132470294833,-87.8125076294,-71.6495666504,89.2250053406,"Excitatory",11.3412033333,-43.7812538147,11.3393983333,38.7708333333,257.958333333,11.33879,-29.447918574,11.3541966667,-45.020837148,2.18033403014
"681",189.12608,183.281138539,0.0208022743464,-94.7812576294,-74.2386169434,95.4500045776,"Excitatory",4.34714,-50.5781269073,4.34462,34.21875,83.125,4.3441,-36.046875,4.36631,-57.6875038147,3.03493279904
"683",299.770752,570.312440395,0.073336020112,-80.4375,-61.2859649658,79.2968769073,"Inhibitory",1.77983333333,-58.3125038147,1.77847166667,22.8333339691,18.9166666667,1.77806833333,-45.7812525431,1.78913166667,-58.927087148,2.44549333213
"684",155.374656,140.937536955,0.0578350350261,-91.5625,-76.5860595703,91.8187545776,"Excitatory",5.111035,-43.7708358765,5.10825,40.7083333333,102.208333333,5.10777166667,-36.8750025431,5.15711666667,-52.2916666667,3.85979633609
"685",59.547116,36.8750393391,0.0624788701534,-89.21875,-77.294883728,88.6625026703,"Inhibitory",24.58707,-60.5104204814,24.5864716667,18.8958339691,589.166666667,24.5861966667,-35.0833333333,24.5871116667,-60.6354204814,1.14866673392
"686",249.672928,249.218702316,0.0317335948348,-87.2812576294,-59.6444473267,85.7812538147,"Excitatory",1.71487333333,-49.989587148,1.71261333333,35.6041692098,17.2916666667,1.71213333333,-38.8437525431,1.74142666667,-55.7291666667,3.41177362453
"689",216.38368,140.468791127,0.0548031926155,-91.4375,-75.9048919678,85.1812530518,"Excitatory",4.71260666667,-44.489587148,4.70941833333,35.5312512716,92.2083333333,4.70898333333,-31.4479173024,4.75684166667,-51.3958358765,4.02114368428
"690",235.72216,176.651805639,0.0342785231769,-80.5625,-60.4437866211,95.1500061035,"Excitatory",5.73236666667,-49.0937512716,5.73064666667,35.4791679382,117.749997457,5.73004,-32.9479192098,5.73266,-49.3125,2.04438473027
"691",110.886216,100.468829274,0.0518363006413,-81.3437576294,-70.4083404541,82.7625045776,"Inhibitory",10.6263833333,-59.0104179382,10.62564,17.0937519073,240.125005086,10.625285,-35.4895858765,10.6264283333,-59.177087148,1.10840816681
"693",133.23188,164.218708873,0.0255275797099,-98.7812576294,-83.154548645,104.300006104,"Excitatory",6.259855,-53.1666692098,6.25833166667,49.1250025431,130.95833079,6.25798333333,-38.8958346049,6.29076333333,-55.2812538147,4.32981032648
"694",139.61728,193.281248212,0.0893409028649,-98.34375,-77.2745437622,83.6250038147,"Excitatory",5.29057666667,-50.708337148,5.28911,41.6250025431,106.75,5.28870166667,-37.6562525431,5.32119,-53.364587148,3.0254907722
"695",144.406752,129.799082875,0.0137624591589,-90.53125,-77.2036209106,93.5562538147,"Excitatory",6.5404,-42.8437519073,6.53735,43.46875,137.9375,6.53684,-34.8281269073,6.57274,-50.4218769073,3.9562454219
"696",295.840128,319.866210222,0.0311772804707,-100.90625,-64.980506897,85.3020865122,"Inhibitory",2.1828675,-54.2500038147,2.1815825,27.7812509537,29,2.181025,-46.7500019073,2.2164,-55.1406269073,2.02644741969
"698",117.860512,118.281327188,0.00426001707092,-83.4062576294,-72.6110458374,94.7552140554,"Excitatory",7.24186,-44.5208358765,7.23828,49.3750012716,155.416666667,7.23774666667,-41.4583346049,7.26715333333,-51.9687538147,4.02438369038
