"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"713",0.100740400517005,82.6481818181818,0.18,1.083525,3.40457333333333,1.025597,-46.7187538146973,-48.3437525431315,-51.0812515258789,296.802496,0.0311250000000001,1.08105,3.40218,1.023708,22.8750019073486,28.1562512715658,24.3437511444092,332.812458276749,0.0559259317815304,1.624686,-76.9000061035156,70,59.4999987284342,114,1.08047,3.40159166666667,1.023201,-40.21875,-35.7812512715658,-45.8687530517578,1.12316,3.43716666666667,1.624686,-48.2187538146973,-54.2812525431315,-76.9000061035156,2.7762995458925,2.35777291872629,2.52843197709088,-99.0000076293945,-74.8909378051758,75.4250026702881,"Excitatory",12.0994797223719
"714",0.0947445591218398,116.7675,0.154053271569195,1.14254,3.98959,1.02488,-44.5,-46.6562538146973,-50.4000022888184,193.118864,0.04566,1.14056,3.98784,1.0234,44.28125,44.8281288146973,43.2937522888184,155.312567949295,0.105902209877968,1.179556,-72.1062530517578,90,74.1875,880,1.14016,3.98742,1.023052,-39.9062538146973,-40.171875,-45.6562515258789,1.21824,3.98985,1.179556,-55.4687538146973,-46.8281269073486,-72.1062530517578,4.12809915642489,3.90704853451285,3.68757991585699,-89,-71.3704452514648,93.6937545776368,"Excitatory",8.5640268054039
"715",0.0542311420998019,108.42,0.264670687806136,1.184165,6.23734166666667,1.024802,-51.375,-51.9791692097982,-55.8750030517578,183.381344,0.0486,1.18255,6.23574166666667,1.023393,37.875,37.0312525431315,35.89375,189.062505960464,0.112378992140293,1.562677,-75.2750045776367,110,130.333335876465,510,1.18211,6.23526,1.022995,-38.3125038146973,-36.9583333333333,-45.2625007629395,1.184395,6.23751666666667,1.562677,-51.53125,-52.1145858764648,-75.2750045776367,2.83094609294611,2.57479334184242,2.7052080263024,-96.0625,-74.3197021484375,91.7687530517578,"Inhibitory",9.22339051835455
"717",0.064123986178189,121.147142857143,0.123454160361014,1.12338,4.40497666666667,1.0254775,-38.1875,-41.8750025431315,-44.5156259536743,96.449552,0.0605250000000002,1.120815,4.402915,1.02354125,44.03125,46.3854204813639,49.6250019073486,162.49991953373,0.104034505784512,1.27528125,-72.8984394073486,150,84.5833333333333,0,1.120315,4.40243833333333,1.02311875,-26.9062519073486,-29.2083346048991,-41.1484394073486,1.152115,4.45072166666667,1.27528125,-45.0312538146973,-52.1666692097982,-72.8984394073486,3.30243964605638,3.31237653917144,3.6443050989213,-88.3125076293945,-71.9448699951172,94.1406278610229,"Excitatory",8.25442496138107
"719",0.000996271674819866,19.3622549019608,0.772348471327141,1.09425,8.71885,1.023793,-58.0312538146973,-56.7395871480306,-61.5750030517578,136.727376,0.01057,1.09349,8.71807166666667,1.022976,19.0000019073486,19.7708346048991,19.7687511444092,145.625039935112,0.0118438089266419,1.454521,-70.1562530517578,190,192.458333333333,430.000030517578,1.09319,8.71775666666667,1.022709,-34.15625,-33.1354192097982,-40.7687515258789,1.094335,8.71891333333333,1.454521,-58.15625,-56.8541679382324,-70.1562530517578,1.27206981777615,1.26660975373064,1.40437055247274,-85.4687576293945,-69.5901260375977,81.343754196167,"Inhibitory",51.64687713613
"720",-0.00271168534922136,44.9438095238095,0.346889400921659,1.90974,4.77888,1.02584,-52.1875038146973,-50.4791704813639,-53.7708371480306,189.116288,0.0321800000000001,1.9067,4.77569333333333,1.02334,22.9375,25.020835240682,26.8020839691162,185.937389731407,0.131265103816986,1.4344,-69.2187525431315,80,93.8333333333333,440,1.90622,4.77519333333333,1.02294666666667,-37.5937538146973,-36.4375025431315,-41.1041692097982,1.91762,4.78561333333333,1.4344,-55.7187538146973,-53.1770858764648,-69.2187525431315,2.86643668748244,3.06996365878016,2.52901753567756,-88.6250076293945,-68.2628784179688,80.5729211171468,"Excitatory",22.2500052976203
"721",0.0132166141318491,30.818064516129,0.497098214285714,1.08152,3.47488,1.027504,-47.6875,-45.2395871480306,-54.4750015258789,225.786848,0.0133450000000002,1.079175,3.47216,1.023314,18.15625,22.9583346048991,22.5437511444092,245.312616229057,0.127577275037766,1.178301,-69.2937515258789,50,61.2916666666667,240.000015258789,1.07878,3.471735,1.022992,-42.6250038146973,-37.8020858764648,-44.2312530517578,1.09127,3.488155,1.178301,-51.6875,-49.9479192097982,-69.2937530517578,2.99727949576978,3.32071993639434,3.01643670332862,-96.5,-68.3804779052734,77.0187526702881,"Inhibitory",32.4485010885949
"722",0.0241698568124739,69.2788461538462,0.189822595704949,1.200035,4.1897425,1.025364,-46.78125,-46.0156288146973,-50.3312522888184,145.290432,0.063615,1.197745,4.18748,1.023478,42.84375,44.6250019073486,43.4062530517578,187.656208872795,0.0164662357419729,1.590603,-78.7312530517578,70,79.1875,880,1.197325,4.187065,1.023108,-41.21875,-37.2968769073486,-48.1375007629395,1.22805,4.2333575,1.590603,-55.40625,-55.015625,-78.7312530517578,3.72673894515001,3.7883495046987,3.69227327533043,-95.2187576293945,-77.7653732299805,93.7375053405762,"Excitatory",14.4344205412908
"723",0.0142793479804717,59.558125,0.230699494849428,1.093855,4.50426166666667,1.02488625,-47.625,-49.5312525431315,-51.4921884536743,206.28736,0.0368000000000002,1.09211,4.50249,1.0233975,34.6562538146973,36.0104179382324,32.2812519073486,127.343744039536,0.178190752863884,1.51030375,-70.5937538146973,110,87.0416666666667,760,1.091725,4.50209333333333,1.02305375,-38.6562538146973,-40.3333346048991,-46.2656259536743,1.13142,4.54995666666667,1.51030375,-53.5000038146973,-55.6250025431315,-70.5937538146973,3.00764127376503,2.99701624486027,2.87083134830427,-83.875,-69.2325592041016,83.7734403610229,"Excitatory",16.7903203803008
"727",0.0371794589697763,10.0325,1.10884967272981,1.031195,15.2827816666667,1.024165,-63.75,-56.6458346048991,-62.6562538146973,125.898584,0.00708500000000001,1.0305,15.2818633333333,1.023365,24.46875,11.34375,22.71875,66.8751150369644,0.0498955063521862,2.003205,-77.78125,330,356.5,0,1.0302,15.2815,1.023085,-42.03125,-30.6145833333333,-47.28125,1.03124,15.2828483333333,2.003205,-63.8750038146973,-56.7604179382324,-77.78125,1.40001465181864,1.15905246432398,1.48173624465276,-85.9687576293945,-76.5811386108398,85.3750038146973,"Inhibitory",99.676052828308
"729",0.113162866644538,57.6975,0.225714285714286,1.151055,5.15984666666667,1.0252725,-57.3750038146973,-57.9583371480306,-62.2656259536743,193.912288,0.0322150000000001,1.149355,5.15796,1.02370875,21.875,27.6354173024495,23.0625009536743,199.375003576279,0.100278250873089,1.6648775,-77.5625019073486,130,103.458333333333,680,1.14882,5.15741833333333,1.02322625,-44.75,-42.8958333333333,-52.0234394073486,1.15136,5.16718833333333,1.6648775,-57.5312538146973,-58.8125025431315,-77.5625019073486,2.27591865722989,2.47226915682104,2.08115117527461,-100.03125,-77.7931594848633,85.3281269073486,"Inhibitory",17.3317734737207
"731",0.120438046971534,116.5925,0.183862433900075,1.078705,7.693945,1.02502166666667,-48.9375038146973,-48.1979204813639,-54.2031269073486,194.791392,0.0274650000000001,1.076915,7.692325,1.02343666666667,34.1875038146973,34.8437512715658,40.9166679382324,131.79075717926,0.160916790366173,1.3435,-77.8281275431315,190,166.833333333333,830,1.07645,7.69184,1.02304083333333,-32.28125,-32.2604198455811,-50.458335240682,1.097405,7.714515,1.3435,-50.8125,-53.0000038146973,-77.8281275431315,2.20498476977001,2.05715902271259,2.69065866117146,-91.9375076293945,-77.4934310913086,95.119794845581,"Excitatory",8.57688101721809
"732",0.0392018112520643,94.5194444444444,0.202618005464165,1.31848,4.32854833333333,1.0245675,-38.4062538146973,-41.2708358764648,-46.4375019073486,216.237088,0.0666500000000001,1.317175,4.32712333333333,1.023395,37.65625,41.8333346048991,43.5000019073486,178.571432828903,0.130529895424843,1.2486775,-71.4062538146973,70,82.625,820,1.316745,4.32671,1.0230525,-30.8750019073486,-31.895835240682,-44.5156269073486,1.37761,4.37412666666667,1.2486775,-53.6250038146973,-51.0937525431315,-71.4062538146973,2.52089401152294,2.73333537545281,3.09327366725225,-88.4062576293945,-70.2577819824219,89.9375038146972,"Excitatory",10.5798336615041
"737",0.0453230754382282,61.0826666666667,0.239955357142857,1.25514,4.01485333333333,1.02659333333333,-44.90625,-43.3541679382324,-46.1458358764648,123.602304,0.0533600000000001,1.25178,4.01186666666667,1.02358666666667,36.1875038146973,43.7916692097982,39.1562525431315,183.906242251396,0.0519988760352135,1.42616,-66.968755086263,50,74.7916666666667,390,1.25114,4.01128,1.02308666666667,-42.7812538146973,-41.2083358764648,-44.8854179382324,1.30714,4.05814,1.42616,-50.6875038146973,-49.2083358764648,-66.968755086263,3.93278943782375,4.20284884488661,4.0352812300707,-87.6875076293945,-66.8875732421875,85.3020884195963,"Excitatory",16.3712564393609
"739",0.0338428288371561,60.2566666666667,0.176119406883472,1.139075,3.270925,1.025593,-46.8437538146973,-46.1458358764648,-48.3937522888184,209.560032,0.0437750000000001,1.13713,3.26876833333333,1.023437,42.7812538146973,25.7395839691162,18.0000011444092,251.093864440918,0.0188205521553755,1.86604,-78.4375045776367,70,56.2083320617676,690,1.136775,3.26830666666667,1.023044,-34.9375,-35.7291666666667,-37.8937507629395,1.15181,3.29721666666667,1.86604,-52.0625038146973,-51.5937512715658,-78.4375045776367,4.04431879209988,3.03109685262541,2.74068572575828,-101.156257629395,-77.4727020263672,66.3937534332276,"Excitatory",16.5956740609614
"740",0.000193017837670898,21.4793333333333,0.749744324300972,1.2002,7.96640333333333,1.023989,-62.4687538146973,-62.2083358764648,-63.2750030517578,167.393152,0.0141500000000001,1.19942,7.965735,1.023306,21.5937519073486,40.4062512715658,39.0312507629395,126.093834638596,0.149191066622734,1.041102,-71.1812561035156,140,173.666666666667,480.000030517578,1.199125,7.96543333333333,1.02303,-38.7187538146973,-35.5833358764648,-42.3250022888184,1.200215,7.96645,1.041102,-62.5625038146973,-62.3854192097982,-71.1812561035156,1.41064940109326,1.28982966961915,1.40431379002855,-98.125,-70.5699081420898,102.306253814697,"Inhibitory",46.5563797759087
"742",-0.0446251712713046,31.7875,0.888241267646244,1.880955,21.98548,1.023101,-58.21875,-54.28125,-61.43125,76.713136,0.36172,1.88051,21.984945,1.022726,-1.28125,2.625,5.175,70.6249997019768,0.0273086652159691,1.752648,-70.08125,380,524.125,720,1.88028,21.98467,1.022543,-41.3125,-34.53125,-45.6687507629395,1.880975,21.985495,1.752648,-58.2500038146973,-54.375,-70.08125,1.07871078776733,0.964621558046942,1.1020201149039,-86.09375,-69.8803634643555,66.60625,"Inhibitory",31.4589068029886
"743",0.086023317115874,100.093888888889,0.0290178571428571,1.527605,3.30534333333333,1.0245975,-51.9375,-52.3020858764648,-59.8203163146973,229.234208,0.0592600000000001,1.526175,3.304095,1.02341875,12.8125009536743,23.2708339691162,6.74218773841858,310.468792915344,0.0298002120107412,1.5943325,-72.5234413146973,50,57.0833307902018,147.5,1.52576,3.30367666666667,1.02310625,-39.8437538146973,-38.9479204813639,-40.5390663146973,2.01366,3.30536333333333,1.5943325,-54.25,-52.3645846048991,-72.5234413146973,2.11923304566438,2.13375055609711,1.74163070320002,-100,-72.0027618408203,66.5625040531159,"Inhibitory",9.9906199179659
"746",0.000359484917073799,9.9258,0.922098214285714,1.02541,20.8540366666667,1.023594,-75.3125,-67.4479217529297,-72.6187561035156,91.158944,0.00406000000000017,1.02492,20.8534266666667,1.023052,8.59375,11.1875006357829,14.2750007629395,50.3125786781311,0.0917242392897606,1.1183,-80.2250030517578,570,495.833343505859,839.999938964844,1.02468,20.85314,1.022839,-55.0000038146973,-40.9375,-54.7437530517578,1.02546,20.8540866666667,1.1183,-75.5000076293945,-67.5833333333333,-80.2250030517578,1.2525219367447,1.1528961743063,1.3470078476777,-94.5937576293945,-79.2038497924805,86.8937568664551,"Inhibitory",100.747546797235
"747",0.159614354579527,9.33499999999998,1.30312494424255,1.03355,14.721075,1.024145,-65.0937576293945,-51.2968788146973,-63.4609413146973,189.245936,0.00634000000000001,1.03282,14.7198325,1.02339375,23.7187519073486,0.125000238418579,31.9375004768372,123.593829572201,0.0374567583203316,1.59112625,-72.8515644073486,209.999984741211,342.4375,430.000030517578,1.032515,14.71933,1.0230925,-39.3437538146973,-29.0000019073486,-46.9609384536743,1.033635,14.7210925,1.59112625,-65.25,-51.3750019073486,-72.8515663146973,1.41384831306969,0.91658882739107,1.50271819694178,-100.09375,-72.1898574829102,95.3984417915345,"Inhibitory",107.123727905731
"748",0.230428278574992,45.1225,0.0759450050786735,1.148605,4.807935,1.025285,-46.96875,-49.2916692097982,-52.1125022888184,182.628896,0.0457350000000001,1.14591,4.80586166666667,1.023495,38.6562538146973,41.0416692097982,37.6687530517578,118.906252086163,0.00681353360414505,1.753645,-82.1687545776367,209.999984741211,94.5833282470703,1010.00006103516,1.145445,4.80542333333333,1.023082,-34.9062538146973,-36.2812512715658,-44.8500015258789,2.017215,4.83681833333333,1.753645,-52.6562538146973,-54.8958371480306,-82.1687545776367,3.26062288002727,3.16026111673237,3.24400636132846,-94.84375,-81.7420120239258,89.7812553405762,"Excitatory",22.1618926256302
"749",-0.0212183436002812,10.9575,0.0305803588245596,1.06527,6.20492166666667,1.02424285714286,-52.0625038146973,-49.8854166666667,-52.8303587777274,252.710896,0.0184550000000001,1.064295,6.20349,1.02331214285714,31.2812519073486,22.3125006357829,36.2366093226842,231.562614440918,0.244886443018913,1.511635,-67.0223246983119,70,129.541666666667,380,1.063995,6.20310333333333,1.023035,-36.03125,-35.3645833333333,-42.2098230634417,1.065305,6.206225,1.511635,-52.2812538146973,-50.2604204813639,-67.0223246983119,2.18196468599626,2.08052494232606,2.30018061956571,-91.875,-66.3758010864258,89.0669681004116,"Inhibitory",91.2616929044034
"750",0.0160230597651349,45.709,0.272047238529368,1.28116,3.61950666666667,1.024928,-49.5000038146973,-49.1458371480306,-52.0937530517578,179.43104,0.0344800000000001,1.2785,3.61695333333333,1.023256,38.0000038146973,42.2916679382324,43.8437538146973,218.437537550926,0.0321931913495064,1.663292,-75.9187545776367,59.9999961853027,64.9166666666667,560,1.27802,3.61648,1.022912,-35.8125,-35.8333358764648,-46.7687515258789,1.30922,3.63352,1.663292,-56.46875,-54.8958346048991,-75.9187545776367,3.40503956213598,4.2149879569497,4.52235323121096,-99.0312576293945,-75.7922058105469,95.9375068664551,"Excitatory",21.8775295893588
"754",0.000151925912318415,9.16579439252336,0.781818196803016,1.0572,15.20138,1.023428,-54.9062538146973,-50.3541704813639,-58.6062515258789,127.00416,0.0113400000000001,1.0565,15.2004733333333,1.022788,18.9687519073486,17.9375006357829,28.9562515258789,82.03125,0.0204274095594883,1.337068,-72.5250015258789,430,354.5,800,1.05614,15.2000733333333,1.022508,-30.2500019073486,-26.1770846048991,-42.8062522888184,1.05722,15.2014533333333,1.337068,-54.9375038146973,-50.4479179382324,-72.5250015258789,1.1231936722371,1.18324550353915,1.39538133123084,-81.375,-72.5131301879883,87.5625030517578,"Inhibitory",109.101290862002
"756",0.162879692616409,59.473,0.0945304313149008,1.066025,6.72468,1.025095,-50.1875038146973,-51.1562525431315,-55.3515663146973,165.662592,0.03129,1.06367,6.72239,1.02334125,30.03125,33.4375012715658,35.6562528610229,144.531324505806,0.0423685796558857,1.42244375,-75.1953144073486,290,142.583335876465,207.5,1.063315,6.72202166666667,1.0230125,-34.6562538146973,-34.0104166666667,-50.1953163146973,1.070085,6.737875,1.42244375,-51.6250038146973,-55.3229192097982,-75.1953144073486,3.75807943759927,3.30842489012978,3.69420701706268,-89.9687576293945,-74.2315673828125,91.0078191757202,"Excitatory",16.8143527314916
"757",0.0483952062203711,101.733333333333,0.119021745413147,1.10932,4.74692,1.026256,-50.96875,-52.6250025431315,-55.6437522888184,221.250032,0.0481,1.10634,4.74275333333333,1.023272,33.5625,42.3020833333333,42.7312515258789,154.687494039536,0.0473360866308212,1.572712,-78.6750030517578,130,93.0833307902018,999.999938964844,1.10582,4.74226,1.02286,-38.78125,-36.4791692097982,-48.9437515258789,1.12934,4.76842666666667,1.572712,-55.9687538146973,-58.7187525431315,-78.6750030517578,4.52003667598598,4.88007130921055,4.73209648601902,-96,-78.1916351318359,98.3750038146973,"Excitatory",9.82961992136307
"759",0.0296126532572299,85.9225,0.0940899273512665,1.28113,3.88839333333333,1.024709,-50.6875038146973,-49.1562538146973,-52.4062538146973,134.100376,0.0462450000000001,1.279575,3.88690666666667,1.023298,49.3125038146973,50.1041692097982,47.6000007629395,186.406299471855,0.11625249683857,1.1377,-69.6937530517578,70,71.6666641235352,509.999969482422,1.27919,3.88650833333333,1.022961,-38.6875,-36.4166692097982,-44.3937507629395,1.323905,3.93104333333333,1.1377,-57.2812538146973,-54.6666692097982,-69.6937530517578,3.07484804641724,3.28016381721501,3.35695420822821,-85.7812576293945,-68.4197998046875,100.006254577637,"Excitatory",11.6383950653205
"761",0.0677642414053395,96.0311111111111,0.174759631662444,1.08303,4.827195,1.0251275,-56.9375038146973,-54.40625,-56.7500009536743,200.47112,0.0323950000000002,1.08133,4.82534,1.02351125,39.4375038146973,42.8125038146973,41.4218778610229,143.348321318626,0.112942591309547,1.13685125,-78.1718769073486,110,95.125,630,1.080895,4.82489,1.02312125,-45.3437538146973,-40.4375,-51.1484403610229,1.10762,4.871355,1.13685125,-59.3750038146973,-60.4687538146973,-78.1718769073486,3.47943533122985,3.38066451376443,3.88529037380524,-93.4687576293945,-77.2986679077148,98.1718788146972,"Excitatory",10.4132919887074
"762",0.0266963921359041,71.6454166666667,0.163035215612631,1.180385,3.0684725,1.02493785714286,-49.6562538146973,-48.0781269073486,-50.3973241533552,140.119056,0.0505,1.17857,3.0665925,1.02335071428571,43.15625,47.3437538146973,47.4375038146973,158.203125,0.0266639310866594,1.802965,-74.8973257882254,80,51.1249980926514,830,1.178155,3.0661925,1.02299357142857,-41.09375,-36.2968769073486,-46.3303604125977,1.205755,3.0978725,1.802965,-57.2187538146973,-54.6093788146973,-74.8973257882254,2.9546419343195,3.07150555114748,3.30810834396844,-92.59375,-74.8717956542969,97.8348279680525,"Excitatory",13.9576269707878
"764",0.0181310460094364,56.16125,0.20139911634757,1.14494,4.84312,1.025052,-47.5625038146973,-49.2916692097982,-49.4375022888184,185.442624,0.04592,1.14314,4.84132,1.023476,32.6875,32.4583346048991,30.5187515258789,142.187535762787,0.0362740457057953,1.645736,-80.0875061035156,90,95.5416666666667,180,1.14266,4.8408,1.023016,-36.1562538146973,-36.1354192097982,-40.6000030517578,1.17096,4.86668,1.645736,-53.0625038146973,-55.1875012715658,-80.0875061035156,2.67117788941934,2.55340376148429,2.60675427646537,-95.46875,-79.6339721679688,79.9562538146973,"Excitatory",17.8058714861225
"766",0.032307528785755,36.1164285714286,0.530357142857143,1.09703,3.2351225,1.024297,-64.46875,-58.40625,-64.56875,416.706976,0.024435,1.09594,3.2339825,1.0233,23.8125,20.6250009536743,25.3437511444092,340.781360864639,0.135835811495781,1.460978,-73.8875015258789,50,55.3125,479.999969482422,1.09556,3.2335875,1.022967,-40.21875,-33.1875,-45.4937522888184,1.09712,3.2400125,1.460978,-64.65625,-59.046875,-73.8875015258789,1.47060920966257,1.36034491660663,1.53738397883571,-95.0312576293945,-71.4138412475586,89.9125011444092,"Inhibitory",27.6882305242964
"769",0.0457753237209597,120.978571428571,0.188541684084468,1.195455,3.153505,1.028323,-49,-50.4791692097982,-57.5500015258789,497.134656,0.0617050000000001,1.191235,3.14919666666667,1.023477,32,35.2812525431315,35.1937522888184,184.062585234642,0.0286597423255444,1.396718,-79.4750045776367,110,53.2083320617676,164,1.19073,3.14872833333333,1.02306,-38.2500038146973,-37.96875,-47.8437530517578,1.23011,3.19012333333333,1.396718,-55.5312538146973,-58.0520858764648,-79.4750045776367,4.09060406197286,4.20959878280151,4.17919046489939,-97.8750076293945,-79.0354080200195,92.7437538146973,"Excitatory",8.26592666942201
"770",0.000640075646851695,76.35375,0.206268435952378,1.67858,8.794985,1.028057,-54.28125,-56.3229166666667,-62.5000007629395,110.782544,0.0419,1.674415,8.79017166666667,1.023274,21.34375,24.2187506357829,22.7875003814697,98.5938608646393,0.0219578873366117,1.261942,-70.75,190,194.208333333333,690,1.67402,8.789795,1.022974,-34.90625,-36.1354179382324,-39.9562522888184,1.682965,8.79916,1.261942,-57.1250038146973,-58.5208333333333,-70.75,3.31038289104157,3.61918231604928,2.59170742803334,-81.90625,-70.5153274536133,85.2875011444092,"Inhibitory",13.0969336804021
"771",0.01054562734078,5.27909090909091,1.41476375243388,1.026395,21.2379833333333,1.023772,-66.90625,-56.3437538146973,-63.5687538146973,109.138968,0.00431000000000004,1.02588,21.2371683333333,1.023215,17.15625,4.86458373069763,24.7375011444092,71.2501108646393,0.0188077818602324,1.396849,-75.4562530517578,460,505.416656494141,720,1.02561,21.2367916666667,1.022969,-46.6875038146973,-30.2187506357829,-47.5437538146973,1.026435,21.2380383333333,1.396849,-66.9375076293945,-56.4583358764648,-75.4562530517578,1.11371296875281,0.853806092131651,1.21139650395442,-83.03125,-73.8435745239258,88.3062549591065,"Inhibitory",189.426554158774
"772",0.0153300746725604,77.6633333333333,0.158258925308376,1.11379,8.37511333333333,1.025095,-49.6562538146973,-49.1145858764648,-55.8750028610229,95.299752,0.053785,1.111745,8.37324666666667,1.0233625,38.0000038146973,37.6875025431315,39.1250009536743,127.031207084656,0.162562116980553,1.27317875,-78.7187557220459,190,183.833333333333,839.999938964844,1.1113,8.37277,1.02297875,-38.625,-36.3958346048991,-52.4687538146973,1.138955,8.40096166666667,1.27317875,-54.0312538146973,-54.5937538146973,-78.7187557220459,2.69773016238635,2.47974404507036,2.46155361221506,-90.9687576293945,-78.6349716186523,95.0000038146972,"Excitatory",12.8760891025366
"773",0.0203495168143888,62.87,0.193181818181818,1.36837,2.914275,1.02524375,-47.5,-46.6354192097982,-49.265625,218.161152,0.0473600000000001,1.3644,2.91135166666667,1.0234425,42.25,44.1354179382324,46.5390625,133.616149425507,0.0384177193045616,1.4255875,-70.5781269073486,50,47.2916666666667,650,1.36398,2.910945,1.0231,-36.28125,-35.6041666666667,-46.8437509536743,1.426805,2.950675,1.4255875,-57.5312538146973,-55.2812512715658,-70.5781269073486,3.98920783498197,3.97330186501524,4.31235159080632,-85.03125,-69.9344177246094,95.8046875,"Excitatory",15.9058374423413
"774",-0.00591308283433415,137.272857142857,0.220209057632893,1.05973,8.19816,1.0245375,-53.96875,-53.5729179382324,-59.5468769073486,217.522496,0.0325500000000001,1.058665,8.19721666666667,1.02349,8.6875,16.7812506357829,11.7656254768372,188.169494271278,0.0492373257875443,1.28608,-73.4062538146973,210,179.375,0,1.058305,8.19681333333333,1.0231675,-34.0625,-31.5729166666667,-44.09375,1.05984,8.198185,1.28608,-54.15625,-53.6875025431315,-73.4062538146973,1.52633061489214,1.3266120887635,1.64448868012139,-94.03125,-72.6786880493164,71.3125023841858,"Inhibitory",7.28476131999876
"777",0.0259653066791766,99.8333333333333,0.160416666666667,1.21878,3.74834,1.025775,-49.5000038146973,-52.1458346048991,-54.7031278610229,192.487728,0.0742,1.21516,3.74559333333333,1.023575,31.65625,30.3229179382324,31.9843764305115,178.437530994415,0.0934729278087616,1.475325,-78.3515663146973,90,68.0833333333333,920,1.21466,3.74507333333333,1.02314,-39.3125,-41.90625,-47.9765644073486,1.2611,3.78814,1.475325,-57.8437538146973,-58.8541704813639,-78.3515663146973,4.05927709693137,3.73503144141349,3.95549142796963,-95.9375076293945,-77.0473403930664,86.6875042915344,"Excitatory",10.016694490818
"778",0.0484987687810586,127.402142857143,0.124193546640511,1.11826,7.47570166666667,1.024752,-42.8125038146973,-45.1875012715658,-50.6000015258789,110.134448,0.0484850000000001,1.11633,7.47414,1.023352,44.03125,48.2812525431315,46.6312515258789,95.6248864531517,0.155987575650215,1.094062,-74.8500030517578,190,161.333333333333,1190,1.115995,7.47380833333333,1.023055,-35.15625,-36.7916666666667,-48.2500030517578,1.163135,7.53273833333333,1.094062,-54.0937538146973,-52.4895846048991,-74.8500030517578,4.28057418682948,4.24258685791758,3.78454143857629,-84.6250076293945,-73.8727722167969,97.2312530517578,"Excitatory",7.84916154135106
"781",0.0241194554219479,83.4018181818182,0.209598225461585,1.221745,3.984205,1.025298,-43.375,-44.5000012715658,-48.4250015258789,264.565616,0.0647800000000001,1.218805,3.98160333333333,1.023506,39.5,41.2395833333333,38.4187522888184,174.37507212162,0.0902883186936378,1.192304,-75.23125,70,74,920,1.21837,3.98116833333333,1.023118,-36.84375,-37.5208346048991,-46.4625015258789,1.29973,4.0308,1.192304,-57.0000038146973,-55.7708371480306,-75.23125,3.46056001526963,3.55867080603806,3.5752138168045,-93.6562576293945,-74.5719604492188,86.8437538146973,"Excitatory",11.9901462797846
"782",0.0306945688435938,98.9694444444444,0.201143809374804,1.225885,4.65415833333333,1.02548375,-48.9375038146973,-49.8333371480306,-53.4609403610229,152.729088,0.0486550000000001,1.223695,4.65210333333333,1.02357625,46.75,49.8333346048991,46.1015644073486,159.374997019768,0.0594470798969269,1.267385,-73.2031269073486,110,90.75,640,1.223175,4.65159166666667,1.0231225,-41.25,-41.8750012715658,-44.2578134536743,1.26631,4.69953833333333,1.267385,-54.7812538146973,-54.1770858764648,-73.2031269073486,3.44636982183984,3.67016155308402,3.32583017361394,-89.6562576293945,-72.3198471069336,99.5625047683715,"Excitatory",10.1041286592383
"783",-0.0186307901156305,35.2214814814815,0.459786812014233,1.9142,7.77717,1.025636,-47.5000038146973,-50.0156288146973,-55.4250022888184,181.615776,0.0318800000000001,1.91206,7.77445,1.023328,24.0625019073486,22.03125,30.1125015258789,139.531284570694,0.0126825887709856,1.2031,-73.0375045776367,230,168.8125,570,1.91152,7.77394,1.022964,-35.4375038146973,-35.4531288146973,-41.2500030517578,1.91538,7.77973,1.2031,-47.9687538146973,-51.3593769073486,-73.0375045776367,2.54288860112103,2.90049776766555,2.49194173076144,-87.5937576293945,-72.636589050293,85.5375038146973,"Excitatory",28.3917642852636
"787",0.194479783619266,150.174166666667,0.170432877061313,1.09724,7.72439333333333,1.025109,-48.71875,-50.8854204813639,-55.4625022888184,175.084272,0.0374400000000001,1.094965,7.72214333333333,1.023372,36.4062538146973,39.7812525431315,38.2875007629395,133.281290531158,0.0781460627913475,1.515931,-80.0500045776367,230,167.541666666667,880,1.094445,7.72163166666667,1.022952,-37.65625,-37.4479204813639,-50.6125022888184,1.11494,7.74058166666667,1.515931,-51.4062538146973,-53.9270871480306,-80.0500045776367,3.00435007760951,2.84424256163359,3.00427104533086,-94.0937576293945,-78.923828125,93.7500030517579,"Excitatory",6.65893490336219
