"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","adaptation","avg_isi","f_i_curve_slope","latency","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square"
"672",149.070016,191.406175494194,0.0643628686666489,-93.5625076293945,-71.1436080932617,"Ntsr1-Cre_GN220",82.7562515258789,0.109118860693538,95.111,0.201461044249755,0.0391400000000002,10.5140309743353,1.120885,-41.8125,1.11908,29.3125,150,1.11862,-28.4687519073486,1.15067,-43.9687538146973,2.71433835394067
"678",154.854688,192.812457680702,0.222997888922691,-94.84375,-73.0367202758789,"Scnn1a-Tg3-Cre",96.0859379768372,0.0062299763256167,58.665625,0.305833348832306,0.0369350000000002,17.0457572044958,1.16492,-66.5625,1.163295,31.65625,90,1.16285,-49.125,1.16531,-66.78125,2.29137261770694
"679",105.98664,95.1785519719124,0.0316205210983753,-87.0000076293945,-75.0661315917969,"Scnn1a-Tg3-Cre",90.2875053405762,0.0986648819093415,113.287142857143,0.139336926026596,0.059385,8.82712702235784,1.151005,-44.4687538146973,1.14822,35.7812538146973,130,1.147855,-36.6562538146973,1.185285,-54.2812538146973,3.38631659246252
"680",164.149488,137.544646859169,0.132470294833183,-87.8125076293945,-71.6495666503906,"Ntsr1-Cre_GN220",89.2250053405762,0.188154310954297,139.458,0.168630573248408,0.0246550000000001,7.1706176770067,1.06115,-43.2812538146973,1.059165,35.40625,270,1.058645,-30.5312519073486,1.06118,-43.375,2.61520872504742
"681",189.12608,183.281138539314,0.0208022743463516,-94.7812576293945,-74.2386169433594,"Cux2-CreERT2",95.4500045776368,0.0207695335396385,58.775,0.28219696969697,0.03318,17.0140365801786,1.24514,-50.9062538146973,1.24206,32,90,1.24152,-35.5,1.25904,-57.5,3.120110595652
"684",155.374656,140.93753695488,0.0578350350260735,-91.5625,-76.5860595703125,"Cux2-CreERT2",91.8187545776368,0.113233097168161,93.4666666666667,0.116485506164202,0.0513950000000001,10.6990014265335,1.131515,-43.3437538146973,1.12851,37.65625,170,1.12803,-36.9062538146973,1.154505,-48.8125,3.91602969862612
"686",249.672928,249.218702316284,0.0317335948348045,-87.2812576293945,-59.6444473266602,"Scnn1a-Tg3-Cre",85.7812538146973,0.0260752598017492,66.0242857142857,0.287,0.02468,15.1459419694052,1.21846,-47.7500038146973,1.21538,26.5000019073486,40,1.21484,-39.9062538146973,1.23838,-55.0000038146973,3.31894589619244
"693",133.23188,164.218708872795,0.0255275797098875,-98.7812576293945,-83.1545486450195,"Nr5a1-Cre",104.300006103516,0.0648533743858943,86.4995,0.220637078930314,0.04484,11.5607604668235,1.11045,-54.40625,1.10893,46.90625,110,1.10857,-42.2500038146973,1.110525,-54.5000038146973,4.27888604084396
"694",139.61728,193.281248211861,0.089340902864933,-98.34375,-77.274543762207,"Rbp4-Cre_KL100",83.6250038146973,0.0917128298824795,73.97625,0.208169305908886,0.0443,13.5178520133151,1.15357,-48.8437538146973,1.152145,37.4375038146973,100,1.15173,-37.5937538146973,1.214985,-53.4687538146973,2.81076460518079
"695",144.406752,129.799082875252,0.0137624591588974,-90.53125,-77.2036209106445,"Cux2-CreERT2",93.5562538146973,0.0526763296410991,105.542222222222,0.0708333343551264,0.0465200000000001,9.47488103760477,1.1182,-44.4062538146973,1.11558,47.4375038146973,150,1.11516,-37.2812538146973,1.14896,-50.15625,4.66653740674142
"698",117.860512,118.281327188015,0.00426001707091928,-83.4062576293945,-72.6110458374023,"Cux2-CreERT2",94.7552140553792,0.0363294894302284,85.2254545454546,0.189999999017425,0.0233000000000001,11.7335836497845,1.12078,-46.5312538146973,1.11824,42.28125,210,1.11768,-43.625,1.13404,-51.7500038146973,3.4800220978205
"700",161.39776,278.906285762787,0.0573231093585491,-96.375,-67.0109786987305,"Rbp4-Cre_KL100",95.5000038146972,0.0144015670229356,58.2290625,0.291149069575366,0.062265,17.1735548721912,1.2955,-50.8125,1.293855,38.0625,30.0000019073486,1.29342,-37,1.33551,-55.4062538146973,2.93865475492602
"703",192.555408,190.156295895576,0.0252655018121004,-95.4062576293945,-75.3656616210938,"Rorb-IRES2-Cre",85.106254196167,0.0596814015802467,52.473,0.079268302992651,0.0328300000000001,19.0574200064795,1.09621,-48.65625,1.094005,30.7187519073486,130,1.093565,-39.0312538146973,1.109705,-53.5625038146973,2.9486207700454
"705",156.572112,95.1562523841858,0.06497423350811,-85.7812576293945,-75.4344635009766,"Ndnf-IRES2-dgCre",83.6640658378601,-0.00765139142948749,37.5112,0.312106300295524,0.03728,26.6587046002261,1.47392,-52.6562538146973,1.46966,19.0000019073486,180,1.46908,-43.0937538146973,1.48048,-54.875,3.00795722775754
"707",141.880352,125.781327486038,0.138712525367737,-86.7812576293945,-72.1506805419922,"Scnn1a-Tg2-Cre",88.1640653610229,0.0157505755573765,114.108571428571,0.157618215458308,0.08362,8.76358355450952,1.19478,-43.6562538146973,1.19182,38.84375,110,1.19138,-34.78125,1.24618,-56,4.13375710504698
"709",96.906576,80.312579870224,0.170850917696953,-80.65625,-71.4556655883789,"Rbp4-Cre_KL100",96.862501525879,0.00196876907163959,118.630714285714,0.193605868302471,0.066365,8.42952017966922,1.750325,-48.4375038146973,1.748685,42.8750038146973,190,1.74832,-41.1875038146973,1.778765,-55.0625038146973,3.08486070955679
"717",96.449552,162.49991953373,0.104034505784512,-88.3125076293945,-71.9448699951172,"Rbp4-Cre_KL100",94.1406278610229,0.064123986178189,121.147142857143,0.123454160361014,0.0605250000000002,8.25442496138107,1.12338,-38.1875,1.120815,44.03125,150,1.120315,-26.9062519073486,1.152115,-45.0312538146973,3.30243964605638
"720",189.116288,185.937389731407,0.131265103816986,-88.6250076293945,-68.2628784179688,"Ndnf-IRES2-dgCre",80.5729211171468,-0.00271168534922136,44.9438095238095,0.346889400921659,0.0321800000000001,22.2500052976203,1.90974,-52.1875038146973,1.9067,22.9375,80,1.90622,-37.5937538146973,1.91762,-55.7187538146973,2.86643668748244
"722",145.290432,187.656208872795,0.0164662357419729,-95.2187576293945,-77.7653732299805,"Scnn1a-Tg3-Cre",93.7375053405762,0.0241698568124739,69.2788461538462,0.189822595704949,0.063615,14.4344205412908,1.200035,-46.78125,1.197745,42.84375,70,1.197325,-41.21875,1.22805,-55.40625,3.72673894515001
"731",194.791392,131.79075717926,0.160916790366173,-91.9375076293945,-77.4934310913086,"Ntsr1-Cre_GN220",95.119794845581,0.120438046971534,116.5925,0.183862433900075,0.0274650000000001,8.57688101721809,1.078705,-48.9375038146973,1.076915,34.1875038146973,190,1.07645,-32.28125,1.097405,-50.8125,2.20498476977001
"732",216.237088,178.571432828903,0.130529895424843,-88.4062576293945,-70.2577819824219,"Scnn1a-Tg3-Cre",89.9375038146972,0.0392018112520643,94.5194444444444,0.202618005464165,0.0666500000000001,10.5798336615041,1.31848,-38.4062538146973,1.317175,37.65625,70,1.316745,-30.8750019073486,1.37761,-53.6250038146973,2.52089401152294
"737",123.602304,183.906242251396,0.0519988760352135,-87.6875076293945,-66.8875732421875,"Ctgf-T2A-dgCre",85.3020884195963,0.0453230754382282,61.0826666666667,0.239955357142857,0.0533600000000001,16.3712564393609,1.25514,-44.90625,1.25178,36.1875038146973,50,1.25114,-42.7812538146973,1.30714,-50.6875038146973,3.93278943782375
"748",182.628896,118.906252086163,0.00681353360414505,-94.84375,-81.7420120239258,"Nr5a1-Cre",89.7812553405762,0.230428278574992,45.1225,0.0759450050786735,0.0457350000000001,22.1618926256302,1.148605,-46.96875,1.14591,38.6562538146973,209.999984741211,1.145445,-34.9062538146973,2.017215,-52.6562538146973,3.26062288002727
"750",179.43104,218.437537550926,0.0321931913495064,-99.0312576293945,-75.7922058105469,"Nr5a1-Cre",95.9375068664551,0.0160230597651349,45.709,0.272047238529368,0.0344800000000001,21.8775295893588,1.28116,-49.5000038146973,1.2785,38.0000038146973,59.9999961853027,1.27802,-35.8125,1.30922,-56.46875,3.40503956213598
"751",143.434624,148.437514901161,0.110607907176018,-79.125,-72.2378997802734,"Rbp4-Cre_KL100",90.4609394073486,0.0833337734985903,131.882857142857,0.0857142931425651,0.0533000000000001,7.58248662232718,1.14958,-42.4375,1.1439,45,130,1.14328,-36.625,1.181375,-48.2812538146973,4.70933606031171
"752",201.991712,176.339313387871,0.131825149059296,-86.84375,-69.7545013427734,"Rbp4-Cre_KL100",98.1796932220459,0.0339354608644929,105.8175,0.149813432835821,0.05054,9.45023271198053,1.12402,-43.875,1.12206,38.8750038146973,90,1.12164,-31.0000019073486,1.15058,-54.5000038146973,3.18007043200252
"753",98.462824,237.65629529953,0.113893173635006,-96.9375076293945,-75.7492904663086,"Rbp4-Cre_KL100",89.276045481364,0.0500393596799969,45.90425,0.282712785762942,0.046195,21.784475293682,1.32582,-47.5000038146973,1.324045,27.5312519073486,60.0000038146973,1.32352,-42.28125,1.38385,-54.3437538146973,2.46940161349742
"757",221.250032,154.687494039536,0.0473360866308212,-96,-78.1916351318359,"Rorb-IRES2-Cre",98.3750038146973,0.0483952062203711,101.733333333333,0.119021745413147,0.0481,9.82961992136307,1.10932,-50.96875,1.10634,33.5625,130,1.10582,-38.78125,1.12934,-55.9687538146973,4.52003667598598
"759",134.100376,186.406299471855,0.11625249683857,-85.7812576293945,-68.4197998046875,"Nr5a1-Cre",100.006254577637,0.0296126532572299,85.9225,0.0940899273512665,0.0462450000000001,11.6383950653205,1.28113,-50.6875038146973,1.279575,49.3125038146973,70,1.27919,-38.6875,1.323905,-57.2812538146973,3.07484804641724
"761",200.47112,143.348321318626,0.112942591309547,-93.4687576293945,-77.2986679077148,"Rbp4-Cre_KL100",98.1718788146972,0.0677642414053395,96.0311111111111,0.174759631662444,0.0323950000000002,10.4132919887074,1.08303,-56.9375038146973,1.08133,39.4375038146973,110,1.080895,-45.3437538146973,1.10762,-59.3750038146973,3.47943533122985
"762",140.119056,158.203125,0.0266639310866594,-92.59375,-74.8717956542969,"Nr5a1-Cre",97.8348279680525,0.0266963921359041,71.6454166666667,0.163035215612631,0.0505,13.9576269707878,1.180385,-49.6562538146973,1.17857,43.15625,80,1.178155,-41.09375,1.205755,-57.2187538146973,2.9546419343195
"764",185.442624,142.187535762787,0.0362740457057953,-95.46875,-79.6339721679688,"Cux2-CreERT2",79.9562538146973,0.0181310460094364,56.16125,0.20139911634757,0.04592,17.8058714861225,1.14494,-47.5625038146973,1.14314,32.6875,90,1.14266,-36.1562538146973,1.17096,-53.0625038146973,2.67117788941934
"769",497.134656,184.062585234642,0.0286597423255444,-97.8750076293945,-79.0354080200195,"Cux2-CreERT2",92.7437538146973,0.0457753237209597,120.978571428571,0.188541684084468,0.0617050000000001,8.26592666942201,1.195455,-49,1.191235,32,110,1.19073,-38.2500038146973,1.23011,-55.5312538146973,4.09060406197286
"772",95.299752,127.031207084656,0.162562116980553,-90.9687576293945,-78.6349716186523,"Ntsr1-Cre_GN220",95.0000038146972,0.0153300746725604,77.6633333333333,0.158258925308376,0.053785,12.8760891025366,1.11379,-49.6562538146973,1.111745,38.0000038146973,190,1.1113,-38.625,1.138955,-54.0312538146973,2.69773016238635
"776",238.746368,146.562427282333,0.0326740965247154,-95.3125,-78.1255340576172,"Scnn1a-Tg2-Cre",90.5781269073486,0.0155496076007924,67.9057692307692,0.186029411764706,0.06271,14.7262892583048,1.358785,-48.4375038146973,1.356945,35.3125,90,1.35645,-37.21875,1.390685,-54.28125,2.61800515066
"777",192.487728,178.437530994415,0.0934729278087616,-95.9375076293945,-77.0473403930664,"Rbp4-Cre_KL100",86.6875042915344,0.0259653066791766,99.8333333333333,0.160416666666667,0.0742,10.016694490818,1.21878,-49.5000038146973,1.21516,31.65625,90,1.21466,-39.3125,1.2611,-57.8437538146973,4.05927709693137
"782",152.729088,159.374997019768,0.0594470798969269,-89.6562576293945,-72.3198471069336,"Cux2-CreERT2",99.5625047683715,0.0306945688435938,98.9694444444444,0.201143809374804,0.0486550000000001,10.1041286592383,1.225885,-48.9375038146973,1.223695,46.75,110,1.223175,-41.25,1.26631,-54.7812538146973,3.44636982183984
"783",181.615776,139.531284570694,0.0126825887709856,-87.5937576293945,-72.636589050293,"Ndnf-IRES2-dgCre",85.5375038146973,-0.0186307901156305,35.2214814814815,0.459786812014233,0.0318800000000001,28.3917642852636,1.9142,-47.5000038146973,1.91206,24.0625019073486,230,1.91152,-35.4375038146973,1.91538,-47.9687538146973,2.54288860112103
"787",175.084272,133.281290531158,0.0781460627913475,-94.0937576293945,-78.923828125,"Ntsr1-Cre_GN220",93.7500030517579,0.194479783619266,150.174166666667,0.170432877061313,0.0374400000000001,6.65893490336219,1.09724,-48.71875,1.094965,36.4062538146973,230,1.094445,-37.65625,1.11494,-51.4062538146973,3.00435007760951
"789",170.608896,154.374957084656,0.00876290537416935,-95.5312576293945,-78.7234420776367,"Rorb-IRES2-Cre",102.507818222046,0.152610683504791,80.324,0.135750236608759,0.025485,12.4495792042229,1.070485,-53.90625,1.06863,44.7187538146973,209.999984741211,1.06821,-38.90625,1.070635,-54.1250038146973,3.77524219551139
"792",174.659088,214.062571525574,0.0316042676568031,-94.0000076293945,-70.157844543457,"Rorb-IRES2-Cre",86.2312522888184,0.0248267549401969,78.105,0.15546875,0.0430600000000001,12.8032776390756,1.11184,-51.375,1.10922,33.1875,90,1.10878,-38.1875,1.12684,-55.0000038146973,3.94022133203199
"793",119.94748,148.749962449074,0.0189885515719652,-100.218757629395,-83.5632095336914,"Nr5a1-Cre",101.918753814697,0.0483089979191324,69.9879166666667,0.182500009277888,0.0412350000000001,14.2881806978586,1.108285,-53.4062538146973,1.10626,43.6562538146973,110,1.10593,-43.1250038146973,1.12649,-59.8437538146973,4.41229348085735
"795",240.612736,301.562488079071,0.0205476954579353,-100.03125,-66.1851959228516,"Rorb-IRES2-Cre",86.7410736083985,0.0150706330157281,40.7922916666667,0.308342022940563,0.02068,24.5144354274449,1.094485,-49.84375,1.09262,32.5000038146973,70,1.09212,-36.78125,1.103575,-52.125,2.62405149872155
"796",204.189664,213.124960660934,0.029558127745986,-101,-76.9283905029297,"Cux2-CreERT2",91.6979214350383,0.0323396179505003,55.895,0.25,0.0386850000000001,17.8906878969496,1.112495,-49.0000038146973,1.109795,17.2500019073486,70,1.109235,-40.6250038146973,1.13907,-54.0312538146973,3.04293347960074
"798",118.516856,132.031321525574,0.028946140781045,-93.8437576293945,-79.4617538452148,"Nr5a1-Cre",96.9625038146973,0.357149467838965,54.025,0.07244053942856,0.0402750000000001,18.50994909764,1.095555,-50.875,1.09353,40.1875,170,1.093105,-38.8125038146973,2.019915,-56,3.43350180354121
"805",171.58592,197.968706488609,0.12514241039753,-88.875,-70.4693603515625,"Scnn1a-Tg2-Cre",89.5156275431315,0.016539460801436,77.6472727272727,0.182812509515455,0.0602500000000001,12.8787524001311,1.20331,-44.28125,1.200985,36.75,70,1.200535,-36.6875,1.24358,-54.8125038146973,3.09207511734779
"807",176.097296,192.499995231628,0.0993435382843018,-94.96875,-74.2431030273438,"Cux2-CreERT2",96.9531297683715,0.00868533126736537,56.3541176470588,0.206735156052271,0.0412000000000001,17.7449322561116,1.18676,-51.0937538146973,1.18434,40.3125038146973,59.9999961853027,1.18392,-42.34375,1.23316,-60.1562538146973,4.35224143264445
"816",157.672416,241.562500596046,0.029116278514266,-97.7812576293945,-71.7120742797852,"Nr5a1-Cre",67.1250030517579,0.0408295722979475,72.7323076923077,0.258422174840085,0.0470550000000001,13.7490481428209,1.125645,-45.9687538146973,1.12275,18.75,70,1.122205,-39,1.149525,-51.28125,3.20729175608614
"819",162.631536,144.375011324883,0.0486131235957146,-95.4375076293945,-79.6181793212891,"Rorb-IRES2-Cre",94.2031307220459,0.0657434948074315,85.2555555555556,0.125000004584971,0.028605,11.7294408966506,1.079445,-52.2187538146973,1.076465,32.2500038146973,130,1.07594,-43.875,1.089625,-55.6562538146973,3.97662406702031
"820",225.403856,172.656178474426,0.166490688920021,-95.9375076293945,-77.4682312011719,"Scnn1a-Tg3-Cre",101.875005340576,0.0696908626249255,91.0614285714286,0.177272731115007,0.0561050000000001,10.981597979386,1.12887,-55.28125,1.12654,41.25,150,1.126025,-38.0000038146973,1.12893,-55.3750038146973,2.81659096076423
"822",113.807184,117.968633770943,0.0710932537913322,-91.0625,-78.1322631835938,"Cux2-CreERT2",98.0500038146973,0.022854223797453,88.649,0.127967100872302,0.0540500000000002,11.2804430958048,1.16396,-45.15625,1.161625,47.53125,150,1.16123,-34.78125,1.195805,-53.9687538146973,4.06783285976868
"824",163.894976,173.124969005585,0.0914223417639732,-97.1562576293945,-77.8138732910156,"Rbp4-Cre_KL100",93.1718807220459,0.0207597174198408,79.265,0.154196438486478,0.0741100000000001,12.6159086608213,1.187885,-46.25,1.18232,38.0000038146973,90,1.18172,-37.7812538146973,1.22611,-52.3125,4.16579224558774
"825",206.452464,195.3125,0.04420031234622,-101.593757629395,-79.6588592529297,"Nr5a1-Cre",102.036461512248,0.272196511213955,35.1125,0.140144236394639,0.01915,28.4798860804557,1.07389,-55.4687538146973,1.07235,41.0312538146973,130,1.071965,-40.8750038146973,1.881865,-58.0937538146973,3.62366785184618
"827",259.75872,218.593791127205,0.028987430036068,-102.000007629395,-81.9060440063477,"Rorb-IRES2-Cre",89.5729211171468,0.0248265692196223,85.355,0.230329467701112,0.05396,11.7157752914299,1.209005,-57.2500038146973,1.20534,28.5312519073486,90,1.20479,-42.65625,1.23015,-62.3125038146973,3.51427387467621
"828",227.135744,130.312576889992,0.00892730802297592,-85.6562576293945,-71.0000686645508,"Rorb-IRES2-Cre",98.2437538146973,0.135492200731714,60.6128571428572,0.127976186340357,0.0148350000000002,16.4981498503382,1.061195,-51.9375,1.05888,42.75,210,1.058485,-39.21875,1.066395,-54.5937538146973,3.76688510329893
"830",163.486304,163.906291127205,0.133777648210526,-94.1875076293945,-75.3721694946289,"Ntsr1-Cre_GN220",103.337504577637,0.0181605132986508,64.4066666666667,0.228257749007194,0.02634,15.526343028672,1.08316,-50.5,1.08046,43.5000038146973,130,1.08002,-34.0312538146973,1.0934,-53.125,3.06651968292765
"833",181.868128,152.500003576279,0.0536783263087273,-88.9375076293945,-74.0730209350586,"Scnn1a-Tg3-Cre",98.8984422683715,0.131189698648308,93.3492857142857,0.111507948324944,0.0304600000000002,10.712454759008,1.10099,-48.1250038146973,1.09864,44.3125038146973,130,1.098195,-40.4375,1.12073,-54.2187538146973,3.29935650230774
"834",244.7336,230.46875,0.0601955093443394,-93.53125,-68.2306518554688,"Ctgf-T2A-dgCre",99.9937568664551,0.0139533912984867,81.4872727272727,0.206439393939394,0.0280200000000002,12.2718550582355,1.10644,-54.5937538146973,1.10376,44.6875038146973,70,1.10324,-39.8437538146973,1.1171,-56.3125,3.52223161041102
"836",182.068352,146.562576293945,0.1617561429739,-89.7500076293945,-75.5517425537109,"Rorb-IRES2-Cre",95.7875030517579,0.010100823006438,79.6781818181818,0.198333333333333,0.0614600000000001,12.5504871870935,1.27482,-49.9062538146973,1.27298,40.6250038146973,90,1.27252,-38.4062538146973,1.30178,-59.4375038146973,2.82957970265656
"842",344.80784,280.000001192093,0.082919679582119,-98.3750076293945,-67.2280197143555,"Ctgf-T2A-dgCre",91.8854223887126,0.00579257303428945,64.7871428571429,0.255468744705431,0.0363200000000001,15.4351612974355,1.19218,-53.7812538146973,1.18876,41.25,29.9999980926514,1.1882,-46.8437538146973,1.21744,-58.0000038146973,4.28281630663457
"844",194.330576,256.562560796738,0.020960645750165,-100.156257629395,-72.6336059570312,"Nr5a1-Cre",88.3437515258789,0.145804842185204,93.6733333333333,0.194859813084112,0.03298,10.6753967689132,1.11839,-46.03125,1.11606,33.1250038146973,70,1.11556,-34.1875,1.137935,-50.34375,2.63304079954006
"847",338.927264,191.562384366989,0.0298675894737244,-97.7812576293945,-76.089111328125,"Rorb-IRES2-Cre",93.6953134536743,0.260165058509005,92.18125,0.146842113114459,0.040535,10.8481930978371,1.13181,-45.3125,1.12942,41.625,110,1.12898,-36.4375,1.93878,-54.6875,3.91836987879599
"849",136.612704,80.4688632488251,0.0389747396111488,-86.5000076293945,-77.8194808959961,"Cux2-CreERT2",100.375006103516,0.246357988789815,144.204,0.0523752180207826,0.0293600000000001,6.93462039887936,1.10384,-47.46875,1.10158,40.9375038146973,310,1.10108,-40.84375,1.12278,-52.3125,3.69733237865618
"850",155.321072,156.093791127205,0.0351201109588146,-95.8125076293945,-78.3591156005859,"Rorb-IRES2-Cre",102.406253814697,0.0771844224326937,98.2777777777778,0.13013035730393,0.0392600000000001,10.1752402487281,1.096755,-49.0000038146973,1.094075,46.5625038146973,110,1.09369,-39.0312538146973,1.11664,-52.1875038146973,4.40104738116022
"853",180.417056,195.703119039536,0.0432634502649307,-98.28125,-77.2277679443359,"Nr5a1-Cre",75.3333346048991,0.0576653340035451,53.2483333333333,0.146420842699242,0.0322550000000001,18.7799305142571,1.09769,-47.4375,1.095685,43.5625,110,1.09532,-31.2812519073486,1.108045,-52.5000038146973,3.26701197389899
"855",177.432224,151.562571525574,0.0225339084863663,-96,-79.0895767211914,"Scnn1a-Tg2-Cre",80.23437722524,0.0309022487016476,71.6926923076923,0.185820913587812,0.067105,13.9484230234816,1.31427,-44.90625,1.311085,28.1250019073486,70,1.31056,-33.90625,1.397835,-56.46875,3.34763730866041
"857",138.9192,183.593720197678,0.0271508954465389,-95.65625,-76.0058441162109,"Nr5a1-Cre",83.8625045776368,0.152209340666096,34.03,0.0998417690819865,0.0229000000000001,29.385836027035,1.06422,-47.5000038146973,1.062235,28.1250019073486,230,1.06178,-33.9375038146973,1.92024,-49.6875,2.30125013234896
"859",303.312192,259.285807609558,0.0217895861715078,-100.28125,-72.3453674316406,"Nr5a1-Cre",98.0375022888184,0.102500475925677,81.9285714285714,0.248937908496732,0.0254000000000001,12.205754141238,1.09868,-53.0625038146973,1.09616,41.2812538146973,90,1.09568,-39.3750038146973,1.11286,-56.78125,3.97986829823869
"861",106.975416,155.156210064888,0.0340365059673786,-90.4062576293945,-74.0390396118164,"Rorb-IRES2-Cre",80.4062541325887,0.0283360591400263,127.053571428571,0.161904769116787,0.0980000000000001,7.87069571328183,1.252775,-44.7187538146973,1.250675,28.6562519073486,90,1.250175,-34.6562538146973,1.314205,-55.9375038146973,2.84639135324337
"866",234.291488,155.781134963036,0.0176409464329481,-92.875,-76.8596801757812,"Rorb-IRES2-Cre",93.8312561035157,0.0923111539152103,83.224,0.144128788873657,0.0348600000000001,12.0157646832644,1.08822,-50.0312538146973,1.08442,36.5000038146973,170,1.08388,-38.03125,1.0997,-54,4.15487544576098
"868",140.3648,141.718834638596,0.0218500662595034,-89.5,-73.4439392089844,"Rorb-IRES2-Cre",101.581254577637,0.0970207861340173,97.561875,0.165401792105059,0.0471350000000001,10.2499055086836,1.12339,-45.6562538146973,1.12101,43.5937538146973,90,1.120515,-39.96875,1.16858,-51.2500038146973,3.52744738334857
"869",167.254656,233.437612652779,0.02223726734519,-97.09375,-72.7411804199219,"Rorb-IRES2-Cre",98.5500053405762,0.0319918127862017,55.9603125,0.224621225279115,0.054435,17.8698072852971,1.15534,-44.3125038146973,1.153115,49.625,70,1.15273,-32.3125,1.17498,-48.03125,3.97583650205346
"870",200.624128,149.519309401512,0.0320296883583069,-93.1562576293945,-76.7724685668945,"Rorb-IRES2-Cre",91.2750030517579,0.0146677684976277,57.0815625,0.290214390277697,0.0641050000000001,17.5187916413465,1.192635,-44.5312538146973,1.19082,39.7500038146973,50,1.19044,-32.0625,1.23585,-53.9375038146973,3.53888140585537
"872",91.85272,124.955430626869,0.0801045447587967,-88.90625,-75.4485092163086,"Nr5a1-Cre",85.8187545776367,0.0431775031048842,92.508,0.147222229905225,0.0735750000000002,10.8098759026246,1.281135,-45.3125,1.278155,42,100,1.277745,-38.4687538146973,1.36132,-58.84375,3.93466110766241
"875",309.563808,174.999997019768,0.0597991719841957,-102.500007629395,-77.4748916625977,"Nr5a1-Cre",94.6937553405762,0.0312285178579278,62.092,0.0404191616766468,0.0354800000000002,16.1051343168202,1.14146,-54.40625,1.13876,41.8437538146973,70,1.13834,-36.9375,1.15554,-59.3125038146973,4.1402373115282
"877",286.964288,206.875070929527,0.00387014262378216,-90.03125,-67.1831893920898,"Rorb-IRES2-Cre",78.1041714350382,0.0426828602019756,55.8046875,0.260722966327645,0.0199400000000001,17.9196416071679,1.087275,-51.59375,1.083995,21.34375,80,1.08343,-37.9375038146973,1.09458,-55.0000038146973,2.92414700973977
"879",160.450448,290.468782186508,0.124691918492317,-89.21875,-58.9267463684082,"Rorb-IRES2-Cre",78.7812530517579,0.0967998277940526,108.468333333333,0.0501028806584362,0.05877,9.21928058880475,1.810425,-40.53125,1.803665,34,50,1.80306,-29.3750019073486,1.85345,-49.0000038146973,3.9813649113493
"881",140.105984,122.187539935112,0.275506883859634,-81.0312576293945,-66.0431060791016,"Rorb-IRES2-Cre",80.0312528610229,0.056602865193481,81.5690909090909,0.169352798825602,0.0330300000000001,12.2595457281056,1.117555,-46.5,1.115465,33.8125,90,1.114935,-38.4062538146973,1.17109,-56,2.90088215144632
"886",129.452272,178.125008940697,0.0289575643837452,-91.375,-70.5754852294922,"Nr5a1-Cre",102.331254577637,0.0299218854808224,63.4036666666667,0.241366916488374,0.0377750000000001,15.7719585092345,1.188715,-51.28125,1.18746,50.1250038146973,90,1.187085,-40.125,1.210595,-52.71875,3.25732699484915
"887",110.793784,145.625084638596,0.0313746854662895,-81.6562576293945,-67.9644393920898,"Ntsr1-Cre_GN220",83.4895877838134,0.0841486553962949,84.399,0.14789435943637,0.0368300000000001,11.8484816170808,1.10193,-44.9375038146973,1.100725,25.28125,150,1.10032,-29.7812519073486,1.118125,-49.0000038146973,1.94683080597992
"890",166.255824,143.593862652779,0.0808621942996979,-92.4062576293945,-77.3134155273438,"Scnn1a-Tg2-Cre",85.3812549591065,0.0269213212558402,78.1066666666667,0.168602370470808,0.0553600000000001,12.8030044383749,1.21016,-47.0937538146973,1.208,35.4375038146973,100,1.20754,-38.3437538146973,1.25026,-57.5625038146973,3.4115497240203
"892",183.4248,134.531170129776,0.0435074232518673,-89.3750076293945,-74.5060882568359,"Ndnf-IRES2-dgCre",90.7437538146973,-0.0119699722162318,25.2758974358974,0.440534208059981,0.0106200000000001,39.563382567765,1.04206,-51.28125,1.04064,28,280,1.04028,-34.15625,1.0424,-51.5000038146973,2.87783337733261
"894",264.328544,171.093955636024,0.0318340621888638,-93.1562576293945,-76.1808242797852,"Cux2-CreERT2",92.2760461171468,0.0507697406012879,90.917,0.19506778849289,0.0584600000000002,10.9990430832518,1.12619,-48.03125,1.123515,39.0625,110,1.12309,-37.2187538146973,1.14204,-53.1562538146973,3.92666938429938
"899",146.736672,125.781208276749,0.0596978142857552,-93.0312576293945,-80.3194351196289,"Cux2-CreERT2",88.1625053405762,0.0970233486594785,129.621666666667,0.124416425565923,0.0645150000000001,7.71475962094812,1.2228,-46.8750038146973,1.21881,33.3125038146973,160,1.218355,-37.3125,1.26306,-54.3437538146973,4.0717152716628
"903",205.990976,174.999997019768,0.022701432928443,-85.4687576293945,-66.6081771850586,"Rorb-IRES2-Cre",84.2500045776367,0.00405714351947495,98.3411111111111,0.140324963072378,0.0360100000000001,10.1686872224796,1.34392,-51.03125,1.3387,31.1250019073486,90,1.338195,-31.5,1.35203,-56.78125,2.82105465226265
"906",139.138,189.68753516674,0.146253287792206,-95.65625,-75.4081039428711,"Rorb-IRES2-Cre",65.825004196167,0.382877382754616,264.316666666667,0.15357143527526,0.0465850000000001,3.78334068982911,1.1342,-39,1.131835,22.0625,110,1.13137,-30.90625,1.163735,-50.9062538146973,2.51740696561535
