"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"820",225.403856,172.656178474426,0.166490688920021,-95.9375076293945,-77.4682312011719,"Scnn1a-Tg3-Cre",101.875005340576,7.646095,-53.0416704813639,7.64418333333333,41.4791679382324,165.625,7.64362166666667,-34.7604179382324,7.66528166666667,-53.9687525431315,2.51125350611338
"822",113.807184,117.968633770943,0.0710932537913322,-91.0625,-78.1322631835938,"Cux2-CreERT2",98.0500038146973,7.26665833333333,-45.6145858764648,7.26411666666667,49.8750025431315,156.083333333333,7.263695,-34.3854166666667,7.29549833333333,-53.3333358764648,4.05318626802674
"824",163.894976,173.124969005585,0.0914223417639732,-97.1562576293945,-77.8138732910156,"Rbp4-Cre_KL100",93.1718807220459,4.61778333333333,-45.2500012715658,4.61255666666667,42.1458333333333,89.8333333333333,4.611985,-37.0208346048991,4.65848333333333,-51.9687538146973,4.06147432268447
"825",206.452464,195.3125,0.04420031234622,-101.593757629395,-79.6588592529297,"Nr5a1-Cre",102.036461512248,4.36362166666667,-54.7395858764648,4.36193833333333,43.2604192097982,83.5,4.36153666666667,-34.7916666666667,4.38125333333333,-57.3437512715658,3.21781085993589
"827",259.75872,218.593791127205,0.028987430036068,-102.000007629395,-81.9060440063477,"Rorb-IRES2-Cre",89.5729211171468,3.03675333333333,-57.6145858764648,3.03378,32.6458339691162,50.3749987284342,3.03328333333333,-45.1562538146973,3.06877833333333,-63.9270858764648,3.85410220879125
"828",227.135744,130.312576889992,0.00892730802297592,-85.6562576293945,-71.0000686645508,"Rorb-IRES2-Cre",98.2437538146973,4.911585,-50.4375038146973,4.90893,45.84375,97.25,4.90854,-36.375,4.925565,-56.46875,3.60817924181435
"830",163.486304,163.906291127205,0.133777648210526,-94.1875076293945,-75.3721694946289,"Ntsr1-Cre_GN220",103.337504577637,5.94268,-47.5104166666667,5.94026,47.1145858764648,123,5.93981333333333,-33.5104179382324,5.96245333333333,-52.8645871480306,3.39908433318745
"833",181.868128,152.500003576279,0.0536783263087273,-88.9375076293945,-74.0730209350586,"Scnn1a-Tg3-Cre",98.8984422683715,5.32062666666667,-45.6666692097982,5.31810166666667,47.7187525431315,107.416664123535,5.31762833333333,-36.7604166666667,5.35638666666667,-54.7187525431315,3.40024438943483
"834",244.7336,230.46875,0.0601955093443394,-93.53125,-68.2306518554688,"Ctgf-T2A-dgCre",99.9937568664551,3.55052666666667,-53.2708346048991,3.54776,46.6145871480306,63.2083320617676,3.54726,-38.8020846048991,3.56642666666667,-56.7708371480306,3.56411064302508
"836",182.068352,146.562576293945,0.1617561429739,-89.7500076293945,-75.5517425537109,"Rorb-IRES2-Cre",95.7875030517579,3.53325,-49.3750038146973,3.53147,46.3593788146973,62.75,3.53102,-36.09375,3.55983,-55.3281288146973,3.36264537545997
"842",344.80784,280.000001192093,0.082919679582119,-98.3750076293945,-67.2280197143555,"Ctgf-T2A-dgCre",91.8854223887126,1.96206666666667,-55.1250038146973,1.95879333333333,34.4791679382324,23.3333333333333,1.95815333333333,-48.5000025431315,2.02385333333333,-61.9791704813639,3.70048778344251
"844",194.330576,256.562560796738,0.020960645750165,-100.156257629395,-72.6336059570312,"Nr5a1-Cre",88.3437515258789,3.46245166666667,-47.1979179382324,3.459965,34.59375,60.9583358764648,3.459445,-31.8958339691162,3.47862833333333,-52.6979166666667,2.45940174432163
"847",338.927264,191.562384366989,0.0298675894737244,-97.7812576293945,-76.089111328125,"Rorb-IRES2-Cre",93.6953134536743,3.33230666666667,-47.3645858764648,3.32999333333333,43.8958333333333,57.7499987284342,3.32956333333333,-35.8333333333333,3.36625666666667,-53.4270846048991,3.89520230784498
"849",136.612704,80.4688632488251,0.0389747396111488,-86.5000076293945,-77.8194808959961,"Cux2-CreERT2",100.375006103516,11.67442,-46.8645858764648,11.6710866666667,41.2187538146973,266.25,11.6706133333333,-36.6145833333333,11.6931266666667,-53.7187512715658,3.76674643223519
"850",155.321072,156.093791127205,0.0351201109588146,-95.8125076293945,-78.3591156005859,"Rorb-IRES2-Cre",102.406253814697,3.79207166666667,-48.6666704813639,3.78972666666667,48.6354192097982,69.2499974568685,3.78933333333333,-37.4375,3.82468166666667,-54.8750012715658,4.50072897598441
"853",180.417056,195.703119039536,0.0432634502649307,-98.28125,-77.2277679443359,"Nr5a1-Cre",75.3333346048991,4.32404166666667,-47.5729166666667,4.321155,32.8125012715658,82.5,4.32067833333333,-32.3645846048991,4.33644,-54.0833333333333,2.8377878771628
"855",177.432224,151.562571525574,0.0225339084863663,-96,-79.0895767211914,"Scnn1a-Tg2-Cre",80.23437722524,5.47155833333333,-45.6041679382324,5.469215,37.2395858764648,111.208330790202,5.46878166666667,-31.8229198455811,5.524495,-52.3125038146973,3.70488871538024
"857",138.9192,183.593720197678,0.0271508954465389,-95.65625,-76.0058441162109,"Nr5a1-Cre",83.8625045776368,7.12058,-47.1458371480306,7.118565,30.6354179382324,152.416661580404,7.11806166666667,-30.7187506357829,7.13149333333333,-50.6041679382324,2.02870615036396
"859",303.312192,259.285807609558,0.0217895861715078,-100.28125,-72.3453674316406,"Nr5a1-Cre",98.0375022888184,4.36730666666667,-53.8125025431315,4.36465333333333,43.2395846048991,83.625,4.36415333333333,-37.9062538146973,4.37708666666667,-58.2395846048991,3.72010792714278
"861",106.975416,155.156210064888,0.0340365059673786,-90.4062576293945,-74.0390396118164,"Rorb-IRES2-Cre",80.4062541325887,4.67772666666667,-46.5104179382324,4.67580833333333,36.9166679382324,91.3749974568685,4.675345,-34.7291679382324,4.73392333333333,-55.1979192097982,2.97824746750791
"866",234.291488,155.781134963036,0.0176409464329481,-92.875,-76.8596801757812,"Rorb-IRES2-Cre",93.8312561035157,4.20853333333333,-52.5208371480306,4.20367333333333,40.5104192097982,79.5833333333333,4.20314,-37.5312512715658,4.22515333333333,-57.9375025431315,4.35625556102819
"868",140.3648,141.718834638596,0.0218500662595034,-89.5,-73.4439392089844,"Rorb-IRES2-Cre",101.581254577637,5.18249333333333,-47.1458333333333,5.18047,54.4687525431315,104.000002543132,5.180025,-38.0000012715658,5.215715,-51.5104179382324,4.12608278853285
"869",167.254656,233.437612652779,0.02223726734519,-97.09375,-72.7411804199219,"Rorb-IRES2-Cre",98.5500053405762,3.754175,-46.2708346048991,3.75205333333333,50.2812538146973,68.2916666666667,3.75166166666667,-32.6041679382324,3.774555,-48.1562525431315,3.99029970217267
"870",200.624128,149.519309401512,0.0320296883583069,-93.1562576293945,-76.7724685668945,"Rorb-IRES2-Cre",91.2750030517579,3.23992333333333,-44.3125,3.238025,44.5729192097982,55.4166679382324,3.23762833333333,-32.1562512715658,3.27276666666667,-50.8437538146973,3.51327841678599
"872",91.85272,124.955430626869,0.0801045447587967,-88.90625,-75.4485092163086,"Nr5a1-Cre",85.8187545776367,5.26407833333333,-45.8958333333333,5.260745,36.2500025431315,106.041666666667,5.2603,-38.2500012715658,5.330135,-56.53125,3.84633160368479
"875",309.563808,174.999997019768,0.0597991719841957,-102.500007629395,-77.4748916625977,"Nr5a1-Cre",94.6937553405762,3.10372666666667,-57.2083346048991,3.10133333333333,37.3333358764648,51.9999987284342,3.10089333333333,-43.3229192097982,3.12479333333333,-63.9166692097982,4.03441856159743
"877",286.964288,206.875070929527,0.00387014262378216,-90.03125,-67.1831893920898,"Rorb-IRES2-Cre",78.1041714350382,3.79028333333333,-50.1041704813639,3.78686666666667,25.7395846048991,69.1666666666667,3.78630333333333,-36.1875012715658,3.80394833333333,-55.0625025431315,2.91182850756093
"879",160.450448,290.468782186508,0.124691918492317,-89.21875,-58.9267463684082,"Rorb-IRES2-Cre",78.7812530517579,2.4677,-40.5000038146973,2.46202666666667,35.0000012715658,36,2.46141666666667,-29.9687506357829,2.50906333333333,-48.5104179382324,3.82214747316266
"881",140.105984,122.187539935112,0.275506883859634,-81.0312576293945,-66.0431060791016,"Rorb-IRES2-Cre",80.0312528610229,3.74352333333333,-47.5416704813639,3.74163666666667,35.6562538146973,68.0416666666667,3.74113666666667,-38.6875025431315,3.807675,-54.4166692097982,2.89241344751465
"886",129.452272,178.125008940697,0.0289575643837452,-91.375,-70.5754852294922,"Nr5a1-Cre",102.331254577637,3.52880333333333,-50.6666704813639,3.52746333333333,52.2083346048991,62.6666641235352,3.527105,-38.4687512715658,3.55680166666667,-52.6145858764648,3.58673944499002
"887",110.793784,145.625084638596,0.0313746854662895,-81.6562576293945,-67.9644393920898,"Ntsr1-Cre_GN220",83.4895877838134,7.58341166666667,-43.0208346048991,7.58233,22.145835240682,164.041666666667,7.58178833333333,-27.53125,7.60033666666667,-47.8854204813639,1.58865306592156
"890",166.255824,143.593862652779,0.0808621942996979,-92.4062576293945,-77.3134155273438,"Scnn1a-Tg2-Cre",85.3812549591065,5.11112666666667,-50.5833346048991,5.10901333333333,34.7083346048991,102.208330790202,5.10853333333333,-39.9166692097982,5.14783333333333,-57.0937512715658,3.26086603679557
"892",183.4248,134.531170129776,0.0435074232518673,-89.3750076293945,-74.5060882568359,"Ndnf-IRES2-dgCre",90.7437538146973,11.5201,-49.9062525431315,11.5176933333333,25.4166679382324,262.458333333333,11.5172266666667,-33.0416666666667,11.5213,-50.6458358764648,3.13674005641958
"894",264.328544,171.093955636024,0.0318340621888638,-93.1562576293945,-76.1808242797852,"Cux2-CreERT2",92.2760461171468,3.6128625,-51.125,3.61077,41.2812519073486,64.7500019073486,3.6103625,-39.9687538146973,3.6493975,-57.5312519073486,3.58264780023701
"899",146.736672,125.781208276749,0.0596978142857552,-93.0312576293945,-80.3194351196289,"Cux2-CreERT2",88.1625053405762,6.34634166666667,-47.1145871480306,6.34315333333333,34.8437512715658,133.041666666667,6.34272833333333,-35.2812525431315,6.39454333333333,-57.0625025431315,3.70959654086137
"903",205.990976,174.999997019768,0.022701432928443,-85.4687576293945,-66.6081771850586,"Rorb-IRES2-Cre",84.2500045776367,4.36396333333333,-52.9895846048991,4.35885333333333,38.3958346048991,83.5,4.35841666666667,-33.3125,4.37251166666667,-59.0520846048991,3.30994930572647
"906",139.138,189.68753516674,0.146253287792206,-95.65625,-75.4081039428711,"Rorb-IRES2-Cre",65.825004196167,6.45414333333333,-42.3333358764648,6.452355,31.0416666666667,135.833333333333,6.45191166666667,-33.2604166666667,6.47627166666667,-52.1979179382324,2.05902291772608
"909",330.074464,330.312430858612,0.0188371781259775,-92.15625,-61.6267166137695,"Rorb-IRES2-Cre",101.882817268371,2.057005,-49.4218769073486,2.055605,55.8593769073486,25.8750009536743,2.0552125,-34.0312519073486,2.05709,-49.5000038146973,2.88340684856677
"914",191.35904,159.374848008156,0.0329797305166721,-96.9687576293945,-80.3756484985352,"Rorb-IRES2-Cre",93.5250045776367,5.21642,-48.8750012715658,5.21482666666667,41.2708358764648,104.833333333333,5.21438,-33.2708333333333,5.23824,-55.7604204813639,2.75478167502772
"915",235.951264,232.031360268593,0.0108916340395808,-99.40625,-75.2405853271484,"Scnn1a-Tg3-Cre",90.6812530517579,2.494345,-51.90625,2.491635,42.84375,36.75,2.491115,-39.0312538146973,2.524225,-57.8437538146973,3.46848660177348
"919",111.396192,90.3124585747719,0.185009062290192,-77.5312576293945,-66.5565338134766,"Ndnf-IRES2-dgCre",95.6625038146973,5.4235,-46.2291692097982,5.42189333333333,45.8125,110.041664123535,5.42148666666667,-39.3854192097982,5.4238,-46.5000025431315,3.23925205390706
"921",158.85984,248.125001788139,0.0537547953426838,-96.2187576293945,-73.4638595581055,"Rorb-IRES2-Cre",85.6000038146973,2.92574166666667,-46.5520846048991,2.92400333333333,37.6458358764648,47.5833320617676,2.92358666666667,-33.7083346048991,2.9585,-52.3437538146973,2.84556825431012
"925",189.283568,163.593858480453,0.0291495863348246,-97.2500076293945,-79.1894683837891,"Nr5a1-Cre",97.2083365122477,4.32714666666667,-51.6250012715658,4.32447333333333,40.59375,82.5833333333333,4.32403333333333,-35.0208346048991,4.34536666666667,-58.1666679382324,3.70143030909423
"926",161.193248,147.187545895576,0.0363216288387775,-90.03125,-74.2206802368164,"Rorb-IRES2-Cre",103.368756103516,4.77458666666667,-49.0833333333333,4.77297,53.0000025431315,93.7916641235352,4.77260333333333,-39.6666692097982,4.80802833333333,-54.5520858764648,4.34020254894133
"927",125.622,199.062541127205,0.00188777619041502,-90.0937576293945,-69.7152557373047,"Nr5a1-Cre",83.8385461171468,5.040615,-43.8645833333333,5.03888833333333,39.4062538146973,100.458335876465,5.03844,-35.8645846048991,5.06431166666667,-50.4375025431315,3.37462825097094
"929",178.199488,225.937500596046,0.0250830817967653,-93.6875076293945,-77.0405426025391,"Nr5a1-Cre",77.9062544504801,4.99063,-50.2604192097982,4.98889333333333,35.1979192097982,99.2083333333333,4.988405,-36.8854179382324,5.01014833333333,-54.7395858764648,2.63382138904563
"931",142.759456,122.343711555004,0.0597714334726334,-88,-71.655029296875,"Scnn1a-Tg2-Cre",89.7875007629395,4.08294333333333,-43.8020858764648,4.08036666666667,43.2604166666667,76.5,4.079835,-36.2604166666667,4.12704,-51.1666666666667,3.81782965929669
"932",332.505536,353.749871253967,0.0400684587657452,-97.21875,-69.7652435302734,"Cux2-CreERT2",93.6750053405762,2.52475333333333,-52.1145871480306,2.52287333333333,42.3645846048991,37.5833333333333,2.52243333333333,-37.6875038146973,2.54098666666667,-56.7187538146973,3.26299579302044
"939",119.131568,107.343748211861,0.0506856925785542,-83.5937576293945,-70.3413925170898,"Nr5a1-Cre",91.5104217529297,6.868955,-47.5937525431315,6.86749833333333,43.2708346048991,146.166666666667,6.86708333333333,-36.5833346048991,6.88445,-51.8229192097982,2.82670416539538
"940",177.710032,168.437391519547,0.0177898649126291,-93.3750076293945,-75.8291931152344,"Rorb-IRES2-Cre",96.2187525431315,4.67331833333333,-48.6041679382324,4.67154666666667,42.5937525431315,91.2916666666667,4.67113666666667,-35.6770846048991,4.695095,-54.5520871480306,3.21103256220048
"942",165.931616,230.044677853584,0.0323442555963993,-98.4375,-73.2083282470703,"Rorb-IRES2-Cre",79.9791692097982,3.174485,-48.5416666666667,3.172455,33.9375012715658,53.7916679382324,3.17197666666667,-37.0520858764648,3.19822666666667,-54.1770858764648,3.13235424317262
"943",170.021008,140.937611460686,0.0726220905780792,-93.21875,-76.5253677368164,"Scnn1a-Tg3-Cre",91.875001525879,4.377055,-49.5625012715658,4.37395333333333,39.4375012715658,83.7916666666667,4.37346333333333,-35.8229166666667,4.41451666666667,-55.7187512715658,3.95561678807391
"945",140.444576,174.218848347664,0.0638275370001793,-89.6875076293945,-73.7013092041016,"Nr5a1-Cre",84.512501525879,3.38557333333333,-48.3020833333333,3.38394333333333,38.6875,59.0833333333333,3.38357833333333,-36.9270833333333,3.42583833333333,-57.5625012715658,3.26480462350584
"946",130.50368,157.031327486038,0.00593568105250597,-86.125,-68.5474395751953,"Rorb-IRES2-Cre",85.5546932220459,4.80229166666667,-55.6458371480306,4.796365,36.4895846048991,94.375,4.79592833333333,-37.7395846048991,4.81071833333333,-59.7916666666667,4.10804986837028
"947",106.513552,129.843786358833,0.119937628507614,-82.9375,-68.9887924194336,"Rorb-IRES2-Cre",96.4437553405762,5.32099333333333,-44.6250012715658,5.31738,49.0520858764648,107.458330790202,5.31696666666667,-36.59375,5.37661166666667,-54.7708333333333,4.21049927156694
"949",352.271168,369.21888589859,0.0484769903123379,-101.406257629395,-71.9150695800781,"Rorb-IRES2-Cre",104.664066314697,2.11872,-53.5833358764648,2.11712,48.7812538146973,27.4166666666667,2.11674666666667,-37.2916679382324,2.13998,-55.8229204813639,4.19930009941269
"955",227.410944,167.343750596046,0.0222554951906204,-98.03125,-78.7549057006836,"Scnn1a-Tg3-Cre",91.3705384390694,3.43642666666667,-47.6770833333333,3.43308833333333,49.7812512715658,60.2916666666667,3.43256666666667,-37.4479179382324,3.49180166666667,-56.3125025431315,5.06922647025115
"958",200.776256,171.56246304512,0.00302252266556025,-97.09375,-79.3514709472656,"Nr5a1-Cre",84.7437553405762,4.97668666666667,-44.8020858764648,4.97450666666667,33.9270833333333,98.8333333333333,4.97396666666667,-30.2500019073486,5.00046,-51.8854179382324,2.37734299982938
"959",129.13652,137.500077486038,0.0892390981316566,-90.5937576293945,-75.559440612793,"Scnn1a-Tg2-Cre",96.5375038146973,4.31999333333333,-51.5520846048991,4.31733333333333,43.8333371480306,82.4166666666667,4.31690666666667,-44.1562538146973,4.3692,-59.4062525431315,4.86887146778651
"960",147.9972,243.750065565109,0.111824981868267,-100.3125,-81.1754684448242,"Ntsr1-Cre_GN220",94.7890672683715,3.412525,-52.7500038146973,3.41061,41.4687519073486,59.7499980926514,3.41016,-41.515625,3.4605375,-56.3437538146973,3.2254217781013
"966",204.26136,133.593708276749,0.0484857745468616,-96.1250076293945,-81.4397125244141,"Scnn1a-Tg3-Cre",94.4000030517579,5.65526,-50.1666692097982,5.65294666666667,42.4375025431315,115.791666666667,5.65244666666667,-34.6458346048991,5.68091333333333,-57.5000012715658,3.41598354952573
"967",182.000352,167.656168341637,0.0564404875040054,-94.28125,-73.4158020019531,"Nr5a1-Cre",81.1328148841858,4.74808,-49.9166666666667,4.74655333333333,34.6041666666667,93.1666666666667,4.74618833333333,-35.5729179382324,4.76078833333333,-54.2812512715658,2.87690483910766
"968",251.63056,162.968829274178,0.0304045584052801,-96.78125,-78.25927734375,"Scnn1a-Tg3-Cre",89.1953163146972,4.86059333333333,-47.0208346048991,4.85854,43.4270846048991,95.9583333333333,4.85813333333333,-35.3645846048991,4.87734666666667,-52.3437538146973,3.71032128534421
"969",165.862832,119.687534868717,0.0475014671683311,-93,-79.3867645263672,"Rorb-IRES2-Cre",92.6875053405762,7.11523333333333,-48.2500025431315,7.11322,38.5104179382324,152.333333333333,7.11270666666667,-37.0937512715658,7.15544,-54.2916692097982,3.48166693320571
