"tau","threshold_t_long_square","thumbnail_sweep_id","threshold_v_short_square","threshold_v_ramp","peak_v_short_square","avg_isi","sag","trough_t_ramp","threshold_t_ramp","slow_trough_v_ramp","adaptation","has_pause","electrode_0_pa","trough_v_long_square","input_resistance_mohm","id","latency","fast_trough_v_ramp","vm_for_sag","slow_trough_v_long_square","rheobase_sweep_id","peak_t_ramp","threshold_t_short_square","has_burst","upstroke_downstroke_ratio_short_square","slow_trough_t_long_square","threshold_v_long_square","fast_trough_t_long_square","ri","has_delay","upstroke_downstroke_ratio_ramp","trough_t_long_square","specimen_id","threshold_i_long_square","threshold_i_short_square","rheobase_sweep_number","peak_v_ramp","fast_trough_v_short_square","fast_trough_t_short_square","peak_t_short_square","threshold_i_ramp","slow_trough_v_short_square","fast_trough_t_ramp","slow_trough_t_short_square","trough_v_short_square","slow_trough_t_ramp","f_i_curve_slope","trough_t_short_square","peak_t_long_square","seal_gohm","fast_trough_v_long_square","upstroke_downstroke_ratio_long_square","trough_v_ramp","peak_v_long_square","vrest"
"14.18189486511","1.08244","585116215","-46.9375025431315","-33.7604179382324","42.3229179382324","307.1","0.132638186216354","8.55396666666667","8.53384666666667","-49.7291679382324","0.542357967302534","False","9.27500003883308","-47.8750038146973","209.971936","593651063","0.0337800000000001","-46.9270858764648","-95.5000076293945","-47.8750038146973","585116252","8.53443333333333","1.02312","False","3.06070724707307","1.08612","-33.96875","1.08516","136.562421917915","False","2.52813735284161","1.08612","501566512","210.0","860.0","45","42.7291692097982","-55.0937525431315","1.02542666666667","1.02356","187.833333333333","-81.250005086263","8.53670666666667","1.1305","-81.250005086263","8.55396666666667","0.155346607523105","1.1305","1.08298","1.388856576","-47.0","2.71890141223514","-49.7291679382324","40.7812538146973","-80.0506210327148"
"29.7855539634907","1.192355","479221184","-37.825","-36.8020871480306","7.51250047683716","65.1996428571429","0.123851075768471","2.61313666666667","2.61062666666667","","0.055229448362509","False","1.31062489420325","-47.9062538146973","317.859968","479222116","0.031455","-48.5937525431315","-98.75","-47.9062538146973","479221178","2.61134666666667","1.022979","False","1.42983832856955","1.232745","-38.21875","1.194985","392.499923706055","False","1.42796947493655","1.232745","479219923","30.0000019073486","340.0","28","16.4166679382324","-52.8750022888184","1.025615","1.023597","39.75","-64.5187522888184","2.613015","1.473574","-64.5187522888184","","0.290424431927115","1.473574","1.19302","2.3824576","-47.21875","1.56066485487134","-48.7083358764648","6.87500047683716","-63.3182563781738"
"14.5592839186561","1.036595","486875544","-47.5000022888184","-42.3125012715658","37.5062515258789","51.8227777777778","0.0991026982665062","3.09050833333333","3.08903166666667","","0.0114506456739024","False","26.0087489739602","-60.6562538146973","312.810656","486877364","0.00587500000000007","-58.7916692097982","-93.8750076293945","","486875540","3.08945333333333","1.023197","False","2.04058208683675","","-41.5625","1.0379","257.656246423721","False","1.84110345530758","1.037995","486875162","90.0","0.0","28","32.0312512715658","-62.4625022888184","1.024461","1.023541","51.7083333333333","-66.625","3.09043333333333","1.547561","-66.625","","0.164467013793456","1.547561","1.03698","1.562985984","-60.5000038146973","1.93457044398579","-58.9166692097982","32.7500038146973","-66.2190399169922"
"19.4991247415326","1.12072","482910864","-46.8437519073486","-39.8645846048991","51.4218769073486","62.5623333333333","0.0166974309831858","3.05726333333333","3.03272333333333","-57.2291679382324","0.0295147941163181","False","37.7431245979221","-56.875","295.160704","482911743","0.033285","-52.4270833333333","-95.2187576293945","-56.875","482910860","3.03309","1.022795","False","4.56605734610463","1.14538","-41.1250038146973","1.122915","205.937653779984","False","4.01684802542245","1.14538","482910438","50.0","480.000030517578","29","52.2604192097982","-53.4218788146973","1.024855","1.02313","50.3333358764648","-74.7812538146973","3.03484333333333","1.6677275","-74.7812538146973","3.05726333333333","0.191312384473198","1.6677275","1.121085","1.911861888","-52.5937538146973","4.02275889797204","-57.2291679382324","50.40625","-73.4375076293945"
"27.2643327261422","1.17088","508279588","-54.2343781789144","-37.5729179382324","41.0989589691162","8.65000000000005","0.0782083496451378","14.2179333333333","14.2154133333333","","0.322543352601162","False","15.2999991148706","-49.8125038146973","79.530488","508279814","0.0879000000000001","-52.6875025431315","-88.5625","","508279600","14.2160133333333","1.02312","False","2.63579786362174","","-39.5","1.17316","77.9687911272049","False","2.51739783929708","1.17318","508279351","260.0","2650.0","72","40.8437512715658","-50.1354185740153","1.02518666666667","1.02371","329.875","","14.21782","","-50.1718769073486","","0.03214586846543","1.02520333333333","1.17146","1.150497536","-49.7500038146973","2.50746225724583","-52.8020858764648","37.90625","-80.5055160522461"
"4.99634536181139","1.5333","482450066","-44.8625015258789","-31.4375025431315","25.0187511444092","30.73375","0.0449956208467484","17.0396683333333","17.0371366666667","-51.9062525431315","0.0347760085193906","False","-28.3218743596381","-57.8437538146973","105.196152","482488793","0.126335","-56.6250012715658","-92.5","","482450088","17.0374733333333","1.023032","False","1.37752586261736","","-34.9062538146973","1.53444","64.5312517881393","False","1.26777826495465","1.53463","482444444","350.0","900.0","72","14.5833339691162","-59.8312522888184","1.024103","1.023311","400.416676839193","-77.8812530517578","17.0385683333333","1.456287","-77.8812530517578","17.0876016666667","0.631220715270749","1.456287","1.53362","1.501609216","-57.6875038146973","1.20454709560304","-57.5208358764648","13.5","-76.9548568725586"
"20.4216258325467","1.181","509668407","-48.2812519073486","-33.5104192097982","44.21875","79.6","0.103811219334602","4.33916666666667","4.31088","-55.9791692097982","0.0259499525080395","False","-4.40499980242093","-56.5625038146973","148.06432","509688830","0.0438400000000001","-49.3854192097982","-85.2187576293945","-56.5625038146973","509668403","4.31129333333333","1.02301","False","3.66900647880166","1.2207","-33.1250038146973","1.18334","153.74992787838","False","3.23845608594034","1.2207","500961697","70.0","0.0","41","44.5104166666667","-50.7812519073486","1.02487","1.02339","82.25","-68.9218788146973","4.31303333333333","1.50935","-68.9218788146973","4.33916666666667","0.164054054054054","1.50935","1.18142","1.296067968","-47.4375038146973","3.38933208949961","-55.9791692097982","43.0","-68.5057373046875"
"14.6088103603522","1.466065","471444483","-46.8125022888184","-40.4895833333333","26.5125011444092","60.1843333333333","0.149849534034729","6.27193166666667","6.23904833333333","-54.4479192097982","0.00928929266442473","False","2.37124989782567","-55.0937538146973","126.870208","471453085","0.06071","-49.2604192097982","-93.6562576293945","-55.0937538146973","471444497","6.23951333333333","1.023142","False","2.38278113917378","1.49474","-39.5312538146973","1.46886","151.562616229057","False","2.5716143936217","1.49474","471410185","120.000007629395","0.0","43","42.0104192097982","-56.5875038146973","1.025506","1.02357","130.458333333333","-77.4000030517578","6.24119666666667","1.251151","-77.4000030517578","6.27193166666667","0.217394919622208","1.251151","1.46659","3.064335872","-49.53125","2.43199779540174","-54.4479192097982","25.5312519073486","-76.2948379516602"
"21.479522592275","1.079065","490617743","-49.9000030517578","-38.6875025431315","26.3000015258789","70.105","0.0146091291680932","5.68037666666667","5.65451666666667","-56.8125025431315","0.251829867569301","False","42.5499982470434","-55.7812538146973","190.866704","490621085","0.0295350000000001","-50.8229179382324","-94.0000076293945","-55.7812538146973","490617739","5.65520666666667","1.022943","False","2.91999029842376","1.73933","-43.3125","1.08307","170.625045895576","False","2.53823130442767","1.73933","490612844","150.0","780.0","46","26.8020846048991","-54.6375030517578","1.025854","1.023478","115.875","-75.2062545776367","5.65970166666667","1.57757","-75.2062545776367","5.68037666666667","0.0900793674156938","1.57757","1.079695","2.859191552","-50.3125038146973","2.84228464688227","-56.8125025431315","25.7500019073486","-75.3428726196289"
"5.98494110989339","1.028605","464356570","-48.1210947036743","","21.7265632152557","7.1788888888889","0.0589748583734035","","","","0.00474667064417164","False","-7.64312484829999","-64.71875","180.26936","464370428","0.00576500000000002","","-83.125","-45.625","464356582","","1.022731875","False","1.36295629215025","1.60575","-47.125","1.029705","114.21874910593","False","","1.029775","464326210","160.0","350.0","53","","-65.71484375","1.023790625","1.023030625","","-69.21484375","","1.363485625","-69.21484375","","0.0655502392344485","1.363485625","1.028935","1.517646976","-64.5937576293945","1.32866909950094","","18.8750019073486","-69.6380767822266"
"16.7264549612703","1.07699","475518517","-50.6250019073486","-48.5416692097982","28.0208349227905","50.6313888888889","0.0210860185325146","4.11968166666667","4.11852833333333","-56.6770858764648","0.0479778872438261","False","-91.8574938335581","-62.4375038146973","254.30064","475519235","0.02136","-59.4375012715658","-97.53125","","475518531","4.11890666666667","1.02315","False","1.50889352274576","","-49.78125","1.078045","188.749924302101","False","1.61299789157978","1.07807","475517157","90.0","71.6666717529297","41","28.6458346048991","-63.0104198455811","1.02419583333333","1.02350833333333","77.5","-77.2135454813639","4.11961333333333","1.39762166666667","-77.2135467529297","4.139225","0.291294653444569","1.39762166666667","1.07737","2.842133504","-62.3437538146973","1.51451050493651","-59.5625025431315","27.9375019073486","-76.1265106201172"
"23.5896544303652","1.09838","464306389","-46.0885423024495","-44.5416692097982","50.8385423024495","42.8673913043478","0.123362198472023","1.77590166666667","1.772935","","0.00800751915747272","False","-111.6381154187","-67.65625","318.735008","472449924","0.0132300000000001","-66.5937525431315","-100.1875","","464306425","1.77360333333333","1.02326666666667","False","2.26252501083553","","-48.09375","1.101295","358.35337638855","False","2.14212110641046","1.10159","464198958","20.0","200.0","45","49.8333346048991","-67.8020846048991","1.0258825","1.02384166666667","18.7916663487752","-68.546875","1.77569666666667","1.05412416666667","-68.546875","","0.325524472485627","1.05412416666667","1.09906","2.120566784","-67.40625","2.35001740631423","-66.7916692097982","39.375","-66.2410736083984"
"6.78485877937685","1.031285","487552425","-51.6312522888184","-28.4791685740153","19.3875011444092","6.2868670886076","0.0471121594309807","9.04296166666667","9.041805","","0.000606499008422971","False","21.0518755205946","-65.9375076293945","175.237632","487579179","0.0059800000000001","-55.8958371480306","-101.250007629395","-46.09375","487552382","9.04214666666667","1.022917","False","1.19344644818485","1.129385","-37.71875","1.032065","114.843562245369","False","0.814803526503812","1.03208","487537399","230.0","352.0","48","2.38541698455811","-66.2000030517578","1.023625","1.02314","200.541661580404","-77.7812530517578","9.04288833333334","1.693986","-77.7812530517578","","2.50925139275277","1.693986","1.031545","1.143722752","-65.84375","0.986617100731772","-56.0312512715658","6.68750047683716","-77.1630325317383"
"24.6336885047151","1.11585","476458005","-44.6812515258789","-35.3750025431315","40.4937507629395","62.894","0.0526439473032951","4.20985833333333","4.17120166666667","-53.0833358764648","0.0476945778402227","False","-20.6131257896036","-48.25","173.447264","476458427","0.0429200000000001","-46.9583358764648","-97.21875","-48.25","476458001","4.17170833333333","1.022979","False","3.60751163592337","1.139235","-37.7812538146973","1.118395","210.468634963036","False","3.03444217506621","1.139235","476457450","70.0","780.0","32","40.0833339691162","-47.7625022888184","1.025411","1.023462","78.7916666666667","-77.4375045776367","4.17376","1.411247","-77.4375061035156","4.20985833333333","0.159469707443475","1.411247","1.11636","1.357400832","-45.6875","3.23716786737683","-53.0833358764648","37.71875","-75.3036117553711"
"25.7562151138211","1.18802","478418666","-46.7500009536743","-44.3020846048991","25.3750014305115","29.8609375","0.177770674228668","2.24586166666667","2.24438333333333","","0.0239068846173895","False","6.11124996094392","-61.4687538146973","360.87904","478420914","0.0213750000000001","-60.2187525431315","-100.031257629395","-60.2812538146973","478418684","2.24481333333333","1.02304375","False","1.67994706492572","1.426085","-45.1250038146973","1.18942","337.946444749832","False","1.64063540825812","1.189505","478412623","20.0","350.0","41","29.0312506357829","-61.8593778610229","1.02442","1.0234275","30.625","-69.7109394073486","2.245815","1.31154125","-69.7109394073486","","0.558357990282009","1.31154125","1.18842","2.10999808","-61.3750038146973","1.64852353062486","-60.3229204813639","23.6250019073486","-69.22314453125"
