specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp,L_tg
517645929,0.0362030289,77.0054545455,0.1824803109,263.46,2.0514133333,5.995,-47.0,-48.9479204814,-53.406252861,0.05864,260.06,2.0487,3.53,32.5000038147,38.4270846049,35.5937519073,213.750079274,0.0653698221,59.9999961853,51.25,640.0,259.58,2.0482133333,3.1,-36.7187538147,-36.7291692098,-44.4140634537,324.96,2.0812133333,607.69,-54.4375038147,-52.7500038147,-72.1718769073,4.455772231,4.1079174346,4.0376014505,-70.960609436,Scnn1a-Tg2-Cre,Excitatory,30.5055063301,Primary visual area layer 5,VISp5,89.0000047683,79.5000038147,87.3750050863,L5tg
477862382,0.1892336382,93.7166666667,0.170120899,64.67,2.4580183333,5.7,-50.9062538147,-47.5937525431,-52.5937519073,0.024975,61.245,2.4544916667,3.17625,23.125,16.8125006358,27.1171889305,436.71888113,0.0639035106,30.0000019073,61.3333333333,292.5,60.635,2.4536433333,2.7125,-32.78125,-28.947918574,-41.328127861,86.77,2.4760916667,55.175,-55.34375,-52.5416692098,-61.8046913147,2.2096504774,1.6543141834,2.6475708119,-58.3095245361,Rbp4-Cre_KL100,Excitatory,45.3610918055,Primary visual area layer 5,VISp5,79.7109408378,74.0312538147,64.4062531789,L5tg
487663469,0.0181273967,77.06875,0.1806818245,104.575,5.8347083333,4.748,-48.4687538147,-48.4166704814,-51.2750015259,0.049725,103.305,5.833335,3.468,47.0000038147,43.4375025431,45.5562530518,109.843634069,0.1881266385,150.0,145.833323161,1080.0,102.91,5.8329016667,3.086,-41.3750038147,-40.3125025431,-48.6687522888,156.575,5.9185,100.443,-53.3125038147,-51.677087148,-76.3062530518,3.0269697689,2.7471199496,2.9593617083,-75.0866622925,Rbp4-Cre_KL100,Excitatory,16.956399784,Primary visual area layer 5,VISp5,96.8312545777,95.4687576294,91.8541730245,L5tg
485574721,0.0266305931,100.808333333,0.1196428634,142.19,5.4438733333,5.57,-49.0625,-49.5625012716,-52.84375,0.07263,138.89,5.44112,3.5325,31.0000019073,33.1875025431,32.1562519073,113.281257451,0.0807848945,110.0,136.0,1140.0,138.43,5.4406333333,3.125,-37.71875,-38.6875025431,-47.2812519073,183.735,5.4844966667,338.9625,-57.34375,-57.1562525431,-77.328125,3.660713243,3.3456745535,3.4780518438,-77.2494049072,Rbp4-Cre_KL100,Excitatory,22.4541160442,Primary visual area layer 5,VISp5,85.0000019073,80.0625019073,82.7500038147,L5tg
490558274,1.0,505.87,0.1372812787,100.37,6.58834,5.096,-46.09375,-49.4375038147,-53.2125022888,0.045935,97.6,6.5862066667,3.478,36.375,40.6041679382,39.3187522888,70.0000375509,0.1693059802,330.0,164.666666667,1270.0,97.05,6.58576,3.063,-39.1250038147,-41.0729192098,-55.1500030518,128.435,6.6383766667,61.312,-56.0625,-57.4375025431,-78.1000015259,3.4821824155,3.3539511295,3.3257527988,-77.3865509033,Rbp4-Cre_KL100,Excitatory,10.621334108,Primary visual area layer 5,VISp5,92.5312545776,82.46875,90.0416717529,L5tg
480169178,0.1587516235,81.548,0.1102124291,93.82,2.645815,5.967,-48.4687538147,-48.6250012716,-52.1500022888,0.04437,90.735,2.64297,3.415,38.8750038147,38.9687525431,45.6750015259,157.500043511,0.0933771506,110.0,66.0416679382,760.0,90.265,2.642455,3.017,-37.5,-36.1770858765,-51.1125038147,113.875,2.6913716667,431.345,-52.2187538147,-54.208337148,-75.2312561035,4.0153479092,3.7358244283,4.9646449054,-74.5154037476,Rorb-IRES2-Cre,Excitatory,21.9469476709,Primary visual area layer 5,VISp5,97.8250038147,87.3437576294,87.5937538147,L5tg
515059388,0.0095073086,79.9181818182,0.1696095076,932.82,2.7090466667,5.53,-50.15625,-49.0937512716,-53.3984413147,0.06408,929.88,2.7063933333,3.57,37.5625,42.1041679382,37.765627861,130.312532186,0.0329664536,70.0,67.6666653951,640.0,929.42,2.70592,3.18,-39.15625,-37.5000012716,-45.1562509537,961.46,2.7356866667,377.66,-58.15625,-54.7812512716,-68.3437519073,3.9256725762,4.2227128507,3.9052257512,-67.2591934204,Scnn1a-Tg3-Cre,Excitatory,20.498393152,Primary visual area layer 5,VISp5,91.1640691757,87.71875,91.1979192098,L5tg
471767045,0.0611329397,127.561428571,0.1440660403,118.085,6.5447666667,5.16,-42.75,-45.3958358765,-50.7937515259,0.049985,115.895,6.5429016667,3.451,42.0000038147,42.9895833333,41.1187522888,75.6250023842,0.2082295418,209.999984741,163.583333333,0.0,115.505,6.54251,3.089,-39.15625,-41.2083358765,-49.3437522888,168.855,6.5975316667,66.403,-53.3750038147,-54.1875012716,-71.7375045776,3.6039451917,3.424211127,3.1691812909,-70.3271865845,Rbp4-Cre_KL100,Excitatory,15.1601907652,Primary visual area layer 5,VISp5,91.9125038147,84.7500038147,88.3854192098,L5tg
484737013,0.0846457179,131.1225,0.1662581846,218.145,3.6926066667,5.844,-44.1562538147,-44.489587148,-49.3062515259,0.090405,214.4,3.6894183333,3.308,31.5,35.5312512716,35.8750015259,140.468791127,0.0548031926,110.0,92.2083333333,1140.0,213.94,3.6889833333,2.956,-31.0937519073,-31.4479173024,-44.6250022888,264.625,3.7368416667,553.455,-52.9062538147,-51.3958358765,-76.8062515259,3.8572879747,4.0211436843,4.3260865354,-75.9048919678,Scnn1a-Tg2-Cre,Excitatory,20.5879705006,Primary visual area layer 5,VISp5,85.1812530518,75.6562538147,80.0208384196,L5tg
471143169,0.0917128299,73.97625,0.2081693059,133.57,4.2705766667,4.775,-48.8437538147,-50.708337148,-49.9375012716,0.0443,132.145,4.26911,3.5233333,37.4375038147,41.6250025431,33.6875025431,193.281248212,0.0893409029,100.0,106.75,0.0,131.73,4.2687016667,3.1683333,-37.5937538147,-37.6562525431,-42.2395846049,194.985,4.30119,512.925,-53.4687538147,-53.364587148,-78.0208409627,2.8107646052,3.0254907722,2.8172098941,-77.2745437622,Rbp4-Cre_KL100,Excitatory,25.6384772994,Primary visual area layer 5,VISp5,83.6250038147,86.2812576294,92.3333396911,L5tg
485574832,0.0019687691,118.630714286,0.1936058683,730.325,6.8293833333,4.648,-48.4375038147,-50.6041692098,-53.1312507629,0.066365,728.685,6.82801,3.308,42.8750038147,45.6875012716,43.7312507629,80.3125798702,0.1708509177,190.0,170.666666667,1170.0,728.32,6.8276716667,3.001,-41.1875038147,-40.8437525431,-48.6437522888,758.765,6.8607783333,65.203,-55.0625038147,-55.1458346049,-72.8812530518,3.0848607096,3.038632109,2.9957876937,-71.4556655884,Rbp4-Cre_KL100,Excitatory,13.2719447786,Primary visual area layer 5,VISp5,96.8625015258,91.3125076294,96.2916704814,L5tg
473601979,0.1007404005,82.6481818182,0.18,63.525,2.3845733333,5.597,-46.7187538147,-48.3437525431,-51.0812515259,0.031125,61.05,2.38218,3.708,22.8750019073,28.1562512716,24.3437511444,332.812458277,0.0559259318,70.0,59.4999987284,114.0,60.47,2.3815916667,3.201,-40.21875,-35.7812512716,-45.8687530518,103.16,2.4171666667,604.686,-48.2187538147,-54.2812525431,-76.9000061035,2.7762995459,2.3577729187,2.5284319771,-74.8909378052,Rorb-IRES2-Cre,Excitatory,26.9592504555,Primary visual area layer 5,VISp5,75.4250026703,69.593755722,76.5000038147,L5tg
507996688,0.0339354609,105.8175,0.1498134328,104.02,3.08813,4.75,-43.875,-45.5468788147,-50.7968788147,0.05054,102.06,3.08654,3.36,38.8750038147,42.2656269073,47.3828144073,176.339313388,0.1318251491,90.0,77.1875,700.0,101.64,3.08611,3.035,-31.0000019073,-30.8281269073,-45.179690361,130.58,3.11735,427.575,-54.5000038147,-55.4843788147,-69.9687538147,3.180070432,3.0699217896,4.0623856245,-69.7545013428,Rbp4-Cre_KL100,Excitatory,23.2229100399,Primary visual area layer 5,VISp5,98.179693222,82.7500038147,87.812505722,L5tg
479150681,0.0500393597,45.90425,0.2827127858,305.82,2.608725,4.8775,-47.5000038147,-49.7187525431,-49.6458352407,0.046195,304.045,2.60722,3.34,27.5312519073,47.6250038147,39.6302102407,237.6562953,0.1138931736,60.0000038147,65.1666653951,610.0,303.52,2.6067816667,2.9316667,-42.28125,-41.1458346049,-44.8281269073,363.85,2.646955,646.5075,-54.3437538147,-51.4166692098,-76.6197967529,2.4694016135,3.1180586943,3.0380372892,-75.7492904663,Rbp4-Cre_KL100,Excitatory,24.8947147944,Primary visual area layer 5,VISp5,89.2760454814,75.031255722,97.3437563578,L5tg
488419491,0.0677642414,96.0311111111,0.1747596317,63.03,3.807195,5.1275,-56.9375038147,-54.40625,-56.7500009537,0.032395,61.33,3.80534,3.51125,39.4375038147,42.8125038147,41.421877861,143.348321319,0.1129425913,110.0,95.125,630.0,60.895,3.80489,3.12125,-45.3437538147,-40.4375,-51.148440361,87.62,3.851355,116.85125,-59.3750038147,-60.4687538147,-78.1718769073,3.4794353312,3.3806645138,3.8852903738,-77.2986679077,Rbp4-Cre_KL100,Excitatory,17.3954122577,Primary visual area layer 5,VISp5,98.1718788147,96.3750076294,97.2187538147,L5tg
314822529,1.0,49.125,0.1341386558,60.915,3.554735,4.7478571,-48.65625,-46.6041679382,-53.276788984,0.034465,58.785,3.5522,3.3092857,31.7812519073,33.71875,30.6696439471,146.718755364,0.0478804708,190.0,88.7916666667,1120.0,58.37,3.5517533333,2.9464286,-39.84375,-37.90625,-49.5758955819,80.53,3.5859283333,303.8978571,-54.21875,-57.2604179382,-76.4687532697,2.9823366857,2.7998434396,2.9326231699,-76.0803756714,Rorb-IRES2-Cre,Excitatory,20.8098833517,Primary visual area layer 5,VISp5,83.9464329311,80.4375019073,80.3229179382,L5tg
487445455,1.0,1000.0,0.1947916783,93.52,2.671295,6.775,-48.03125,-46.9062538147,-53.4000015259,0.07245,88.835,2.6667583333,3.494,34.15625,34.7708358765,43.0875,177.968755364,0.0229636412,130.0,66.6666666667,830.0,88.22,2.66619,3.057,-36.375,-33.2708333333,-47.2437530518,104.575,2.713515,856.509,-50.9062538147,-54.2916692098,-77.4250030518,3.7269961036,3.6654467281,4.7944087703,-77.0266799927,Cux2-CreERT2,Excitatory,18.1517342336,Primary visual area layer 5,VISp5,96.4875015259,82.1875,81.6770896912,L5tg
314617802,0.0203495168,62.87,0.1931818182,348.37,1.894275,5.24375,-47.5,-46.6354192098,-49.265625,0.04736,344.4,1.8913516667,3.4425,42.25,44.1354179382,46.5390625,133.616149425,0.0384177193,50.0,47.2916666667,650.0,343.98,1.890945,3.1,-36.28125,-35.6041666667,-46.8437509537,406.805,1.930675,405.5875,-57.5312538147,-55.2812512716,-70.5781269073,3.989207835,3.973301865,4.3123515908,-69.9344177246,Rorb-IRES2-Cre,Excitatory,19.8759000792,Primary visual area layer 5,VISp5,95.8046875,89.75,90.770837148,L5tg
485838981,0.0484987688,127.402142857,0.1241935466,98.26,6.4557016667,4.752,-42.8125038147,-45.1875012716,-50.6000015259,0.048485,96.33,6.45414,3.352,44.03125,48.2812525431,46.6312515259,95.6248864532,0.1559875757,190.0,161.333333333,1190.0,95.995,6.4538083333,3.055,-35.15625,-36.7916666667,-48.2500030518,143.135,6.5127383333,74.062,-54.0937538147,-52.4895846049,-74.8500030518,4.2805741868,4.2425868579,3.7845414386,-73.8727722168,Rbp4-Cre_KL100,Excitatory,14.0124088272,Primary visual area layer 5,VISp5,97.2312530518,86.8437538147,93.4687538147,L5tg
485909730,0.032339618,55.895,0.25,92.495,1.8333766667,5.1616667,-49.0000038147,-51.9895858765,-56.5885448456,0.038685,89.795,1.8313116667,3.4216667,17.2500019073,42.8958346049,35.1093765895,213.124960661,0.0295581277,70.0,45.7499987284,180.0,89.235,1.8308916667,3.0475,-40.6250038147,-38.9687525431,-47.6197942098,119.07,1.8681333333,500.1933333,-54.0312538147,-57.3854192098,-77.7500050863,3.0429334796,3.5176844004,3.2741808662,-76.9283905029,Cux2-CreERT2,Excitatory,20.5677674593,Primary visual area layer 5,VISp5,91.6979214351,66.250005722,94.8854204814,L5tg
502808270,0.0086853313,56.3541176471,0.2067351561,166.76,2.6036733333,5.185,-51.0937538147,-50.7916704814,-53.7343769073,0.0412,164.34,2.6013933333,3.34,40.3125038147,46.3125025431,43.218752861,192.499995232,0.0993435383,59.9999961853,65.0416666667,740.0,163.92,2.6009866667,2.975,-42.34375,-41.9791679382,-47.4921884537,213.16,2.6425466667,423.85,-60.1562538147,-58.2500025431,-74.8437538147,4.3522414326,4.7668162065,4.3485142191,-74.2431030273,Cux2-CreERT2,Excitatory,24.9436757584,Primary visual area layer 5,VISp5,96.9531297683,91.4062576294,97.1041730245,L5tg
476263004,0.0696908626,91.0614285714,0.1772727311,108.87,6.626095,5.508,-55.28125,-53.0416704814,-61.0437538147,0.056105,106.54,6.6241833333,3.5,41.25,41.4791679382,40.8312515259,172.656178474,0.1664906889,150.0,165.625,640.0,106.025,6.6236216667,3.036,-38.0000038147,-34.7604179382,-49.7750007629,108.93,6.6452816667,111.664,-55.3750038147,-53.9687525431,-77.7375030518,2.8165909608,2.5112535061,2.8444643211,-77.4682312012,Scnn1a-Tg3-Cre,Excitatory,15.3703621142,Primary visual area layer 5,VISp5,101.875005341,96.53125,94.5208384196,L5tg
486176465,0.0207597174,79.265,0.1541964385,167.885,3.5977833333,6.92,-46.25,-45.2500012716,-51.9218788147,0.07411,162.32,3.5925566667,3.6075,38.0000038147,42.1458333333,41.2500019073,173.124969006,0.0914223418,90.0,89.8333333333,900.0,161.72,3.591985,3.1225,-37.7812538147,-37.0208346049,-46.9687519073,206.11,3.6384833333,565.0925,-52.3125,-51.9687538147,-78.1562538147,4.1657922456,4.0614743227,3.3718911394,-77.813873291,Rbp4-Cre_KL100,Excitatory,25.7879458292,Primary visual area layer 5,VISp5,93.171880722,84.2500038147,87.3958346049,L5tg
479415457,0.0198464248,137.9125,0.0997193035,268.115,4.6236833333,6.1641667,-47.0000038147,-47.8020833333,-50.8072942098,0.120345,264.295,4.6202483333,3.4366667,49.0937538147,52.1041692098,49.3750025431,105.000078678,0.0216580909,130.0,115.54166921,1460.0,263.9,4.6198883333,3.0975,-37.1250038147,-36.2916692098,-45.510418574,314.06,4.6697766667,564.1383333,-58.15625,-57.7604179382,-77.692712148,4.6772020823,4.9898331605,4.1873739375,-77.271156311,Scnn1a-Tg3-Cre,Excitatory,22.5945108648,Primary visual area layer 5,VISp5,100.182296753,96.0937576294,99.9062525431,L5tg
490283114,0.0309022487,71.6926923077,0.1858209136,294.27,4.4515583333,5.4983333,-44.90625,-45.6041679382,-49.4947923024,0.067105,291.085,4.449215,3.2816667,28.1250019073,37.2395858765,30.7395849228,151.562571526,0.0225339085,70.0,111.20833079,1060.0,290.56,4.4487816667,2.8791667,-33.90625,-31.8229198456,-36.6093762716,377.835,4.504495,583.2325,-56.46875,-52.3125038147,-80.0416679382,3.3476373087,3.7048887154,3.3892240663,-79.0895767212,Scnn1a-Tg2-Cre,Excitatory,17.4630409651,Primary visual area layer 5,VISp5,80.2343772252,73.0312519073,82.8437538147,L5tg
479492633,0.0319918128,55.9603125,0.2246212253,135.34,2.734175,4.819,-44.3125038147,-46.2708346049,-49.3000030518,0.054435,133.115,2.7320533333,3.111,49.625,50.2812538147,49.2500022888,233.437612653,0.0222372673,70.0,68.2916666667,680.0,132.73,2.7316616667,2.781,-32.3125,-32.6041679382,-40.2625015259,154.98,2.754555,601.257,-48.03125,-48.1562525431,-72.5687515259,3.9758365021,3.9902997022,3.9502430441,-72.7411804199,Rorb-IRES2-Cre,Excitatory,25.4114754757,Primary visual area layer 5,VISp5,98.5500053406,93.9375038147,96.5520884196,L5tg
479015224,0.0146677685,57.0815625,0.2902143903,172.635,2.2199233333,4.652,-44.5312538147,-44.3125,-49.7250022888,0.064105,170.82,2.218025,2.901,39.7500038147,44.5729192098,41.5500007629,149.519309402,0.0320296884,50.0,55.4166679382,800.0,170.44,2.2176283333,2.569,-32.0625,-32.1562512716,-39.8937522888,215.85,2.2527666667,634.306,-53.9375038147,-50.8437538147,-77.4750045776,3.5388814059,3.5132784168,3.3878416403,-76.7724685669,Rorb-IRES2-Cre,Excitatory,28.1226515066,Primary visual area layer 5,VISp5,91.2750030517,84.2812576294,88.8854192098,L5tg
479225052,0.0566028652,81.5690909091,0.1693527988,97.555,2.7235233333,5.10625,-46.5,-47.5416704814,-49.3984384537,0.03303,95.465,2.7216366667,3.44125,33.8125,35.6562538147,30.6328144073,122.187539935,0.2755068839,90.0,68.0416666667,720.0,94.935,2.7211366667,3.0025,-38.4062538147,-38.6875025431,-43.6718759537,151.09,2.787675,105.3275,-56.0,-54.4166692098,-66.8046875,2.9008821514,2.8924134475,2.8530810489,-66.0431060791,Rorb-IRES2-Cre,Excitatory,17.3801509965,Primary visual area layer 5,VISp5,80.031252861,80.3125,83.1979242961,L5tg
518271679,0.0269213213,78.1066666667,0.1686023705,190.16,4.0911266667,5.096,-47.0937538147,-50.5833346049,-52.8125022888,0.05536,188.0,4.0890133333,3.44,35.4375038147,34.7083346049,32.5687526703,143.593862653,0.0808621943,100.0,102.20833079,979.999938965,187.54,4.0885333333,3.004,-38.3437538147,-39.9166692098,-45.4437530518,230.26,4.1278333333,261.628,-57.5625038147,-57.0937512716,-77.8437530518,3.411549724,3.2608660368,3.405759272,-77.3134155273,Scnn1a-Tg2-Cre,Excitatory,19.0040971369,Primary visual area layer 5,VISp5,85.3812549591,82.5312576294,85.2916692098,L5tg
320654829,0.307736654,86.73,0.1179047553,52.875,2.58347,8.33,-38.6875,-45.453125,-52.0000007629,0.02232,49.085,2.5797075,3.469,29.5,35.0937519073,30.39375,151.093780994,0.0345000289,249.999984741,64.4375,840.0,48.335,2.5790475,2.883,-30.8437519073,-34.546875,-20.9625003815,64.025,2.619295,572.888,-41.59375,-50.6875019073,-71.1,3.398680726,3.6064780481,2.6993535431,-69.4515762329,Rorb-IRES2-Cre,Excitatory,15.0420671304,Primary visual area layer 5,VISp5,82.3937507629,68.1875,80.5468769073,L5tg
490916882,0.0030326778,62.0013333333,0.2132588607,161.72,3.4377166667,4.6683333,-52.1250038147,-50.927087148,-53.8489602407,0.031875,160.31,3.43618,3.3766667,48.3125038147,51.2500012716,47.9739602407,119.374923408,0.1596059799,80.0,85.9166666667,610.0,159.905,3.4357783333,3.0091667,-46.7812538147,-45.4479179382,-48.2291692098,206.23,3.4888433333,67.5791667,-59.8125,-57.4687538147,-69.9583396912,3.1600555038,3.3739404308,3.1186314104,-67.953086853,Rbp4-Cre_KL100,Excitatory,16.0924509911,Primary visual area layer 5,VISp5,101.822920481,100.437507629,102.17708842,L5tg
476550499,0.3828773828,264.316666667,0.1535714353,114.2,5.4341433333,5.127,-39.0,-42.3333358765,-44.9187530518,0.046585,111.835,5.432355,3.526,22.0625,31.0416666667,20.9062511444,189.687535167,0.1462532878,110.0,135.833333333,0.0,111.37,5.4319116667,3.164,-30.90625,-33.2604166667,-31.0687511444,143.735,5.4562716667,413.224,-50.9062538147,-52.1979179382,-75.7437530518,2.5174069656,2.0590229177,2.2013278628,-75.4081039429,Rorb-IRES2-Cre,Excitatory,17.773785589,Primary visual area layer 5,VISp5,65.8250041962,61.0625,73.3750025432,L5tg
490576429,1.0,327.96,0.1343749924,78.35,4.6259216667,5.409,-40.375,-44.0208346049,-46.1187530518,0.05943,75.945,4.6235966667,3.544,32.78125,35.1979166667,31.7187511444,113.750115037,0.2139548808,190.0,115.54166158,0.0,75.425,4.6230833333,3.08,-39.0312538147,-39.2812525431,-44.7812522888,155.045,4.7073133333,83.314,-54.0,-52.4375012716,-77.0125045776,3.5182866976,3.2434821625,3.2141080881,-75.2158737183,Rbp4-Cre_KL100,Excitatory,14.4014285584,Primary visual area layer 5,VISp5,77.8375041962,73.15625,79.2187512716,L5tg
487358945,1.0,140.73,0.002463192,270.12,2.9452816667,7.667,-45.0312538147,-47.5833358765,-53.3312522888,0.10863,264.345,2.9419433333,3.522,33.1875,36.4166679382,37.5000022888,151.562646031,0.0386723652,130.0,73.4999974569,1130.0,263.76,2.94148,3.109,-33.40625,-37.6041692098,-47.6937522888,323.52,2.999195,747.021,-54.25,-57.0416692098,-79.0812530518,4.8153308206,4.534321212,4.96944377,-77.8381347656,Cux2-CreERT2,Excitatory,22.3812942284,Primary visual area layer 5,VISp5,90.8312545776,78.2187538147,84.0000038147,L5tg
314831019,0.0551576636,128.938333333,0.1557242991,230.68,3.357055,6.266,-47.125,-49.5625012716,-51.3187507629,0.09216,226.78,3.3539533333,3.735,37.625,39.4375012716,40.5562507629,140.937611461,0.0726220906,90.0,83.7916666667,0.0,226.275,3.3534633333,3.289,-35.59375,-35.8229166667,-48.4562507629,282.39,3.3945166667,338.333,-55.09375,-55.7187512716,-77.4125045776,4.1983029988,3.9556167881,4.1117489067,-76.5253677368,Scnn1a-Tg3-Cre,Excitatory,20.2817158561,Primary visual area layer 5,VISp5,91.8750015258,84.75,89.0000025432,L5tg
476615310,0.0048217804,72.5384615385,0.1550892933,107.045,3.7822916667,9.81,-53.7812538147,-55.645837148,-61.8593797684,0.028025,100.62,3.776365,3.43625,27.6250019073,36.4895846049,23.6953134537,157.031327486,0.0059356811,110.0,94.375,440.0,100.16,3.7759283333,3.06125,-35.5625,-37.7395846049,-36.398440361,114.31,3.7907183333,27.485,-56.8125038147,-59.7916666667,-69.4375019073,3.7164701068,4.1080498684,2.5095726598,-68.5474395752,Rorb-IRES2-Cre,Excitatory,8.52965758001,Primary visual area layer 5,VISp5,85.5546932221,81.406255722,92.1354217529,L5tg
468120757,0.1993933428,151.493333333,0.1363793097,98.815,4.448805,5.1325,-43.2500038147,-43.4479179382,-48.0781259537,0.0501,96.31,4.4465166667,3.44875,36.25,36.65625,41.3046875,135.312497616,0.1140901595,210.0,111.124997457,1180.0,95.85,4.4460333333,3.09,-27.3750019073,-26.2812519073,-40.7265644073,118.07,4.4734716667,619.25875,-48.90625,-52.1666692098,-69.5234375,3.1363951811,2.8161600974,3.406289055,-69.0844650269,Scnn1a-Tg3-Cre,Excitatory,16.338332716,Primary visual area layer 5,VISp5,89.3828134537,79.5000038147,80.1041679382,L5tg
501566512,0.5423579673,307.1,0.1553466075,65.16,7.5167066667,5.4266667,-47.0,-46.9270858765,-55.0937525431,0.03378,62.98,7.5144333333,3.56,40.7812538147,42.7291692098,42.3229179382,136.562421918,0.1326381862,210.0,187.833333333,860.0,62.44,7.5138466667,3.12,-33.96875,-33.7604179382,-46.9375025431,66.12,7.5339666667,110.5,-47.8750038147,-49.7291679382,-81.2500050863,2.7189014122,2.5281373528,3.0607072471,-80.0506210327,Ntsr1-Cre_GN220,Excitatory,14.1818948651,Primary visual area layer 6a,VISp6a,97.4166704813,87.7812538147,89.6562550863,L6atg
471410185,0.0092892927,60.1843333333,0.2173949196,448.86,5.2211966667,5.506,-49.53125,-49.2604192098,-56.5875038147,0.06071,446.59,5.2195133333,3.57,25.5312519073,42.0104192098,26.5125011444,151.562616229,0.149849534,120.000007629,130.458333333,0.0,446.065,5.2190483333,3.142,-39.5312538147,-40.4895833333,-46.8125022888,474.74,5.2519316667,231.151,-55.0937538147,-54.4479192098,-77.4000030518,2.4319977954,2.5716143936,2.3827811392,-76.2948379517,Ntsr1-Cre_GN220,Excitatory,14.6088103604,Primary visual area layer 6a,VISp6a,83.1000049591,75.0625019073,91.2708384196,L6atg
488688344,1.0,1000.0,0.0054491508,22.855,5.6534733333,5.011,-52.2187538147,-45.2187525431,-55.7875030518,0.00999,20.985,5.65166,3.336,29.0000019073,28.447918574,35.7625007629,192.053586245,0.0073593408,140.0,141.291666667,450.0,20.515,5.65096,2.946,-39.6875038147,-31.1666679382,-48.1375022888,23.05,5.6719333333,592.528,-52.5000038147,-50.0208358765,-67.3937530518,2.4746264682,1.7580552119,2.9362278808,-66.3029708862,Ntsr1-Cre_GN220,Excitatory,23.1352112096,Primary visual area layer 6a,VISp6a,91.5500038147,81.218755722,73.6666711171,L6atg
501563275,0.0260136954,84.2527272727,0.1746212138,180.0,7.5237933333,5.74,-46.90625,-46.9166679382,-53.8250015259,0.04248,177.5,7.5213133333,3.672,33.3750038147,37.34375,35.9000022888,160.156279802,0.1646226496,170.0,188.0,0.0,176.84,7.5206333333,3.168,-33.65625,-32.0625006358,-46.5312515259,202.54,7.5522266667,97.364,-48.03125,-49.7083346049,-76.8000045776,2.4592183831,2.3792733951,2.8872585327,-76.3359832764,Ntsr1-Cre_GN220,Excitatory,14.9630881567,Primary visual area layer 6a,VISp6a,89.7250038147,80.2812538147,84.2604179382,L6atg
522152249,1.0,1000.0,0.01461039,44.94,7.9977666667,5.31,-43.40625,-40.6041679382,-54.125,0.02006,42.88,7.9959466667,3.47,28.1875019073,32.8125,32.2656269073,194.218784571,0.1414680332,190.0,199.916666667,690.0,42.26,7.99526,3.01,-29.2187519073,-28.6666679382,-46.5312538147,797.86,8.01752,605.2,-46.65625,-45.8750012716,-78.0937576294,2.1574245857,2.0307934004,3.0121027887,-77.8036346436,Ntsr1-Cre_GN220,Excitatory,17.9649075208,Primary visual area layer 6a,VISp6a,86.3906269073,71.5937519073,73.4166679382,L6atg
479766169,0.5957585165,293.97,0.2038612644,63.9,3.5237666667,5.698,-46.6875038147,-45.78125,-52.0937522888,0.02812,61.37,3.5213916667,3.52,37.25,37.8854192098,39.1000015259,248.125046492,0.178474471,90.0,88.0416666667,530.0,60.745,3.520735,3.013,-37.0,-36.5520846049,-48.7562522888,73.475,3.5520966667,556.521,-48.4687538147,-50.5104192098,-72.9187561035,2.754261032,2.6133343996,3.1924265565,-72.4742507935,Rorb-IRES2-Cre,Excitatory,22.1116708312,Primary visual area layer 6a,VISp6a,91.1937538147,83.9375038147,83.6666692098,L6atg
476049169,0.0362674315,62.1703333333,0.2393501805,54.79,4.4890416667,4.631,-46.4375,-47.4166679382,-53.7062530518,0.02706,52.995,4.487565,3.265,36.375,44.8541692098,40.5125015259,162.812381983,0.1168040186,150.0,112.16666921,378.0,52.59,4.4871716667,2.924,-34.625,-35.9166692098,-46.3312522888,64.44,4.5064833333,784.775,-49.21875,-53.8750012716,-75.0187515259,2.7614619912,2.7856893914,2.8539876664,-73.9795761108,Rorb-IRES2-Cre,Excitatory,19.4287140851,Primary visual area layer 6a,VISp6a,94.2187545777,82.8125,92.270837148,L6atg
515986607,1.0,353.06,0.0828719487,39.38,10.9916266667,5.46,-45.15625,-46.6041692098,-54.6062530518,0.02304,37.42,10.98966,3.52,33.3750038147,31.8958352407,36.8812515259,80.6249976158,0.0433410928,469.999969482,274.708333333,0.0,36.82,10.9890466667,3.072,-33.3125038147,-32.7604198456,-48.0687522888,39.56,11.0112666667,472.328,-45.4375038147,-50.2812525431,-77.2250015259,2.3885619228,2.0981962343,2.4666138598,-76.6868133545,Ntsr1-Cre_GN220,Excitatory,10.696395056,Primary visual area layer 6a,VISp6a,91.4875045777,78.5312538147,78.5000044505,L6atg
