specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp
487445455,1.0,1000.0,0.1947916783,93.52,2.671295,6.775,-48.03125,-46.9062538147,-53.4000015259,0.07245,88.835,2.6667583333,3.494,34.15625,34.7708358765,43.0875,177.968755364,0.0229636412,130.0,66.6666666667,830.0,88.22,2.66619,3.057,-36.375,-33.2708333333,-47.2437530518,104.575,2.713515,856.509,-50.9062538147,-54.2916692098,-77.4250030518,3.7269961036,3.6654467281,4.7944087703,-77.0266799927,Cux2-CreERT2,Excitatory,18.1517342336,Primary visual area layer 5,VISp5,96.4875015259,82.1875,81.6770896912
314800921,1.0,43.575,0.0734756124,58.705,5.0336483333,5.4966667,-43.9375,-42.2708346049,-50.0520839691,0.026055,55.79,5.029495,3.4625,31.25,21.2812506358,37.5208339691,255.625009537,0.0045739571,110.0,125.708333333,520.0,55.195,5.028385,3.0008333,-29.1875,-26.34375,-40.1718769073,69.13,5.0480133333,57.9933333,-46.46875,-47.3229204814,-60.0885423024,2.1776202681,1.6865097984,2.6636425614,-58.8650283813,Rorb-IRES2-Cre,Excitatory,30.3393788501,Lateral visual area layer 5,VISl5,87.5729179382,75.1875,63.5520852407
486106720,0.0457753237,120.978571429,0.1885416841,175.455,2.133505,8.323,-49.0,-50.4791692098,-57.5500015259,0.061705,171.235,2.1291966667,3.477,32.0,35.2812525431,35.1937522888,184.062585235,0.0286597423,110.0,53.2083320618,164.0,170.73,2.1287283333,3.06,-38.2500038147,-37.96875,-47.8437530518,210.11,2.1701233333,376.718,-55.5312538147,-58.0520858765,-79.4750045776,4.090604062,4.2095987828,4.1791904649,-79.03540802,Cux2-CreERT2,Excitatory,19.3543002007,Primary visual area layer 4,VISp4,92.7437538147,81.0,85.7604217529
397248752,0.0006400756,76.35375,0.206268436,658.58,7.774985,8.057,-54.28125,-56.3229166667,-62.5000007629,0.0419,654.415,7.7701716667,3.274,21.34375,24.2187506358,22.7875003815,98.5938608646,0.0219578873,190.0,194.208333333,690.0,654.02,7.769795,2.974,-34.90625,-36.1354179382,-39.9562522888,662.965,7.77916,241.942,-57.1250038147,-58.5208333333,-70.75,3.310382891,3.619182316,2.591707428,-70.5153274536,Gad2-IRES-Cre,Inhibitory,7.81574610464,Primary visual area layer 4,VISp4,85.2875011444,75.625,80.5416673025
480171348,0.0105456273,5.2790909091,1.4147637524,6.395,20.2179833333,3.772,-66.90625,-56.3437538147,-63.5687538147,0.00431,5.88,20.2171683333,3.215,17.15625,4.8645837307,24.7375011444,71.2501108646,0.0188077819,460.0,505.416656494,720.0,5.61,20.2167916667,2.969,-46.6875038147,-30.2187506358,-47.5437538147,6.435,20.2180383333,376.849,-66.9375076294,-56.4583358765,-75.4562530518,1.1137129688,0.8538060921,1.211396504,-73.8435745239,Sst-IRES-Cre,Inhibitory,5.28479874355,Primary visual area layer 6a,VISp6a,88.3062549591,84.0625,61.2083375454
490259231,0.0153300747,77.6633333333,0.1582589253,93.79,7.3551133333,5.095,-49.6562538147,-49.1145858765,-55.875002861,0.053785,91.745,7.3532466667,3.3625,38.0000038147,37.6875025431,39.1250009537,127.031207085,0.162562117,190.0,183.833333333,839.999938965,91.3,7.35277,2.97875,-38.625,-36.3958346049,-52.4687538147,118.955,7.3809616667,253.17875,-54.0312538147,-54.5937538147,-78.718755722,2.6977301624,2.4797440451,2.4615536122,-78.6349716187,Ntsr1-Cre_GN220,Excitatory,14.2446446743,Primary visual area layer 6a,VISp6a,95.0000038147,87.6562576294,86.8020884196
314617802,0.0203495168,62.87,0.1931818182,348.37,1.894275,5.24375,-47.5,-46.6354192098,-49.265625,0.04736,344.4,1.8913516667,3.4425,42.25,44.1354179382,46.5390625,133.616149425,0.0384177193,50.0,47.2916666667,650.0,343.98,1.890945,3.1,-36.28125,-35.6041666667,-46.8437509537,406.805,1.930675,405.5875,-57.5312538147,-55.2812512716,-70.5781269073,3.989207835,3.973301865,4.3123515908,-69.9344177246,Rorb-IRES2-Cre,Excitatory,19.8759000792,Primary visual area layer 5,VISp5,95.8046875,89.75,90.770837148
322515253,-0.0059130828,137.272857143,0.2202090576,39.73,7.17816,4.5375,-53.96875,-53.5729179382,-59.5468769073,0.03255,38.665,7.1772166667,3.49,8.6875,16.7812506358,11.7656254768,188.169494271,0.0492373258,210.0,179.375,0.0,38.305,7.1768133333,3.1675,-34.0625,-31.5729166667,-44.09375,39.84,7.178185,266.08,-54.15625,-53.6875025431,-73.4062538147,1.5263306149,1.3266120888,1.6444886801,-72.6786880493,Sst-IRES-Cre,Inhibitory,16.9110390496,Primary visual area layer 5,VISp5,71.3125023841,62.65625,70.354168574
313862306,0.0511459266,41.7639130435,0.3899521502,112.965,1.3942883333,4.847,-59.9375038147,-57.7812512716,-61.0687507629,0.026995,111.74,1.3930133333,3.656,35.25,35.4375,33.1937507629,367.656260729,0.1639645398,29.9999980927,34.8333333333,78.0,111.2,1.3924333333,3.146,-45.28125,-43.09375,-46.64375,113.045,1.39437,296.349,-60.03125,-57.9166666667,-68.0375007629,1.7944518123,1.71565651,1.7095416001,-72.7093582153,Sst-IRES-Cre,Inhibitory,25.3929443185,Primary visual area layer 6a,VISp6a,94.2625015258,95.1875038147,93.2187512716
469661756,0.0155496076,67.9057692308,0.1860294118,338.785,3.00341,5.135,-48.4375038147,-50.4687512716,-52.0703144073,0.06271,336.945,3.00173,3.54375,35.3125,43.1770846049,38.5078125,146.562427282,0.0326740965,90.0,75.0416666667,0.0,336.45,3.00127,3.1225,-37.21875,-38.3333346049,-44.6562519073,370.685,3.0356233333,652.44375,-54.28125,-54.8541666667,-78.9453144073,2.6180051507,2.979551254,3.0755379678,-78.1255340576,Scnn1a-Tg2-Cre,Excitatory,22.4267854082,Primary visual area layer 4,VISp4,90.5781269073,83.7500038147,93.6458358765
508566646,0.0259653067,99.8333333333,0.1604166667,198.78,2.72834,5.775,-49.5000038147,-52.1458346049,-54.703127861,0.0742,195.16,2.7255933333,3.575,31.65625,30.3229179382,31.9843764305,178.437530994,0.0934729278,90.0,68.0833333333,920.0,194.66,2.7250733333,3.14,-39.3125,-41.90625,-47.9765644073,241.1,2.76814,455.325,-57.8437538147,-58.8541704814,-78.3515663147,4.0592770969,3.7350314414,3.955491428,-77.0473403931,Rbp4-Cre_KL100,Excitatory,24.4105386199,Primary visual area layer 4,VISp4,86.6875042915,81.1562538147,82.4687525431
485838981,0.0484987688,127.402142857,0.1241935466,98.26,6.4557016667,4.752,-42.8125038147,-45.1875012716,-50.6000015259,0.048485,96.33,6.45414,3.352,44.03125,48.2812525431,46.6312515259,95.6248864532,0.1559875757,190.0,161.333333333,1190.0,95.995,6.4538083333,3.055,-35.15625,-36.7916666667,-48.2500030518,143.135,6.5127383333,74.062,-54.0937538147,-52.4895846049,-74.8500030518,4.2805741868,4.2425868579,3.7845414386,-73.8727722168,Rbp4-Cre_KL100,Excitatory,14.0124088272,Primary visual area layer 5,VISp5,97.2312530518,86.8437538147,93.4687538147
577369606,1.0,1000.0,0.0101993869,46.6,10.5479,4.8311111,-52.0625038147,-46.5625038147,-55.8854192098,0.01932,45.3,10.5464333333,3.5222222,32.625,22.6979173024,36.8055580987,115.781247616,0.069769837,170.0,263.625,520.0,44.9,10.5457933333,3.1777778,-34.53125,-31.8020852407,-45.7465307448,46.66,10.5479333333,467.2,-52.1250038147,-46.5833358765,-75.4375033908,2.542220008,1.7345041749,3.095220601,-75.4819488525,Chat-IRES-Cre-neo,Inhibitory,11.7883483306,Primary visual area layer 2/3,VISp2/3,92.6909773085,84.6875038147,69.2604211171
333785962,1.0,5.57,0.7664774604,11.69,13.7247583333,3.845,-57.2187538147,-51.71875,-61.4453144073,0.00675,11.01,13.723865,3.24875,4.0,-0.0729166667,14.7812504768,107.187502086,0.1065332443,370.0,343.041666667,172.5,10.705,13.7234566667,2.99375,-34.0625,-28.2291666667,-47.0156259537,11.7,13.724795,232.135,-57.2812538147,-51.8125012716,-77.2812519073,1.1475003705,0.8326193387,1.2922532767,-75.8493499756,Pvalb-IRES-Cre,Inhibitory,7.55196410143,Primary visual area layer 5,VISp5,76.2265648841,61.2187538147,51.6458333333
479225080,0.0241194554,83.4018181818,0.2095982255,201.745,2.964205,5.298,-43.375,-44.5000012716,-48.4250015259,0.06478,198.805,2.9616033333,3.506,39.5,41.2395833333,38.4187522888,174.375072122,0.0902883187,70.0,74.0,920.0,198.37,2.9611683333,3.118,-36.84375,-37.5208346049,-46.4625015259,279.73,3.0108,172.304,-57.0000038147,-55.770837148,-75.23125,3.4605600153,3.558670806,3.5752138168,-74.5719604492,Rorb-IRES2-Cre,Excitatory,24.721293018,Primary visual area layer 4,VISp4,86.8437538147,82.875,85.7395846049
487353993,0.0306945688,98.9694444444,0.2011438094,205.885,3.6341583333,5.48375,-48.9375038147,-49.833337148,-53.460940361,0.048655,203.695,3.6321033333,3.57625,46.75,49.8333346049,46.1015644073,159.37499702,0.0594470799,110.0,90.75,640.0,203.175,3.6315916667,3.1225,-41.25,-41.8750012716,-44.2578134537,246.31,3.6795383333,247.385,-54.7812538147,-54.1770858765,-73.2031269073,3.4463698218,3.6701615531,3.3258301736,-72.3198471069,Cux2-CreERT2,Excitatory,18.3716487785,Primary visual area layer 4,VISp4,99.5625047683,95.6875038147,99.6666717529
569623233,-0.0186307901,35.2214814815,0.459786812,894.2,6.75717,5.636,-47.5000038147,-50.0156288147,-55.4250022888,0.03188,892.06,6.75445,3.328,24.0625019073,22.03125,30.1125015259,139.531284571,0.0126825888,230.0,168.8125,570.0,891.52,6.75394,2.964,-35.4375038147,-35.4531288147,-41.2500030518,895.38,6.75973,183.1,-47.9687538147,-51.3593769073,-73.0375045776,2.5428886011,2.9004977677,2.4919417308,-72.6365890503,Ndnf-IRES2-dgCre,Inhibitory,8.7741228146,Primary visual area layer 2/3,VISp2/3,85.5375038147,71.562505722,72.0468788147
349621141,0.085194725,71.48125,0.1549804415,90.38,3.73336,5.275,-46.71875,-48.6041666667,-48.8515634537,0.04331,87.99,3.7314716667,3.51875,26.75,41.4687525431,29.9531259537,166.249960661,0.0216736477,110.0,93.2916666667,0.0,87.475,3.731035,3.1025,-33.96875,-35.125,-39.3984375,103.16,3.7542966667,348.71,-51.03125,-53.8125012716,-70.0,2.6106968316,3.0654555121,2.6824267003,-76.9803619385,Scnn1a-Tg2-Cre,Excitatory,25.0706619169,Primary visual area layer 4,VISp4,78.8046894074,73.46875,90.0729192098
474660482,1.0,22.75,0.0133561645,39.345,1.79735,5.0675,-52.4375038147,-45.4270858765,-54.3906288147,0.01512,37.81,1.7957016667,3.395,30.8750019073,23.4791666667,30.125002861,230.468943715,0.1119156256,30.0000019073,44.8750012716,200.0,37.435,1.7951633333,3.065,-43.5000038147,-34.8750038147,-45.6718769073,39.555,1.7973983333,950.2075,-52.5937538147,-45.5312525431,-68.4843826294,3.1851266479,2.350335595,3.146448231,-68.6468887329,Htr3a-Cre_NO152,Inhibitory,17.3561416343,Primary visual area layer 4,VISp4,84.5156316757,83.312505722,68.9062525432
476823462,1.0,86.94,0.0449218772,138.8,2.375995,5.629,-49.4062538147,-48.6250038147,-50.9375022888,0.052885,134.56,2.372885,3.314,34.78125,37.7812538147,41.925,182.343706489,0.0474418104,90.0,59.2499923706,750.0,134.09,2.372435,2.959,-36.21875,-37.0,-51.8812538147,170.1,2.407275,414.218,-57.2187538147,-56.0625,-76.2250045776,3.6114337192,3.4785479582,4.529074786,-75.3202514648,Rorb-IRES2-Cre,Excitatory,25.097116025,Primary visual area layer 4,VISp4,92.8625022888,84.1875038147,86.4062576294
488426904,0.1944797836,150.174166667,0.1704328771,77.24,6.7043933333,5.109,-48.71875,-50.8854204814,-55.4625022888,0.03744,74.965,6.7021433333,3.372,36.4062538147,39.7812525431,38.2875007629,133.281290531,0.0781460628,230.0,167.541666667,880.0,74.445,6.7016316667,2.952,-37.65625,-37.4479204814,-50.6125022888,94.94,6.7205816667,495.931,-51.4062538147,-53.927087148,-80.0500045776,3.0043500776,2.8442425616,3.0042710453,-78.923828125,Ntsr1-Cre_GN220,Excitatory,12.2742062048,Primary visual area layer 6a,VISp6a,93.7500030517,85.1250038147,90.6666730245
320421014,1.0,1000.0,2.7594267498,6.76,13.13609,3.90625,-71.40625,-65.875,-71.015625,0.00471,6.24,13.13544,3.35625,21.125,12.671875,22.7656254768,98.281249404,0.0311981905,370.0,328.375,117.499992371,5.96,13.13509,3.08375,-52.0,-36.0156269073,-55.8671884537,6.78,13.1361175,357.395,-71.53125,-65.953125,-77.7890644073,1.1304079739,0.9622928751,1.1757962574,-77.0708236694,Pvalb-IRES-Cre,Inhibitory,6.33594598724,Primary visual area layer 5,VISp5,93.7812504768,92.53125,78.546875
490626718,0.1526106835,80.324,0.1357502366,50.485,3.5675833333,5.16625,-53.90625,-52.1041704814,-55.867190361,0.025485,48.63,3.565665,3.505,44.7187538147,45.427087148,46.640627861,154.374957085,0.0087629054,209.999984741,89.125,620.0,48.21,3.5652383333,3.14875,-38.90625,-36.1041679382,-46.4062519073,50.635,3.59466,514.6525,-54.1250038147,-53.3229179382,-79.1093788147,3.7752421955,3.637358464,4.1359269985,-78.7234420776,Rorb-IRES2-Cre,Excitatory,15.3134585909,Primary visual area layer 4,VISp4,102.507818222,98.6250038147,97.5312576294
321019600,0.0039743796,14.2527272727,0.5959417308,10.915,7.2719,4.6725,-65.375,-59.5000038147,-64.0859375,0.009595,9.99,7.2706633333,3.42125,24.8125,23.1770833333,25.6171884537,119.843676686,0.0590093695,220.0,181.79166158,117.499992371,9.65,7.270225,3.085,-43.6562538147,-30.7500006358,-41.7343759537,11.04,7.27206,668.7625,-65.53125,-59.7291679382,-70.8984394073,1.6310538187,1.4782386957,1.7361248645,-73.6918563843,Pvalb-IRES-Cre,Inhibitory,8.04199272304,Primary visual area layer 5,VISp5,89.7031259537,90.1875,82.677087148
488687042,0.0015468202,10.8505494505,1.2329136528,13.65,6.654715,4.0641667,-56.9687538147,-52.9895858765,-58.6927108765,0.00812,12.77,6.6533583333,3.225,13.4062509537,6.2187504768,17.6197926203,221.093714237,0.0425620899,170.0,166.291666667,349.999974569,12.46,6.6529166667,2.9516667,-33.8125,-26.0520852407,-43.2031275431,13.75,6.6556216667,266.0916667,-57.03125,-53.4895858765,-74.833337148,1.4238245387,1.1066169869,1.59107339,-74.0521774292,Pvalb-IRES-Cre,Inhibitory,9.39791620982,Primary visual area layer 5,VISp5,76.3125034968,70.3750047684,59.2083363533
502614426,0.0248267549,78.105,0.15546875,91.84,2.8540533333,4.648,-51.375,-48.4687538147,-53.11875,0.04306,89.22,2.8515533333,3.164,33.1875,33.5208358765,33.1125022888,214.062571526,0.0316042677,90.0,71.2916666667,800.0,88.78,2.8510533333,2.784,-38.1875,-35.0416692098,-46.7062538147,106.84,2.8756133333,649.068,-55.0000038147,-53.5000012716,-71.2625045776,3.940221332,3.5111222214,3.5602406708,-70.1578445435,Rorb-IRES2-Cre,Excitatory,28.1795362452,Posterolateral visual area layer 4,VISpl4,86.2312522888,84.5625,81.9895896912
482726727,0.0483089979,69.9879166667,0.1825000093,88.285,3.0091733333,4.784,-53.4062538147,-51.0520858765,-53.6125022888,0.041235,86.26,3.0073283333,3.286,43.6562538147,47.8541692098,48.3062515259,148.749962449,0.0189885516,110.0,75.2083307902,880.0,85.93,3.006995,2.996,-43.1250038147,-38.7812525431,-51.3500022888,106.49,3.0446716667,662.696,-59.8437538147,-59.8958358765,-84.1375076294,4.4122934809,4.3307576358,4.913151028,-83.5632095337,Nr5a1-Cre,Excitatory,20.1432456387,Primary visual area layer 4,VISp4,101.918753815,97.0625076294,98.9062550863
485182362,1.0,1000.0,0.0212643678,43.52,11.4359516667,4.98125,-38.9375,-38.75,-49.2500038147,0.036535,42.275,11.4347683333,3.48,23.5625,11.75,35.9062519073,82.81211555,0.1284872741,230.0,285.833333333,365.0,41.62,11.4331183333,3.0225,-24.5625,-26.7604179382,-46.296877861,63.26,11.4571166667,547.70375,-42.1875,-44.1562525431,-77.851568222,1.4182510407,0.8501959439,2.30170615,-76.9102935791,Ntsr1-Cre_GN220,Excitatory,9.43292454457,Primary visual area layer 6a,VISp6a,85.156255722,62.5,50.5
324065524,0.015070633,40.7922916667,0.3083420229,74.485,1.4711766667,4.7614286,-49.84375,-49.2187512716,-53.6562516349,0.02068,72.62,1.469345,3.335,32.5000038147,35.4791679382,33.0848219735,301.562488079,0.0205476955,70.0,36.7083333333,350.0,72.12,1.4688716667,2.9585714,-36.78125,-35.4583346049,-44.5625016349,83.575,1.4864583333,723.5285714,-52.125,-54.2604179382,-66.0312521798,2.6240514987,2.7454538084,2.9864809094,-66.1851959229,Rorb-IRES2-Cre,Excitatory,24.7832392958,Primary visual area layer 4,VISp4,86.7410736084,82.3437538147,84.6979192098
485909730,0.032339618,55.895,0.25,92.495,1.8333766667,5.1616667,-49.0000038147,-51.9895858765,-56.5885448456,0.038685,89.795,1.8313116667,3.4216667,17.2500019073,42.8958346049,35.1093765895,213.124960661,0.0295581277,70.0,45.7499987284,180.0,89.235,1.8308916667,3.0475,-40.6250038147,-38.9687525431,-47.6197942098,119.07,1.8681333333,500.1933333,-54.0312538147,-57.3854192098,-77.7500050863,3.0429334796,3.5176844004,3.2741808662,-76.9283905029,Cux2-CreERT2,Excitatory,20.5677674593,Primary visual area layer 5,VISp5,91.6979214351,66.250005722,94.8854204814
320466871,0.0015176946,5.576488764,2.6300008837,7.99,11.5541366667,3.86125,-64.21875,-57.3229204814,-63.2187519073,0.00394,7.445,11.55346,3.29625,14.6250009537,8.4895839691,17.5312504768,74.21875,0.0696823075,390.0,288.833333333,115.0,7.17,11.5531116667,3.025,-49.65625,-34.8437512716,-53.242190361,8.01,11.554195,641.02375,-64.2812576294,-57.4166679382,-73.5703125,1.2198152973,1.0366633378,1.2510517287,-69.6425094604,Pvalb-IRES-Cre,Inhibitory,7.70513424457,Primary visual area layer 5,VISp5,80.7500023841,78.8437509537,65.8125044505
489885173,0.3571494678,54.025,0.0724405394,75.555,4.7220616667,5.109,-50.875,-50.583337148,-52.6500022888,0.040275,73.53,4.720225,3.405,40.1875,44.46875,44.3125015259,132.031321526,0.0289461408,170.0,118.0,900.0,73.105,4.7198066667,3.031,-38.8125038147,-36.2083358765,-47.4500030518,999.915,4.744625,718.543,-56.0,-54.052087148,-79.8875045776,3.4335018035,3.3855041059,3.9429725903,-79.4617538452,Nr5a1-Cre,Excitatory,14.1106646559,Primary visual area layer 4,VISp4,96.9625038147,91.0625,95.052087148
475549334,0.0052364443,3.8283333333,1.6451090434,4.975,13.94924,3.74625,-66.0625,-59.6666704814,-65.8125019073,0.002955,4.425,13.9485383333,3.10125,-0.2812500298,3.4270833731,5.226562798,85.1562470198,0.018475933,400.0,348.708323161,367.499977112,4.19,13.9482216667,2.8675,-50.0,-35.0625019073,-51.0937509537,4.98,13.9492683333,274.3275,-66.09375,-59.7604179382,-72.4609413147,1.3088342146,1.0725661111,1.3115424546,-72.2055664063,Pvalb-IRES-Cre,Inhibitory,5.29061521956,Primary visual area layer 5,VISp5,71.0390647053,65.7812499702,63.0937538545
486777819,0.0016360464,10.4561702128,1.2178033795,13.04,12.24153,3.713,-65.0000076294,-59.8958358765,-65.1375015259,0.00894,12.57,12.2409733333,3.252,16.0,13.2604173024,22.7062515259,95.4688638449,0.0669051558,370.0,306.041666667,0.0,12.295,12.240685,3.035,-34.0,-31.2187506358,-46.6000022888,13.04,12.2415483333,346.75,-65.0000076294,-59.9687525431,-77.6500061035,1.0008240841,0.9781871242,1.170207738,-76.941947937,Pvalb-IRES-Cre,Inhibitory,6.59116554705,Primary visual area layer 4,VISp4,87.8437530518,81.0000076294,73.1562531789
515264431,0.0593433997,25.06,0.0339241404,59.28,1.23154,5.78,-55.5312538147,-54.2187538147,-56.9375038147,0.0126,56.98,1.22914,3.25,27.7812519073,26.5000019073,33.0781269073,259.375393391,0.0696748644,40.0,30.75,239.999984741,56.52,1.22862,2.87,-40.21875,-38.2500038147,-43.1718769073,60.62,1.23328,684.08,-56.0312538147,-55.03125,-65.2343788147,2.9985858268,2.828300996,3.3017953836,-63.4668731689,Vip-IRES-Cre,Inhibitory,15.5210912775,Primary visual area layer 2/3,VISp2/3,90.015630722,83.312505722,80.718755722
487446992,0.1354584582,118.651666667,0.0942164223,134.945,3.7847833333,4.973,-46.7187538147,-46.0833346049,-50.7000022888,0.054255,132.14,3.7825416667,3.237,38.3125038147,41.9895858765,41.5500030518,141.473218799,0.0265936479,130.0,94.5416666667,960.000061035,131.69,3.7820983333,2.882,-34.5625038147,-33.2291679382,-46.6062522888,155.25,3.8148033333,871.913,-52.5000038147,-53.3020858765,-77.9937545776,3.5208900258,3.3933297004,3.855185191,-77.3999786377,Cux2-CreERT2,Excitatory,21.801150087,Primary visual area layer 4,VISp4,92.2500053406,85.0312576294,88.0729204814
490912243,0.022820739,53.4323529412,0.3623525523,59.825,4.7878083333,3.764,-57.1875,-55.9791704814,-60.6437515259,0.016055,58.845,4.7868383333,2.69,24.7500019073,26.9895839691,21.8125003815,179.687425494,0.0293397717,110.0,119.66666158,440.0,58.46,4.7864133333,2.35,-45.15625,-43.9270858765,-45.6062522888,59.855,4.7878766667,252.053,-57.3125038147,-56.083337148,-70.5812545776,1.5880351631,1.5510838865,1.5695855606,-69.3307876587,Sst-IRES-Cre,Inhibitory,18.3872114119,Primary visual area layer 4,VISp4,82.4562519074,81.9375019073,82.9687544505
523205934,-0.1672037236,27.93,0.0264550275,15.64,6.15159,4.5733333,-49.2500038147,-46.9531288147,-52.1354179382,0.00716,14.34,6.15002,3.33,23.65625,22.8281269073,26.7135432561,203.593745828,0.1407554895,130.0,153.75,290.0,13.96,6.1495,2.97,-40.9687538147,-33.453125,-47.1718775431,15.66,6.1517,471.2533333,-49.28125,-47.0625,-67.192712148,2.3863041732,2.0108621131,2.4377018193,-66.4999237061,Vip-IRES-Cre,Inhibitory,14.3278525833,Primary visual area layer 2/3,VISp2/3,78.8489611943,72.9062538147,69.781255722
476054829,0.0165394608,77.6472727273,0.1828125095,183.31,2.1120033333,4.9858333,-44.28125,-43.3750038147,-49.1041679382,0.06025,180.985,2.1101683333,3.3816667,36.75,43.9270858765,40.4114596049,197.968706489,0.1251424104,70.0,52.7500012716,800.0,180.535,2.1097483333,3.0133333,-36.6875,-35.7812512716,-43.4218781789,223.58,2.16764,253.1691667,-54.8125038147,-56.6041692098,-72.0833358765,3.0920751173,3.3021391552,3.1320482404,-70.4693603516,Scnn1a-Tg2-Cre,Excitatory,27.1697639624,Primary visual area layer 4,VISp4,89.5156275431,81.03125,87.3020896912
485287282,0.1541085383,19.5716666667,0.0372807018,71.48,2.3338983333,4.079,-55.8125038147,-53.7500038147,-57.7250022888,0.015685,70.5,2.3328366667,3.063,19.46875,20.7291673024,17.6187515259,251.562505961,0.0083176335,50.0,58.3333333333,370.0,70.175,2.332475,2.771,-43.4375038147,-41.4062538147,-44.5812522888,71.545,2.3385316667,660.035,-55.9375038147,-53.9375012716,-67.2750030518,1.8425482915,1.8379418725,1.8640136704,-65.2991027832,Sst-IRES-Cre,Inhibitory,32.8608329126,Primary visual area layer 4,VISp4,75.3437538147,75.2812538147,74.4791711171
502808270,0.0086853313,56.3541176471,0.2067351561,166.76,2.6036733333,5.185,-51.0937538147,-50.7916704814,-53.7343769073,0.0412,164.34,2.6013933333,3.34,40.3125038147,46.3125025431,43.218752861,192.499995232,0.0993435383,59.9999961853,65.0416666667,740.0,163.92,2.6009866667,2.975,-42.34375,-41.9791679382,-47.4921884537,213.16,2.6425466667,423.85,-60.1562538147,-58.2500025431,-74.8437538147,4.3522414326,4.7668162065,4.3485142191,-74.2431030273,Cux2-CreERT2,Excitatory,24.9436757584,Primary visual area layer 5,VISp5,96.9531297683,91.4062576294,97.1041730245
566671538,0.0596904831,184.133333333,0.0629230769,27.0,4.5963133333,4.665,-52.09375,-49.5937538147,-55.0468788147,0.01042,25.86,4.5946,3.4,26.4375,24.0104173024,30.1718759537,243.59382689,0.2301959395,90.0,114.875002543,260.0,25.52,4.5941666667,3.065,-36.78125,-36.5312525431,-44.8750019073,27.2,4.5976,390.71,-52.2812538147,-50.3958346049,-69.0078163147,2.3637363305,2.5119614209,2.4669031153,-68.3530731201,Chrna2-Cre_OE25,Inhibitory,14.5666300154,Primary visual area layer 2/3,VISp2/3,85.2187547684,78.53125,73.6041711171
324032509,0.0375035551,69.6015384615,0.156308658,130.76,2.8102533333,5.06375,-46.15625,-44.28125,-52.265625,0.05263,128.475,2.8080083333,3.3725,43.0,45.0000025431,47.171877861,164.531290531,0.0583837293,90.0,70.2083333333,900.0,128.04,2.8075666667,3.0175,-34.125,-32.9062512716,-46.6875009537,153.395,2.8476216667,659.8075,-52.9062538147,-52.7812525431,-82.5390625,3.3615732663,3.6179400134,4.2204334246,-82.5241928101,Rorb-IRES2-Cre,Excitatory,19.3078718473,Primary visual area layer 4,VISp4,99.437502861,89.15625,89.2812525431
396652279,0.0033176769,13.7374305556,0.9649606131,12.34,9.5567016667,4.096,-65.6250076294,-61.2812512716,-66.0250015259,0.007665,11.625,9.5559133333,3.329,11.5625,15.3645839691,14.7937505722,121.87499553,0.0594092533,220.0,238.875,88.0,11.355,9.5555983333,3.079,-40.03125,-32.3333346049,-45.40625,12.42,9.5567533333,416.932,-65.7187576294,-61.3958333333,-72.1000030518,1.346567002,1.1896774851,1.4297069586,-72.0374450684,Pvalb-IRES-Cre,Inhibitory,6.6501880235,Primary visual area layer 5,VISp5,80.8187520981,77.1875076294,76.6458352407
486262299,1.0,1000.0,0.0348101196,89.405,10.27304,5.2583333,-42.0,-41.71875,-48.3229179382,0.062115,86.385,10.27091,3.4983333,40.4062538147,48.7812538147,45.7083358765,60.6970116496,0.0136078075,489.999969482,256.749992371,1829.99975586,85.965,10.2705325,3.0633333,-32.46875,-33.7968769073,-50.5729192098,114.905,10.3088975,713.4866667,-49.125,-51.5781269073,-79.1145909627,3.9219324933,3.8654396008,3.1357484076,-79.3246078491,Cux2-CreERT2,Excitatory,13.5020592641,Primary visual area layer 2/3,VISp2/3,94.0312538147,82.4062538147,90.5000038147
439372920,0.0035438472,46.95675,0.3313993281,260.47,5.047455,6.8883333,-56.21875,-56.5000019073,-60.5625038147,0.020895,257.98,5.0445425,3.2866667,26.5625,30.2812509537,30.2083346049,148.437619209,0.092905499,110.0,126.125,143.333333333,257.625,5.0441925,2.9966667,-42.6250038147,-41.34375,-44.6875,266.525,5.0528,23.33,-60.1875,-60.1875,-70.0729217529,2.8344386561,2.8510138318,2.5331659332,-69.4498291016,Htr3a-Cre_NO152,Inhibitory,8.94008081212,Primary visual area layer 2/3,VISp2/3,90.7708384196,82.78125,86.781252861
