"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","binary_neuron"
"701",0.0483105303,88.845,0.2613188976,0.01019,157.031223178,0.0105121108,20.8956137936,-57.8922042847,11.2555574315,48.315,-61.40625,46.625,31.1250019073,40,45.99,-44.46875,48.405,-61.5,2.2411700512,92.5312519073,"Inhibitory"
"702",0.0122475852,39.1310416667,0.4338582974,0.02165,232.187509537,0.1110683456,17.2691691057,-71.7542190552,25.5551592139,74.225,-60.375,73.155,17.1250019073,60.0000038147,72.805,-44.0625038147,74.295,-60.5000038147,1.6535591308,77.5000019073,"Inhibitory"
"703",0.0596814016,52.473,0.079268303,0.03283,190.156295896,0.0252655018,20.1760337929,-75.3656616211,19.0574200065,76.21,-48.65625,74.005,30.7187519073,130,73.565,-39.0312538147,89.705,-53.5625038147,2.94862077,79.3750019073,"Excitatory"
"704",1,58.6,0.0950757729,0.03786,120.624959469,0.1176001355,12.6449060915,-80.4029312134,17.0648464164,81.68,-48.1250038147,79.24,29.59375,350,78.54,-31.40625,81.9,-48.3125038147,2.1210345546,77.7187538147,"Excitatory"
"705",-0.0076513914,37.5112,0.3121063003,0.03728,95.1562523842,0.0649742335,5.89797049749,-75.434463501,26.6587046002,453.92,-52.6562538147,449.66,19.0000019073,180,449.08,-43.0937538147,460.48,-54.875,3.0079572278,71.656255722,"Inhibitory"
"706",0.0174742034,82.5918181818,0.1532775699,0.03166,96.0937142372,0.0173782222,8.02571497604,-70.9221343994,12.1077368438,740.01,-55.5312538147,736.58,9.5000009537,200,736.115,-38.4375,745.28,-58.78125,3.2259519211,65.0312547684,"Inhibitory"
"707",0.0157505756,114.108571429,0.1576182155,0.08362,125.781327486,0.1387125254,23.4138185733,-72.150680542,8.76358355451,174.78,-43.6562538147,171.82,38.84375,110,171.38,-34.78125,226.18,-56,4.133757105,82.5000038147,"Excitatory"
"709",0.0019687691,118.630714286,0.1936058683,0.066365,80.3125798702,0.1708509177,13.2719447786,-71.4556655884,8.42952017967,730.325,-48.4375038147,728.685,42.8750038147,190,728.32,-41.1875038147,758.765,-55.0625038147,3.0848607096,91.3125076294,"Excitatory"
"710",1,13.3,1.0494845511,0.01008,150.000110269,0.0468629748,7.75330557053,-71.8766479492,75.1879699248,20.06,-62.0312538147,19.3,14.5312509537,170,18.98,-32.625,20.12,-62.125,1.1754609408,76.5625047684,"Inhibitory"
"711",0.1737451063,77.0542857143,0.2689922481,0.02048,220.156356692,0.0757536516,14.270721381,-68.2027053833,12.9778634729,54.3,-49.53125,52.92,42.84375,90,52.54,-37.90625,881.2,-51.0625038147,3.3484581545,92.375,"Inhibitory"
"712",0.2571629873,21.29,0.0682539711,0.020795,109.687462449,0.0361674353,10.2910364365,-76.8645782471,46.9704086426,50.82,-56.15625,49.855,40.59375,130,49.565,-41.9062538147,50.825,-56.1875038147,2.7578880753,96.75,"Inhibitory"
"713",0.1007404005,82.6481818182,0.18,0.031125,332.812458277,0.0559259318,26.9592504555,-74.8909378052,12.0994797224,63.525,-46.7187538147,61.05,22.8750019073,70,60.47,-40.21875,103.16,-48.2187538147,2.7762995459,69.593755722,"Excitatory"
"714",0.0947445591,116.7675,0.1540532716,0.04566,155.312567949,0.1059022099,18.405873261,-71.3704452515,8.5640268054,122.54,-44.5,120.56,44.28125,90,120.16,-39.9062538147,198.24,-55.4687538147,4.1280991564,88.78125,"Excitatory"
"715",0.0542311421,108.42,0.2646706878,0.0486,189.062505961,0.1123789921,23.2687570816,-74.3197021484,9.22339051835,164.165,-51.375,162.55,37.875,110,162.11,-38.3125038147,164.395,-51.53125,2.8309460929,89.25,"Inhibitory"
"716",0.011739927,37.1746153846,0.4016,0.0149,525.000452995,0.0300615542,37.9927690264,-63.0599975586,26.9000765618,82,-61.7500038147,80.9,27.875,50,80.48,-41,82.1,-61.8437538147,1.6981605579,89.6250038147,"Inhibitory"
"719",0.0009962717,19.362254902,0.7723484713,0.01057,145.625039935,0.0118438089,6.39964367375,-69.5901260376,51.646877136,74.25,-58.0312538147,73.49,19.0000019073,190,73.19,-34.15625,74.335,-58.15625,1.2720698178,77.031255722,"Inhibitory"
"720",-0.0027116853,44.9438095238,0.3468894009,0.03218,185.937389731,0.1312651038,9.68009213786,-68.262878418,22.2500052976,889.74,-52.1875038147,886.7,22.9375,80,886.22,-37.5937538147,897.62,-55.7187538147,2.8664366875,75.1250038147,"Inhibitory"
"721",0.0132166141,30.8180645161,0.4970982143,0.013345,245.312616229,0.127577275,10.5710721789,-68.3804779053,32.4485010886,61.52,-47.6875,59.175,18.15625,50,58.78,-42.6250038147,71.27,-51.6875,2.9972794958,65.84375,"Inhibitory"
"722",0.0241698568,69.2788461538,0.1898225957,0.063615,187.656208873,0.0164662357,23.5740948608,-77.76537323,14.4344205413,180.035,-46.78125,177.745,42.84375,70,177.325,-41.21875,208.05,-55.40625,3.7267389452,89.625,"Excitatory"
"724",1,93.38,0.4232876994,0.063005,197.187498212,0.1905480921,15.9260097649,-75.3522338867,10.7089312487,94.565,-59.2812538147,93.815,28.875,110,93.495,-42.65625,94.66,-59.4375038147,1.6174673188,88.1562538147,"Inhibitory"
"725",1,65.57,0.1499094283,0.0325,165.625080466,0.1514507979,14.2321915753,-75.5698242188,15.2508769254,86.895,-50.0625038147,84.875,47.21875,110,84.375,-38.03125,106.5,-54.3437538147,3.0888827934,97.2812538147,"Excitatory"
"726",0.1264561791,98.48625,0.1074941431,0.0545,126.406282186,0.0134337107,19.0448100312,-83.3443069458,10.1537016589,92.19,-48.7500038147,89.175,36.78125,190,88.785,-36.0000038147,106.11,-54.84375,3.72470463,85.5312538147,"Excitatory"
"728",1,1000,0.0378731306,0.041435,148.437544704,0.1499426812,17.3012148086,-78.6672973633,1,77.06,-43.5937538147,74.61,37.1875,209.999984741,74.095,-34.375,100.215,-48.7500038147,3.0116649463,80.7812538147,"Excitatory"
"729",0.1131628666,57.6975,0.2257142857,0.032215,199.375003576,0.1002782509,23.8657965927,-77.7931594849,17.3317734737,131.055,-57.3750038147,129.355,21.875,130,128.82,-44.75,131.36,-57.5312538147,2.2759186572,79.2500038147,"Inhibitory"
"730",0.0267437901,112.6075,0.1004999943,0.0312,106.25000298,0.0521581024,6.65957628153,-78.2598419189,8.8804031703,124.97,-43.9375,121.835,45.15625,230,121.285,-31.21875,138.28,-48.46875,4.843871421,89.09375,"Inhibitory"
"731",0.120438047,116.5925,0.1838624339,0.027465,131.790757179,0.1609167904,13.7837214968,-77.4934310913,8.57688101722,58.705,-48.9375038147,56.915,34.1875038147,190,56.45,-32.28125,77.405,-50.8125,2.2049847698,83.1250076294,"Excitatory"
"733",1,8.66,0.3916675008,0.00376,168.124958873,0.0399486497,6.89679370879,-60.3886985779,115.473441109,7.135,-66.40625,6.565,28.0625019073,150,6.285,-36.375,7.2,-66.5,1.1197165033,94.4687519073,"Inhibitory"
"734",1,87.54,0.1175862008,0.05352,138.750001788,0.0841244981,19.6778754594,-76.1048126221,11.423349326,92.28,-48.34375,88.4,35.71875,230,87.98,-34.21875,105.54,-53.84375,3.6282732238,84.0625,"Excitatory"
"737",0.0453230754,61.0826666667,0.2399553571,0.05336,183.906242251,0.051998876,15.3347965836,-66.8875732422,16.3712564394,235.14,-44.90625,231.78,36.1875038147,50,231.14,-42.7812538147,287.14,-50.6875038147,3.9327894378,81.0937538147,"Excitatory"
"738",1,1000,0.1360017688,0.03266,104.374997318,0.1128655896,14.3525271962,-80.711227417,1,64.8,-47.7187538147,62.16,34.71875,290,61.64,-37.1250038147,78.88,-51.6250038147,3.1222454487,82.4375038147,"Excitatory"
"739",0.0338428288,60.2566666667,0.1761194069,0.043775,251.093864441,0.0188205522,25.0744308124,-77.4727020264,16.595674061,119.075,-46.8437538147,117.13,42.7812538147,70,116.775,-34.9375,131.81,-52.0625038147,4.0443187921,89.6250076294,"Excitatory"
"740",0.0001930178,21.4793333333,0.7497443243,0.01415,126.093834639,0.1491910666,6.32477672227,-70.5699081421,46.556379776,180.2,-62.4687538147,179.42,21.5937519073,140,179.125,-38.7187538147,180.215,-62.5625038147,1.4106494011,84.062505722,"Inhibitory"
"741",0.011637977,21.6885294118,0.15625,0.006245,567.968785763,0.0613370799,46.3444273623,-59.9404830933,46.1073215714,38.375,-59.1875,37.37,9.15625,10,36.96,-45.6875,38.425,-59.2500038147,1.3961632024,68.34375,"Inhibitory"
"742",-0.0446251713,31.7875,0.8882412676,0.36172,70.624999702,0.0273086652,6.2915263568,-69.8803634644,31.458906803,860.955,-58.21875,860.51,-1.28125,380,860.28,-41.3125,860.975,-58.2500038147,1.0787107878,56.9375,"Inhibitory"
"743",0.0860233171,100.093888889,0.0290178571,0.05926,310.468792915,0.029800212,37.4003929332,-72.0027618408,9.99061991796,507.605,-51.9375,506.175,12.8125009537,50,505.76,-39.8437538147,993.66,-54.25,2.1192330457,64.7500009537,"Inhibitory"
"744",0.0942549279,59.6,0.4425471698,0.03099,238.281443715,0.0552924275,27.9413998817,-71.1841888428,16.7785234899,87.605,-58.0937538147,86.825,25.71875,50,86.51,-43.0312538147,342.34,-58.9062538147,1.6260585366,83.8125038147,"Inhibitory"
"745",1,67.14,0.1252840909,0.03384,258.281350136,0.0883925259,30.7516701037,-67.6213760376,14.8942508192,81.52,-44.2187538147,79.64,39.0625,70,79.18,-34.3437538147,109.92,-50.96875,2.9763393101,83.2812538147,"Excitatory"
"746",0.0003594849,9.9258,0.9220982143,0.00406,50.3125786781,0.0917242393,6.79194781906,-79.2038497925,100.747546797,5.41,-75.3125,4.92,8.59375,570,4.68,-55.0000038147,5.46,-75.5000076294,1.2525219367,83.90625,"Inhibitory"
"747",0.1596143546,9.335,1.3031249442,0.00634,123.593829572,0.0374567583,7.08864413646,-72.1898574829,107.123727906,13.55,-65.0937576294,12.82,23.7187519073,209.999984741,12.515,-39.3437538147,13.635,-65.25,1.4138483131,88.8125095367,"Inhibitory"
"748",0.2304282786,45.1225,0.0759450051,0.045735,118.906252086,0.0068135336,14.5863624486,-81.7420120239,22.1618926256,128.605,-46.96875,125.91,38.6562538147,209.999984741,125.445,-34.9062538147,997.215,-52.6562538147,3.26062288,85.6250038147,"Excitatory"
"749",-0.0212183436,10.9575,0.0305803588,0.018455,231.562614441,0.244886443,15.3460435151,-66.3758010864,91.2616929044,45.27,-52.0625038147,44.295,31.2812519073,70,43.995,-36.03125,45.305,-52.2812538147,2.181964686,83.343755722,"Inhibitory"
"750",0.0160230598,45.709,0.2720472385,0.03448,218.437537551,0.0321931913,23.3630925517,-75.7922058105,21.8775295894,261.16,-49.5000038147,258.5,38.0000038147,59.9999961853,258.02,-35.8125,289.22,-56.46875,3.4050395621,87.5000076294,"Excitatory"
"751",0.0833337735,131.882857143,0.0857142931,0.0533,148.437514901,0.1106079072,45.4654375999,-72.2378997803,7.58248662232,129.58,-42.4375,123.9,45,130,123.28,-36.625,161.375,-48.2812538147,4.7093360603,87.4375,"Excitatory"
"752",0.0339354609,105.8175,0.1498134328,0.05054,176.339313388,0.1318251491,23.2229100399,-69.7545013428,9.45023271198,104.02,-43.875,102.06,38.8750038147,90,101.64,-31.0000019073,130.58,-54.5000038147,3.180070432,82.7500038147,"Excitatory"
"753",0.0500393597,45.90425,0.2827127858,0.046195,237.6562953,0.1138931736,24.8947147944,-75.7492904663,21.7844752937,305.82,-47.5000038147,304.045,27.5312519073,60.0000038147,303.52,-42.28125,363.85,-54.3437538147,2.4694016135,75.031255722,"Excitatory"
"754",0.0001519259,9.1657943925,0.7818181968,0.01134,82.03125,0.0204274096,6.02509992356,-72.513130188,109.101290862,37.2,-54.9062538147,36.5,18.9687519073,430,36.14,-30.2500019073,37.22,-54.9375038147,1.1231936722,73.875005722,"Inhibitory"
"755",1,1000,0.0094339624,0.01294,211.718857288,0.0529948212,14.4474198004,-74.5842971802,1,32.52,-50.5937538147,30.46,33.6875038147,100,29.98,-41,37,-51.59375,3.448407077,84.2812576294,"Inhibitory"
"756",0.1628796926,59.473,0.0945304313,0.03129,144.531324506,0.0423685797,20.7580625546,-74.2315673828,16.8143527315,46.025,-50.1875038147,43.67,30.03125,290,43.315,-34.6562538147,50.085,-51.6250038147,3.7580794376,80.2187538147,"Excitatory"
"757",0.0483952062,101.733333333,0.1190217454,0.0481,154.687494039,0.0473360866,20.5762416057,-78.1916351318,9.82961992137,89.32,-50.96875,86.34,33.5625,130,85.82,-38.78125,109.34,-55.9687538147,4.520036676,84.53125,"Excitatory"
"759",0.0296126533,85.9225,0.0940899274,0.046245,186.406299472,0.1162524968,20.3774014829,-68.4197998047,11.6383950653,261.13,-50.6875038147,259.575,49.3125038147,70,259.19,-38.6875,303.905,-57.2812538147,3.0748480464,100.000007629,"Excitatory"
"760",1,17.32,0.0535714286,0.00701,239.062532783,0.0725964978,13.1495344639,-61.5726928711,57.7367205543,18.385,-56.625,17.21,25.03125,90,16.89,-37.4375038147,18.465,-56.78125,2.2726446718,81.65625,"Inhibitory"
"761",0.0677642414,96.0311111111,0.1747596317,0.032395,143.348321319,0.1129425913,17.3954122577,-77.2986679077,10.4132919887,63.03,-56.9375038147,61.33,39.4375038147,110,60.895,-45.3437538147,87.62,-59.3750038147,3.4794353312,96.3750076294,"Excitatory"
"762",0.0266963921,71.6454166667,0.1630352156,0.0505,158.203125,0.0266639311,17.716430121,-74.8717956543,13.9576269708,160.385,-49.6562538147,158.57,43.15625,80,158.155,-41.09375,185.755,-57.2187538147,2.9546419343,92.8125038147,"Excitatory"
"763",1,49.125,0.1341386558,0.034465,146.718755364,0.0478804708,20.8098833517,-76.0803756714,20.3562340967,60.915,-48.65625,58.785,31.7812519073,190,58.37,-39.84375,80.53,-54.21875,2.9823366857,80.4375019073,"Excitatory"
"764",0.018131046,56.16125,0.2013991163,0.04592,142.187535763,0.0362740457,14.1134506005,-79.633972168,17.8058714861,124.94,-47.5625038147,123.14,32.6875,90,122.66,-36.1562538147,150.96,-53.0625038147,2.6711778894,80.2500038147,"Excitatory"
"765",1,140.92,0.0224315068,0.01078,195.624962449,0.0724601299,10.1107949439,-74.1927108765,7.0962248084,27.94,-51.21875,26.26,29.0000019073,90,25.8,-43.78125,28.2,-51.375,2.8853445416,80.2187519073,"Inhibitory"
"766",0.0323075288,36.1164285714,0.5303571429,0.024435,340.781360865,0.1358358115,34.0024844053,-71.4138412476,27.6882305243,77.03,-64.46875,75.94,23.8125,50,75.56,-40.21875,77.12,-64.65625,1.4706092097,88.28125,"Inhibitory"
"767",1,1000,0.1947916783,0.07245,177.968755364,0.0229636412,18.1517342336,-77.0266799927,1,93.52,-48.03125,88.835,34.15625,130,88.22,-36.375,104.575,-50.9062538147,3.7269961036,82.1875,"Excitatory"
"768",1,43.575,0.0734756124,0.026055,255.625009537,0.0045739571,30.3393788501,-58.8650283813,22.9489386116,58.705,-43.9375,55.79,31.25,110,55.195,-29.1875,69.13,-46.46875,2.1776202681,75.1875,"Excitatory"
"769",0.0457753237,120.978571429,0.1885416841,0.061705,184.062585235,0.0286597423,19.3543002007,-79.03540802,8.26592666942,175.455,-49,171.235,32,110,170.73,-38.2500038147,210.11,-55.5312538147,4.090604062,81,"Excitatory"
"770",0.0006400756,76.35375,0.206268436,0.0419,98.5938608646,0.0219578873,7.81574610464,-70.5153274536,13.0969336804,658.58,-54.28125,654.415,21.34375,190,654.02,-34.90625,662.965,-57.1250038147,3.310382891,75.625,"Inhibitory"
"771",0.0105456273,5.2790909091,1.4147637524,0.00431,71.2501108646,0.0188077819,5.28479874355,-73.8435745239,189.426554158,6.395,-66.90625,5.88,17.15625,460,5.61,-46.6875038147,6.435,-66.9375076294,1.1137129688,84.0625,"Inhibitory"
"772",0.0153300747,77.6633333333,0.1582589253,0.053785,127.031207085,0.162562117,14.2446446743,-78.6349716187,12.8760891025,93.79,-49.6562538147,91.745,38.0000038147,190,91.3,-38.625,118.955,-54.0312538147,2.6977301624,87.6562576294,"Excitatory"
"773",0.0203495168,62.87,0.1931818182,0.04736,133.616149425,0.0384177193,19.8759000792,-69.9344177246,15.9058374423,348.37,-47.5,344.4,42.25,50,343.98,-36.28125,406.805,-57.5312538147,3.989207835,89.75,"Excitatory"
"774",-0.0059130828,137.272857143,0.2202090576,0.03255,188.169494271,0.0492373258,16.9110390496,-72.6786880493,7.28476132,39.73,-53.96875,38.665,8.6875,210,38.305,-34.0625,39.84,-54.15625,1.5263306149,62.65625,"Inhibitory"
"775",0.0511459266,41.7639130435,0.3899521502,0.026995,367.656260729,0.1639645398,25.3929443185,-72.7093582153,23.9441165141,112.965,-59.9375038147,111.74,35.25,29.9999980927,111.2,-45.28125,113.045,-60.03125,1.7944518123,95.1875038147,"Inhibitory"
"776",0.0155496076,67.9057692308,0.1860294118,0.06271,146.562427282,0.0326740965,22.4267854082,-78.1255340576,14.7262892583,338.785,-48.4375038147,336.945,35.3125,90,336.45,-37.21875,370.685,-54.28125,2.6180051507,83.7500038147,"Excitatory"
"777",0.0259653067,99.8333333333,0.1604166667,0.0742,178.437530994,0.0934729278,24.4105386199,-77.0473403931,10.0166944908,198.78,-49.5000038147,195.16,31.65625,90,194.66,-39.3125,241.1,-57.8437538147,4.0592770969,81.1562538147,"Excitatory"
"780",1,5.57,0.7664774604,0.00675,107.187502086,0.1065332443,7.55196410143,-75.8493499756,179.533213645,11.69,-57.2187538147,11.01,4,370,10.705,-34.0625,11.7,-57.2812538147,1.1475003705,61.2187538147,"Inhibitory"
"781",0.0241194554,83.4018181818,0.2095982255,0.06478,174.375072122,0.0902883187,24.721293018,-74.5719604492,11.9901462798,201.745,-43.375,198.805,39.5,70,198.37,-36.84375,279.73,-57.0000038147,3.4605600153,82.875,"Excitatory"
"782",0.0306945688,98.9694444444,0.2011438094,0.048655,159.37499702,0.0594470799,18.3716487785,-72.3198471069,10.1041286592,205.885,-48.9375038147,203.695,46.75,110,203.175,-41.25,246.31,-54.7812538147,3.4463698218,95.6875038147,"Excitatory"
"783",-0.0186307901,35.2214814815,0.459786812,0.03188,139.531284571,0.0126825888,8.7741228146,-72.6365890503,28.3917642852,894.2,-47.5000038147,892.06,24.0625019073,230,891.52,-35.4375038147,895.38,-47.9687538147,2.5428886011,71.562505722,"Inhibitory"
"784",0.085194725,71.48125,0.1549804415,0.04331,166.249960661,0.0216736477,25.0706619169,-76.9803619385,13.9896826091,90.38,-46.71875,87.99,26.75,110,87.475,-33.96875,103.16,-51.03125,2.6106968316,73.46875,"Excitatory"
"786",1,86.94,0.0449218772,0.052885,182.343706489,0.0474418104,25.097116025,-75.3202514648,11.5021854152,138.8,-49.4062538147,134.56,34.78125,90,134.09,-36.21875,170.1,-57.2187538147,3.6114337192,84.1875038147,"Excitatory"
"787",0.1944797836,150.174166667,0.1704328771,0.03744,133.281290531,0.0781460628,12.2742062048,-78.923828125,6.65893490336,77.24,-48.71875,74.965,36.4062538147,230,74.445,-37.65625,94.94,-51.4062538147,3.0043500776,85.1250038147,"Excitatory"
"788",1,1000,2.7594267498,0.00471,98.281249404,0.0311981905,6.33594598724,-77.0708236694,1,6.76,-71.40625,6.24,21.125,370,5.96,-52,6.78,-71.53125,1.1304079739,92.53125,"Inhibitory"
"789",0.1526106835,80.324,0.1357502366,0.025485,154.374957085,0.0087629054,15.3134585909,-78.7234420776,12.4495792042,50.485,-53.90625,48.63,44.7187538147,209.999984741,48.21,-38.90625,50.635,-54.1250038147,3.7752421955,98.6250038147,"Excitatory"
"790",0.0039743796,14.2527272727,0.5959417308,0.009595,119.843676686,0.0590093695,8.04199272304,-73.6918563843,70.1620104607,10.915,-65.375,9.99,24.8125,220,9.65,-43.6562538147,11.04,-65.53125,1.6310538187,90.1875,"Inhibitory"
"792",0.0248267549,78.105,0.15546875,0.04306,214.062571526,0.0316042677,28.1795362452,-70.1578445435,12.8032776391,91.84,-51.375,89.22,33.1875,90,88.78,-38.1875,106.84,-55.0000038147,3.940221332,84.5625,"Excitatory"
"794",1,1000,0.0212643678,0.036535,82.81211555,0.1284872741,9.43292454457,-76.9102935791,1,43.52,-38.9375,42.275,23.5625,230,41.62,-24.5625,63.26,-42.1875,1.4182510407,62.5,"Excitatory"
"795",0.015070633,40.7922916667,0.3083420229,0.02068,301.562488079,0.0205476955,24.7832392958,-66.1851959229,24.5144354274,74.485,-49.84375,72.62,32.5000038147,70,72.12,-36.78125,83.575,-52.125,2.6240514987,82.3437538147,"Excitatory"
"797",0.0015176946,5.576488764,2.6300008837,0.00394,74.21875,0.0696823075,7.70513424457,-69.6425094604,179.324310031,7.99,-64.21875,7.445,14.6250009537,390,7.17,-49.65625,8.01,-64.2812576294,1.2198152973,78.8437509537,"Inhibitory"
"798",0.3571494678,54.025,0.0724405394,0.040275,132.031321526,0.0289461408,14.1106646559,-79.4617538452,18.5099490976,75.555,-50.875,73.53,40.1875,170,73.105,-38.8125038147,999.915,-56,3.4335018035,91.0625,"Excitatory"
"799",0.0052364443,3.8283333333,1.6451090434,0.002955,85.1562470198,0.018475933,5.29061521956,-72.2055664063,261.210274273,4.975,-66.0625,4.425,-0.2812500298,400,4.19,-50,4.98,-66.09375,1.3088342146,65.7812499702,"Inhibitory"
"800",0.0016360464,10.4561702128,1.2178033795,0.00894,95.4688638449,0.0669051558,6.59116554705,-76.941947937,95.6373107599,13.04,-65.0000076294,12.57,16,370,12.295,-34,13.04,-65.0000076294,1.0008240841,81.0000076294,"Inhibitory"
"802",0.1354584582,118.651666667,0.0942164223,0.054255,141.473218799,0.0265936479,21.801150087,-77.3999786377,8.42803163321,134.945,-46.7187538147,132.14,38.3125038147,130,131.69,-34.5625038147,155.25,-52.5000038147,3.5208900258,85.0312576294,"Excitatory"
"803",0.022820739,53.4323529412,0.3623525523,0.016055,179.687425494,0.0293397717,18.3872114119,-69.3307876587,18.7152529311,59.825,-57.1875,58.845,24.7500019073,110,58.46,-45.15625,59.855,-57.3125038147,1.5880351631,81.9375019073,"Inhibitory"
"804",-0.1672037236,27.93,0.0264550275,0.00716,203.593745828,0.1407554895,14.3278525833,-66.4999237061,35.8037952023,15.64,-49.2500038147,14.34,23.65625,130,13.96,-40.9687538147,15.66,-49.28125,2.3863041732,72.9062538147,"Inhibitory"
"805",0.0165394608,77.6472727273,0.1828125095,0.06025,197.968706489,0.1251424104,27.1697639624,-70.4693603516,12.8787524001,183.31,-44.28125,180.985,36.75,70,180.535,-36.6875,223.58,-54.8125038147,3.0920751173,81.03125,"Excitatory"
"807",0.0086853313,56.3541176471,0.2067351561,0.0412,192.499995232,0.0993435383,24.9436757584,-74.2431030273,17.7449322561,166.76,-51.0937538147,164.34,40.3125038147,59.9999961853,163.92,-42.34375,213.16,-60.1562538147,4.3522414326,91.4062576294,"Excitatory"
"808",0.0596904831,184.133333333,0.0629230769,0.01042,243.59382689,0.2301959395,14.5666300154,-68.3530731201,5.43084721217,27,-52.09375,25.86,26.4375,90,25.52,-36.78125,27.2,-52.2812538147,2.3637363305,78.53125,"Inhibitory"
"809",0.0375035551,69.6015384615,0.156308658,0.05263,164.531290531,0.0583837293,19.3078718473,-82.5241928101,14.367498508,130.76,-46.15625,128.475,43,90,128.04,-34.125,153.395,-52.9062538147,3.3615732663,89.15625,"Excitatory"
"810",0.0033176769,13.7374305556,0.9649606131,0.007665,121.87499553,0.0594092533,6.6501880235,-72.0374450684,72.7938165695,12.34,-65.6250076294,11.625,11.5625,220,11.355,-40.03125,12.42,-65.7187576294,1.346567002,77.1875076294,"Inhibitory"
"811",1,1000,0.0348101196,0.062115,60.6970116496,0.0136078075,13.5020592641,-79.3246078491,1,89.405,-42,86.385,40.4062538147,489.999969482,85.965,-32.46875,114.905,-49.125,3.9219324933,82.4062538147,"Excitatory"
"812",0.0035438472,46.95675,0.3313993281,0.020895,148.437619209,0.092905499,8.94008081212,-69.4498291016,21.2961927731,260.47,-56.21875,257.98,26.5625,110,257.625,-42.6250038147,266.525,-60.1875,2.8344386561,82.78125,"Inhibitory"
"813",0.0076889598,15.9853225806,0.6757362356,0.00688,462.500005961,0.0346513912,16.6915247481,-65.2488937378,62.5573863122,38.165,-44.5312538147,36.09,18.8125019073,40,35.69,-36.625,39.64,-45.1875038147,2.2810303734,63.343755722,"Inhibitory"
"814",0.2028047017,123.11,0.2605839526,0.02047,190.178707242,0.0598619916,14.6809064199,-70.5497512817,8.12281699293,79.035,-59.7187538147,78.03,28.9062519073,90,77.66,-44.03125,79.095,-59.8437538147,1.8761093412,88.625005722,"Inhibitory"
"815",0.0100298411,21.4743478261,0.001625002,0.01146,249.821424484,0.1213933155,9.42686089551,-74.2693939209,46.5671883541,41.62,-55.84375,40.16,33.8750038147,29.9999980927,39.72,-50.2812538147,46.72,-56.625,2.9573011269,89.7187538147,"Inhibitory"
"816",0.0408295723,72.7323076923,0.2584221748,0.047055,241.562500596,0.0291162785,25.7970683979,-71.7120742798,13.7490481428,105.645,-45.9687538147,102.75,18.75,70,102.205,-39,129.525,-51.28125,3.2072917561,64.7187538147,"Excitatory"
"817",0.0897806573,61.0285714286,0.2440812652,0.02654,301.875025034,0.0287001096,36.0189703009,-60.2090263367,16.3857677903,96.64,-56.0312538147,95.48,26,29.9999980927,94.96,-41.3437538147,96.74,-56.1250038147,1.6445920217,82.0312538147,"Inhibitory"
"818",1,1000,0.1834168989,0.053915,117.187544704,0.0348579437,9.76257432029,-70.2343597412,1,79.54,-61.1875038147,78.81,40.6250038147,140,78.495,-44.4687538147,79.57,-61.2812538147,1.7006230735,101.812507629,"Inhibitory"
"819",0.0657434948,85.2555555556,0.1250000046,0.028605,144.375011325,0.0486131236,26.5553157158,-79.6181793213,11.7294408966,59.445,-52.2187538147,56.465,32.2500038147,130,55.94,-43.875,69.625,-55.6562538147,3.976624067,84.4687576294,"Excitatory"
"820",0.0696908626,91.0614285714,0.1772727311,0.056105,172.656178474,0.1664906889,15.3703621142,-77.4682312012,10.9815979794,108.87,-55.28125,106.54,41.25,150,106.025,-38.0000038147,108.93,-55.3750038147,2.8165909608,96.53125,"Excitatory"
"821",-0.020440406,69.2966666667,0.187247481,0.11054,178.035706282,0.0599695481,9.89129837677,-75.0768890381,14.4307085478,719.14,-58.375,716.38,28.5312519073,110,715.98,-36.4375,726.06,-61.9375038147,3.0749919022,86.9062519073,"Inhibitory"
"822",0.0228542238,88.649,0.1279671009,0.05405,117.968633771,0.0710932538,15.2171302378,-78.1322631836,11.2804430958,143.96,-45.15625,141.625,47.53125,150,141.23,-34.78125,175.805,-53.9687538147,4.0678328598,92.6875,"Excitatory"
"823",0.0020462244,17.2510526316,0.6142482031,0.01313,101.5625,0.0859844387,5.99624574037,-78.3937988281,57.9674771943,21.73,-65.09375,20.83,28.2812519073,160,20.48,-45.0625,21.85,-65.3125076294,1.6512818348,93.3750019073,"Inhibitory"
"824",0.0207597174,79.265,0.1541964385,0.07411,173.124969006,0.0914223418,25.7879458292,-77.813873291,12.6159086608,167.885,-46.25,162.32,38.0000038147,90,161.72,-37.7812538147,206.11,-52.3125,4.1657922456,84.2500038147,"Excitatory"
"826",0.0606745071,103.245,-0.0150483227,0.06864,111.718788743,0.0348761491,15.9847847406,-77.2467803955,9.68569906533,268.24,-45.5000038147,264.9,31.5937519073,170,264.32,-38.90625,299.04,-53.7187538147,3.7287682237,77.093755722,"Excitatory"
"827",0.0248265692,85.355,0.2303294677,0.05396,218.593791127,0.02898743,21.6933456682,-81.9060440063,11.7157752914,189.005,-57.2500038147,185.34,28.5312519073,90,184.79,-42.65625,210.15,-62.3125038147,3.5142738747,85.781255722,"Excitatory"
